simulations,OFV
500,944.185
1000,946.676
1500,945.8
2000,946.45
2500,947.312
3000,946.105
3500,944.176
4000,941.001
4500,941.42
5000,941.867
5500,942.165
6000,942.572
6500,942.744
7000,943.105
7500,943.438
8000,943.688
8500,944.026
9000,943.836
9500,943.823
10000,943.745
10500,943.742
11000,943.99
11500,944.106
12000,944.076
12500,944.2
13000,943.997
13500,944.046
14000,944.191
14500,944.201
15000,944.229
15500,944.319
16000,944.443
16500,944.404
17000,944.484
17500,944.528
18000,944.382
18500,944.537
19000,944.22
19500,944.048
20000,943.708
20500,943.835
21000,943.621
21500,943.689
22000,943.71
22500,943.787
23000,943.744
23500,943.636
24000,943.678
24500,943.668
25000,943.725
25500,943.762
26000,943.765
26500,943.804
27000,943.807
27500,943.833
28000,943.865
28500,943.932
29000,944.002
29500,944.103
30000,944.098
