iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,a1,a2
1,1652.66,1,10.2275,43.2233,11.1604,60.344,1,1,1,1,1,1
2,1621.57,1,4.38638,31.7453,13.1865,53.109,0.974679,0.974679,0.978259,0.974679,0.974679,0.974679
3,1608.7,1,4.06131,30.8557,12.3642,66.8358,0.95,0.95,0.953489,1.04438,0.95,0.95
4,1602.79,1,3.81346,30.8489,14.2595,81.0645,0.925945,0.925945,0.935355,1.01793,0.925945,0.925945
5,1591.67,1,4.01601,31.5112,12.9404,85.9957,0.9025,0.9025,0.945997,0.992159,0.9025,0.9025
6,1584.02,1,3.8175,29.5693,10.3583,95.0727,0.879648,0.879648,0.922044,0.978443,0.879648,0.879648
7,1567.03,1,3.55763,32.1787,10.6271,92.4327,0.857375,0.857375,0.945402,0.953668,0.857375,0.857375
8,1552.23,1,3.55341,30.3899,10.2188,76.3147,0.835666,0.835666,0.921464,0.95149,0.835666,0.835666
9,1550.31,1,3.88424,28.1852,9.80671,72.1282,0.814506,0.814506,0.898132,1.00241,0.814506,0.814506
10,1536.14,1,3.59412,27.3354,9.57393,95.2321,0.793882,0.793882,0.879118,0.985063,0.793882,0.793882
11,1525.93,1,3.61161,28.5069,9.22151,96.3195,0.773781,0.773781,0.856859,1.01824,0.773781,0.773781
12,1515,1,3.4724,24.737,9.99047,87.9504,0.754188,0.754188,0.875762,0.992457,0.754188,0.754188
13,1510.08,1,3.5036,23.3136,10.8,107.381,0.735092,0.735092,0.922076,1.01534,0.735092,0.735092
14,1499.71,1,3.54352,25.7469,10.6779,90.9612,0.716479,0.716479,0.920094,1.01189,0.716479,0.716479
15,1480.17,1,3.70313,23.2968,9.67624,85.3219,0.698337,0.698337,0.912076,1.05454,0.698337,0.698337
16,1483.68,1,3.75449,26.1165,10.8983,80.0568,0.680655,0.680655,0.972597,1.06128,0.680655,0.680655
17,1452.92,1,4.04959,22.8653,9.06312,78.9941,0.66342,0.66342,0.971533,1.03441,0.66342,0.66342
18,1444.05,1,4.108,21.2219,8.42042,58.1957,0.646622,0.646622,0.946933,1.09381,0.646622,0.646622
19,1428,1,4.0144,22.2682,8.62371,59.7994,0.630249,0.630249,0.922956,1.06612,0.630249,0.630249
20,1422.58,1,4.00759,21.943,8.5733,52.4253,0.614291,0.614291,0.899586,1.07504,0.614291,0.614291
21,1415.09,1,4.08769,22.5228,9.36509,49.1182,0.598737,0.598737,0.89088,1.14038,0.598737,0.598737
22,1401.68,1,3.91662,21.4609,8.07024,55.1728,0.583577,0.583577,0.868322,1.11151,0.583577,0.583577
23,1393.37,1,4.22812,21.1499,7.07612,46.5798,0.5688,0.5688,0.846336,1.09131,0.5688,0.5688
24,1383.21,1,4.11449,24.5385,6.45348,57.9625,0.554398,0.554398,0.89349,1.14563,0.554398,0.554398
25,1364.39,1,4.19492,24.2112,5.36566,59.8596,0.54036,0.54036,0.870866,1.11662,0.54036,0.54036
26,1350.95,1,4.09039,22.759,5.35295,56.9019,0.526678,0.526678,0.848816,1.08835,0.526678,0.526678
27,1336.39,1,4.20653,23.6752,5.73595,51.5835,0.513342,0.513342,0.827323,1.06079,0.513342,0.513342
