simulations,OFV
500,1018.42
1000,1018.18
1500,1018.06
2000,1018.21
2500,1018.38
3000,1018.19
3500,1018.05
4000,1017.88
4500,1018.04
5000,1018.02
5500,1018.01
6000,1018.01
6500,1018.02
7000,1018.25
7500,1018.35
8000,1018.36
8500,1018.46
9000,1018.32
9500,1018.3
10000,1018.26
10500,1018.3
11000,1018.37
11500,1018.34
12000,1018.32
12500,1018.31
13000,1018.32
13500,1018.37
14000,1018.39
14500,1018.32
15000,1018.36
15500,1018.4
16000,1018.43
16500,1018.38
17000,1018.32
17500,1018.33
18000,1018.26
18500,1018.31
19000,1018.3
19500,1018.23
20000,1018.18
20500,1018.15
21000,1018.04
21500,1018
22000,1018.03
22500,1018.01
23000,1017.97
23500,1017.98
24000,1017.94
24500,1017.94
25000,1017.95
25500,1017.96
26000,1017.93
26500,1017.94
27000,1017.92
27500,1017.88
28000,1017.9
28500,1017.9
29000,1017.91
29500,1017.91
30000,1017.91
