iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,beta_Cl_logtCLCRMLMIN,corr_V2_V1,omega_Cl,omega_Q,omega_V1,omega_V2
1,1515.63,1,2.62973,9.16311,30.7597,32.5461,1,1,0.624405,0.998761,1.5,1.5,1.5,1.2
2,1498.5,1,4.03562,11.013,40.5549,41.1837,0.974679,0.974679,0.848327,0.998761,1.46202,1.49289,1.46202,1.16962
3,1486.78,1,4.52164,8.6314,40.1435,41.2365,0.95,0.95,0.578415,0.998761,1.425,1.45509,1.425,1.14
4,1474.22,1,4.61194,9.82235,34.6243,36.7726,0.925945,0.925945,0.89652,0.998761,1.38892,1.49019,1.38892,1.11113
5,1460.5,1,4.56735,7.23284,41.2361,42.1882,0.9025,0.9025,0.957899,0.998761,1.35375,1.45246,1.35375,1.083
6,1448.76,1,4.48875,8.47185,42.563,43.5326,0.879648,0.879648,1.27891,0.998761,1.31947,1.49708,1.31947,1.05558
7,1450.28,1,4.54148,10.4909,41.9887,42.6712,0.857375,0.857375,1.39504,0.998761,1.28606,1.45917,1.28606,1.02885
8,1418.35,1,4.76924,9.56374,37.603,38.6783,0.835666,0.835666,0.921442,0.998761,1.2535,1.42223,1.2535,1.0028
9,1417.34,1,5.13082,9.20389,41.611,41.9335,0.814506,0.814506,0.885162,0.998761,1.22176,1.51293,1.22176,0.977407
10,1400.17,1,5.3679,8.60395,36.3286,37.8317,0.793882,0.793882,0.496132,0.998761,1.19082,1.47462,1.19082,0.952659
11,1398.64,1,5.31894,7.41079,37.3839,38.4089,0.773781,0.773781,0.518555,0.998761,1.16067,1.43728,1.16067,0.928537
12,1376.23,1,5.2087,7.09942,31.8176,33.657,0.754188,0.754188,0.485125,0.998761,1.13128,1.40089,1.13128,0.905026
13,1370.36,1,5.19713,11.3091,28.6771,30.8441,0.735092,0.735092,0.538178,0.998761,1.10264,1.50138,1.10264,0.88211
14,1358,1,5.00213,8.54861,27.3297,29.464,0.716479,0.716479,0.567977,0.998761,1.07472,1.64929,1.07472,0.859775
15,1356.58,1,5.07298,8.95976,28.9895,31.0254,0.698337,0.698337,0.678803,0.998761,1.04751,1.79733,1.04751,0.838005
16,1352.63,1,4.85308,9.83129,27.6987,29.7954,0.680655,0.680655,0.71681,0.998761,1.02098,1.83354,1.02098,0.816786
17,1335.78,1,5.05672,8.90332,29.4929,31.5263,0.66342,0.66342,0.476599,0.998761,0.995131,1.78711,0.995131,0.796105
18,1328.13,1,5.24942,10.8857,31.5153,33.1074,0.646622,0.646622,0.429965,0.998761,0.969933,1.80789,0.969933,0.775947
19,1307.14,1,5.15248,9.9858,27.9259,29.7299,0.630249,0.630249,0.510782,0.998761,0.945374,1.90348,0.945374,0.756299
20,1290.23,1,5.38823,9.12017,26.4696,28.3292,0.614291,0.614291,0.411263,0.998761,0.921437,1.85528,0.921437,0.737149
21,1281.64,1,5.45434,9.64538,23.5577,26.1496,0.598737,0.598737,0.232664,0.998761,0.898105,1.80831,0.898105,0.718484
22,1269.76,1,5.26319,6.98522,25.7332,28.2691,0.583577,0.583577,0.166981,0.998761,0.875365,1.76252,0.875365,0.700292
23,1260.99,1,5.10281,5.57967,26.0333,28.6844,0.5688,0.5688,0.3991,0.998761,0.8532,1.71789,0.8532,0.68256
24,1240.72,1,5.3052,5.26921,25.8417,28.3159,0.554398,0.554398,0.421121,0.998761,0.831597,1.67439,0.831597,0.665277
25,1234.51,1,5.25423,5.68043,25.7598,28.165,0.54036,0.54036,0.538825,0.998761,0.81054,1.632,0.81054,0.648432
26,1229.9,1,5.40438,6.88577,27.7093,30.0148,0.526678,0.526678,0.299178,0.998761,0.790017,1.59067,0.790017,0.632013
27,1222.66,1,5.42908,8.34246,30.0126,31.8715,0.513342,0.513342,0.44461,0.998761,0.770013,1.67407,0.770013,0.61601
28,1208.86,1,5.41105,8.80206,28.9818,30.8488,0.500344,0.500344,0.435763,0.998761,0.750516,1.63169,0.750516,0.600413
29,1192.5,1,5.51569,8.78318,28.7259,30.4736,0.487675,0.487675,0.394814,0.998761,0.731512,1.65874,0.731512,0.58521
30,1169.91,1,5.48169,6.93157,27.2577,29.1404,0.475327,0.475327,0.47893,0.998761,0.71299,1.61674,0.71299,0.570392
31,1171.24,1,5.49269,5.83601,28.3005,29.9994,0.463291,0.463291,0.458358,0.998761,0.694937,1.57581,0.694937,0.555949
32,1160.26,1,5.27056,4.79904,26.234,28.2213,0.45156,0.45156,0.620114,0.998761,0.677341,1.53591,0.677341,0.541873
33,1151.04,1,5.10557,4.56567,25.4797,27.5228,0.440127,0.440127,0.611588,0.998761,0.66019,1.49702,0.66019,0.528152
34,1145.61,1,5.11114,5.01829,26.3405,28.1686,0.428982,0.428982,0.753057,0.998761,0.643474,1.45911,0.643474,0.514779
35,1138.72,1,5.28426,5.74074,25.5059,27.5185,0.41812,0.41812,0.583427,0.998761,0.627181,1.54042,0.627181,0.501744
36,1122.13,1,5.24409,6.24039,26.8422,28.6521,0.407533,0.407533,0.686102,0.998761,0.6113,1.50142,0.6113,0.48904
37,1116.76,1,5.38132,5.26293,26.6123,28.4311,0.397214,0.397214,0.613098,0.998761,0.595821,1.4634,0.595821,0.476657
38,1096.52,1,5.44787,5.11502,27.7962,29.4225,0.387157,0.387157,0.539186,0.998761,0.580735,1.42635,0.580735,0.464588
39,1082.02,1,5.45886,5.67298,27.8758,29.5714,0.377354,0.377354,0.673795,0.998761,0.56603,1.39023,0.56603,0.452824
40,1081.81,1,5.38706,5.7375,27.0345,28.8606,0.367799,0.367799,0.454807,0.998761,0.551698,1.38506,0.551698,0.441359
41,1071.08,1,5.43074,5.68416,25.7454,27.8133,0.358486,0.358486,0.40536,0.998761,0.537729,1.34999,0.537729,0.430183
42,1054.3,1,5.35024,4.98168,25.6064,27.7601,0.349409,0.349409,0.533653,0.998761,0.524113,1.31581,0.524113,0.419291
43,1046.2,1,5.26311,6.17361,25.2328,27.394,0.340562,0.340562,0.46117,0.998761,0.510842,1.28249,0.510842,0.408674
44,1035.24,1,5.34636,6.60466,24.4783,26.8162,0.331938,0.331938,0.431054,0.998761,0.497908,1.25002,0.497908,0.398326
45,1028.11,1,5.33044,7.53982,22.3461,24.8972,0.323534,0.323534,0.47221,0.998761,0.4853,1.21836,0.4853,0.38824
46,1014.44,1,5.3528,5.84193,23.1635,25.6535,0.315341,0.315341,0.51847,0.998761,0.473012,1.18752,0.473012,0.37841
47,1009.25,1,5.30911,4.92887,24.171,26.5911,0.307357,0.307357,0.489241,0.998761,0.461035,1.15745,0.461035,0.368828
48,994.051,1,5.37337,4.53591,23.9298,26.3467,0.299574,0.299574,0.53732,0.998761,0.449362,1.12814,0.449362,0.359489
49,984.598,1,5.31181,4.62013,24.4536,26.7809,0.291989,0.291989,0.473371,0.998761,0.437984,1.09957,0.437984,0.350387
50,983.931,1,5.3773,4.71759,24.5167,26.9294,0.284596,0.284596,0.574887,0.998761,0.426894,1.07173,0.426894,0.341515
51,968.788,1,5.40218,4.602,24.0061,26.4314,0.27739,0.27739,0.468755,0.998761,0.416084,1.0446,0.416084,0.332867
52,959.222,1,5.36424,5.53453,24.61,26.9802,0.270366,0.270366,0.51276,0.998761,0.405549,1.01815,0.405549,0.324439
53,950.588,1,5.27779,5.50583,23.9179,26.4637,0.26352,0.26352,0.531606,0.998761,0.39528,0.992366,0.39528,0.316224
54,942.218,1,5.36324,5.53416,23.387,26.0647,0.256848,0.256848,0.52323,0.998761,0.385271,0.967239,0.385271,0.308217
55,937.956,1,5.3818,4.63045,24.4333,27.0861,0.250344,0.250344,0.486653,0.998761,0.375516,0.942747,0.375516,0.300413
56,933.214,1,5.34153,4.66061,24.1932,26.9202,0.244005,0.244005,0.48681,0.998761,0.366008,0.918877,0.366008,0.292806
57,927.499,1,5.31407,4.03342,24.3901,27.1644,0.237827,0.237827,0.495188,0.998761,0.35674,0.89561,0.35674,0.285392
58,921.781,1,5.32964,3.96009,24.7069,27.4139,0.231805,0.231805,0.456945,0.998761,0.347707,0.872933,0.347707,0.278166
59,915.615,1,5.29658,4.42888,24.9413,27.7065,0.225936,0.225936,0.430701,0.998761,0.338903,0.85083,0.338903,0.271123
60,911.301,1,5.29377,4.97157,24.1199,26.9541,0.220215,0.220215,0.424581,0.998761,0.330322,0.829286,0.330322,0.264258
61,894.132,1,5.32561,5.2199,24.1071,27.0767,0.214639,0.214639,0.435716,0.998761,0.321958,0.808288,0.321958,0.257567
62,886.289,1,5.33508,5.34828,23.9204,26.8452,0.209204,0.209204,0.49236,0.998761,0.313806,0.787822,0.313806,0.251045
63,894.264,1,5.37833,5.23195,23.6315,26.5864,0.203907,0.203907,0.520889,0.998761,0.30586,0.767874,0.30586,0.244688
64,877.791,1,5.32444,4.91861,23.3187,26.2775,0.20124,0.198744,0.479557,0.998761,0.298116,0.748431,0.298116,0.238493
65,872.286,1,5.32453,4.99205,23.3345,26.3492,0.204133,0.193711,0.462494,0.998761,0.290567,0.72948,0.290567,0.232454
66,869.653,1,5.34385,5.33449,22.6313,25.7366,0.201493,0.188807,0.414376,0.998761,0.28321,0.711009,0.28321,0.226568
67,870.88,1,5.34481,5.5506,22.4729,25.5691,0.204057,0.184026,0.502733,0.998761,0.276039,0.693006,0.276039,0.220831
68,860.914,1,5.41326,6.09619,22.6703,25.702,0.213529,0.179366,0.50796,0.998761,0.269049,0.675459,0.269049,0.21524
69,863.074,1,5.40663,5.96941,22.5492,25.5755,0.229252,0.174825,0.575801,0.998761,0.262237,0.66174,0.262237,0.20979
70,862.121,1,5.37431,6.05177,22.0879,25.1907,0.234991,0.170398,0.546637,0.998761,0.255597,0.644984,0.255597,0.204478
71,851.673,1,5.35645,5.90876,22.3894,25.5122,0.23951,0.166083,0.534043,0.998761,0.249125,0.6518,0.249125,0.1993
72,846.669,1,5.37725,5.70807,23.0607,26.1101,0.233445,0.161878,0.545512,0.998761,0.242817,0.635296,0.244299,0.195688
73,842.853,1,5.36754,5.76758,23.3746,26.3385,0.238587,0.157779,0.544285,0.998761,0.236669,0.61921,0.266464,0.210536
74,851.477,1,5.3595,5.93277,23.1199,26.0805,0.238709,0.153784,0.558755,0.998761,0.230676,0.603531,0.264077,0.21032
75,838.285,1,5.39108,5.64598,23.2899,26.224,0.238711,0.14989,0.514058,0.998761,0.224835,0.58825,0.261366,0.210374
76,834.331,1,5.375,5.71697,23.2752,26.1803,0.2522,0.146095,0.561409,0.998761,0.219142,0.573355,0.2592,0.210682
77,829.503,1,5.35776,5.31725,23.2896,26.1535,0.2466,0.142396,0.607245,0.998761,0.213594,0.558837,0.25793,0.213697
78,829.98,1,5.35634,5.33732,22.6363,25.5143,0.246769,0.13879,0.545049,0.998761,0.208185,0.553092,0.255131,0.209801
79,826.096,1,5.34336,5.70206,22.594,25.4162,0.251664,0.135276,0.548657,0.998761,0.202914,0.551817,0.268905,0.222734
80,825.66,1,5.33265,5.41565,22.5934,25.4169,0.265705,0.131851,0.601594,0.998761,0.202915,0.537845,0.272213,0.223297
81,829.039,1,5.35799,5.86313,22.1086,24.9778,0.262697,0.128512,0.567586,0.998761,0.197777,0.524226,0.277421,0.226796
82,825.71,1,5.38238,5.68789,21.9085,24.7602,0.272685,0.125258,0.599428,0.998761,0.195554,0.536968,0.272596,0.223303
83,832.673,1,5.33647,6.11476,21.6559,24.5358,0.267507,0.122087,0.575016,0.998761,0.190603,0.595065,0.265694,0.217649
84,817.036,1,5.32193,6.12472,21.8669,24.773,0.269968,0.118995,0.592065,0.998761,0.195043,0.579997,0.260416,0.215279
85,813.903,1,5.34904,6.41817,22.0026,24.8502,0.274695,0.115982,0.61279,0.998761,0.204239,0.567299,0.263132,0.216813
86,809.479,1,5.34783,6.08202,22.042,24.8902,0.274639,0.113045,0.594555,0.998761,0.200716,0.552935,0.261136,0.214526
87,809.084,1,5.34577,6.27833,21.8383,24.701,0.270542,0.110183,0.588478,0.998761,0.199511,0.543823,0.267996,0.22079
88,813.583,1,5.37715,6.22406,21.9313,24.8037,0.274755,0.107393,0.566501,0.998761,0.194459,0.553357,0.270428,0.222357
