simulations,OFV
500,942.498
1000,943.765
1500,943.789
2000,941.594
2500,941.438
3000,942.036
3500,941.959
4000,942
4500,942.401
5000,942.587
5500,942.573
6000,942.676
6500,941.942
7000,942.014
7500,941.799
8000,942.025
8500,942.23
9000,941.923
9500,941.663
10000,941.326
10500,941.336
11000,941.357
11500,941.134
12000,940.849
12500,940.378
13000,940.093
13500,939.955
14000,939.986
14500,939.998
15000,940.057
15500,940.068
16000,940.137
16500,940.113
17000,940.209
17500,940.199
18000,939.935
18500,940.082
19000,940.098
19500,940.131
20000,939.989
20500,939.974
21000,939.758
21500,939.825
22000,939.915
22500,939.922
23000,939.783
23500,939.777
24000,939.704
24500,939.76
25000,939.781
25500,939.776
26000,939.768
26500,939.476
27000,939.433
27500,939.456
28000,939.548
28500,939.583
29000,939.68
29500,939.735
30000,939.822
