simulations,OFV
500,950.837
1000,950.758
1500,950.046
2000,950.409
2500,951.354
3000,951.229
3500,950.692
4000,950.784
4500,951.28
5000,951.114
5500,951.229
6000,951.319
6500,951.136
7000,950.966
7500,951.131
8000,951.282
8500,951.484
9000,951.063
9500,950.848
10000,950.693
10500,950.639
11000,950.772
11500,950.786
12000,950.772
12500,950.79
13000,950.794
13500,950.882
14000,950.896
14500,950.823
15000,950.82
15500,950.72
16000,950.694
16500,950.625
17000,950.57
17500,950.663
18000,950.679
18500,950.778
19000,950.758
19500,950.732
20000,950.623
20500,950.499
21000,950.443
21500,950.505
22000,950.627
22500,950.595
23000,950.483
23500,950.417
24000,950.477
24500,950.384
25000,950.465
25500,950.438
26000,950.364
26500,950.364
27000,950.329
27500,950.33
28000,950.417
28500,950.414
29000,950.472
29500,950.51
30000,950.55
