iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtWTKG,beta_Cl_tCLCRMLMIN,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
1,1448.28,1,5.6796,0.757903,0.609706,40.6172,12.4684,47.6947,1,1,1,1,0.998743,1,1
2,1431.92,1,6.11649,0.285874,0.56433,40.7678,15.8949,48.1385,0.974679,0.974679,1.10514,0.974679,0.998743,0.974679,0.974679
3,1428.76,1,6.85608,0.395808,0.444786,40.4987,17.0791,48.6571,0.95,0.95,1.07716,0.95,0.998743,0.95,0.95
4,1417.31,1,5.23593,0.301425,0.652403,40.3058,19.9495,48.2169,0.925945,0.925945,1.07608,0.925945,0.998743,0.925945,0.925945
5,1403.73,1,4.75318,0.214356,0.751124,44.2281,17.0678,52.7416,0.9025,0.9025,1.06712,0.9025,0.998743,0.9025,0.9025
6,1392.9,1,5.21746,0.325117,0.689317,43.9232,16.5685,52.3945,0.879648,0.879648,1.0401,0.879648,0.998743,0.879648,0.879648
7,1390.78,1,5.3006,0.374625,0.65953,42.4959,17.3728,50.2151,0.857375,0.857375,1.01376,0.857375,0.998743,0.857375,0.857375
8,1369.4,1,4.9307,0.298408,0.70961,41.9233,16.9558,49.2996,0.835666,0.835666,0.988094,0.835666,0.998743,0.835666,0.835666
9,1364.22,1,4.67182,0.443871,0.811898,50.6604,15.4101,59.6643,0.814506,0.814506,1.02585,0.814506,0.998743,0.814506,0.814506
10,1347.19,1,4.86631,0.962602,0.767461,44.2931,16.602,52.1502,0.793882,0.793882,0.99988,0.793882,0.998743,0.793882,0.793882
11,1337.09,1,5.62684,0.403738,0.674395,50.8556,13.9516,59.4894,0.773781,0.773781,1.0542,0.773781,0.998743,0.773781,0.773781
12,1319.83,1,5.20937,0.691284,0.730515,49.5633,12.1422,57.8499,0.754188,0.754188,1.02751,0.754188,0.998743,0.754188,0.754188
13,1316.77,1,6.54573,0.59295,0.5257,51.0688,14.2676,59.7699,0.735092,0.735092,1.00149,0.735092,0.998743,0.735092,0.735092
14,1321.56,1,6.73571,0.439656,0.461808,48.8224,13.1397,57.2343,0.716479,0.716479,1.17094,0.716479,0.998743,0.716479,0.716479
15,1292.21,1,6.92485,0.208228,0.446506,45.0291,13.2805,52.705,0.698337,0.698337,1.19257,0.698337,0.998743,0.698337,0.698337
16,1288.47,1,6.40535,0.506283,0.439469,40.7582,16.3522,48.0991,0.680655,0.680655,1.28516,0.680655,0.998743,0.680655,0.680655
17,1274.26,1,6.40709,0.508799,0.513258,41.9306,14.9231,49.626,0.66342,0.66342,1.28605,0.66342,0.998743,0.66342,0.66342
18,1258.19,1,6.61576,0.129278,0.517545,42.1375,13.7356,49.8677,0.646622,0.646622,1.25349,0.646622,0.998743,0.646622,0.646622
19,1246.15,1,5.59999,0.344648,0.66555,41.2604,18.3617,48.5853,0.630249,0.630249,1.22175,0.630249,0.998743,0.630249,0.630249
20,1237.39,1,6.51666,0.610789,0.529756,37.811,22.3522,44.5879,0.614291,0.614291,1.19082,0.614291,0.998743,0.614291,0.614291
21,1216.79,1,7.81262,0.658365,0.385486,35.6401,26.9805,42.21,0.598737,0.598737,1.16066,0.598737,0.998743,0.598737,0.598737
22,1204.72,1,7.25303,0.6654,0.44794,37.1351,18.8632,44.4482,0.583577,0.583577,1.13127,0.583577,0.998743,0.583577,0.583577
23,1190.62,1,5.72782,0.602019,0.64931,37.649,16.3824,45.3022,0.5688,0.5688,1.10263,0.5688,0.998743,0.5688,0.5688
24,1177.48,1,6.28753,0.466075,0.590735,38.0162,15.8055,45.6593,0.554398,0.554398,1.07471,0.554398,0.998743,0.554398,0.554398
