Cl_vs_Q2_abscissa,Cl_vs_Q2_spline,Cl_vs_Q2_regression,Cl_vs_Q3_abscissa,Cl_vs_Q3_spline,Cl_vs_Q3_regression,Cl_vs_V1_abscissa,Cl_vs_V1_spline,Cl_vs_V1_regression,Cl_vs_V2_abscissa,Cl_vs_V2_spline,Cl_vs_V2_regression,Cl_vs_V3_abscissa,Cl_vs_V3_spline,Cl_vs_V3_regression,Q2_vs_Cl_abscissa,Q2_vs_Cl_spline,Q2_vs_Cl_regression,Q2_vs_Q3_abscissa,Q2_vs_Q3_spline,Q2_vs_Q3_regression,Q2_vs_V1_abscissa,Q2_vs_V1_spline,Q2_vs_V1_regression,Q2_vs_V2_abscissa,Q2_vs_V2_spline,Q2_vs_V2_regression,Q2_vs_V3_abscissa,Q2_vs_V3_spline,Q2_vs_V3_regression,Q3_vs_Cl_abscissa,Q3_vs_Cl_spline,Q3_vs_Cl_regression,Q3_vs_Q2_abscissa,Q3_vs_Q2_spline,Q3_vs_Q2_regression,Q3_vs_V1_abscissa,Q3_vs_V1_spline,Q3_vs_V1_regression,Q3_vs_V2_abscissa,Q3_vs_V2_spline,Q3_vs_V2_regression,Q3_vs_V3_abscissa,Q3_vs_V3_spline,Q3_vs_V3_regression,V1_vs_Cl_abscissa,V1_vs_Cl_spline,V1_vs_Cl_regression,V1_vs_Q2_abscissa,V1_vs_Q2_spline,V1_vs_Q2_regression,V1_vs_Q3_abscissa,V1_vs_Q3_spline,V1_vs_Q3_regression,V1_vs_V2_abscissa,V1_vs_V2_spline,V1_vs_V2_regression,V1_vs_V3_abscissa,V1_vs_V3_spline,V1_vs_V3_regression,V2_vs_Cl_abscissa,V2_vs_Cl_spline,V2_vs_Cl_regression,V2_vs_Q2_abscissa,V2_vs_Q2_spline,V2_vs_Q2_regression,V2_vs_Q3_abscissa,V2_vs_Q3_spline,V2_vs_Q3_regression,V2_vs_V1_abscissa,V2_vs_V1_spline,V2_vs_V1_regression,V2_vs_V3_abscissa,V2_vs_V3_spline,V2_vs_V3_regression,V3_vs_Cl_abscissa,V3_vs_Cl_spline,V3_vs_Cl_regression,V3_vs_Q2_abscissa,V3_vs_Q2_spline,V3_vs_Q2_regression,V3_vs_Q3_abscissa,V3_vs_Q3_spline,V3_vs_Q3_regression,V3_vs_V1_abscissa,V3_vs_V1_spline,V3_vs_V1_regression,V3_vs_V2_abscissa,V3_vs_V2_spline,V3_vs_V2_regression
-3.62956,0.0867478,-0.0365734,-6.92143e-08,0.0271647,0.0271647,-0.380725,-0.374683,-0.292407,-5.7877e-08,0.072596,0.072596,-8.92253e-08,0.0309922,0.0309922,-0.652183,-0.0496741,-0.122844,-6.92143e-08,0.137005,0.137005,-0.380725,0.652956,0.700687,-5.7877e-08,-0.147028,-0.147028,-8.92253e-08,0.12361,0.12361,-0.652183,1.02821e-08,2.96019e-09,-3.62956,1.60325e-08,5.69858e-09,-0.380725,-4.91576e-09,-5.83731e-10,-5.7877e-08,-8.94093e-09,-8.94093e-09,-8.92253e-08,-6.8911e-09,-6.8911e-09,-0.652183,-0.328036,-0.291266,-3.62956,0.224855,0.209924,-6.92143e-08,0.00161371,0.00161371,-5.7877e-08,0.00231767,0.00231767,-8.92253e-08,-0.0187737,-0.0187737,-0.652183,5.53145e-09,7.52206e-09,-3.62956,-6.88207e-09,-9.7248e-10,-6.92143e-08,-1.02047e-09,-1.02047e-09,-0.380725,-7.35805e-10,2.70708e-09,-8.92253e-08,-2.41836e-09,-2.41836e-09,-0.652183,7.66738e-09,6.05566e-09,-3.62956,1.04102e-08,7.46364e-09,-6.92143e-08,-4.34592e-09,-4.34592e-09,-0.380725,-5.8164e-09,-1.49851e-09,-5.7877e-08,-9.53267e-09,-9.53267e-09
-3.56226,0.0870021,-0.0360055,-6.73998e-08,0.0262576,0.0262576,-0.370349,-0.363804,-0.284393,-5.65227e-08,0.0708084,0.0708084,-8.6899e-08,0.0300232,0.0300232,-0.641229,-0.0829587,-0.121175,-6.73998e-08,0.132612,0.132612,-0.370349,0.63665,0.680388,-5.65227e-08,-0.144244,-0.144244,-8.6899e-08,0.119749,0.119749,-0.641229,9.91737e-09,2.86662e-09,-3.56226,1.57476e-08,5.54445e-09,-0.370349,-3.92745e-09,-6.38991e-10,-5.65227e-08,-8.79604e-09,-8.79604e-09,-8.6899e-08,-6.77806e-09,-6.77806e-09,-0.641229,-0.320756,-0.286498,-3.56226,0.223129,0.205817,-6.73998e-08,0.001295,0.001295,-5.65227e-08,0.00203594,0.00203594,-8.6899e-08,-0.0185473,-0.0185473,-0.641229,5.59678e-09,7.42481e-09,-3.56226,-5.93776e-09,-9.20969e-10,-6.73998e-08,-9.44054e-10,-9.44054e-10,-0.370349,-4.33372e-10,2.68132e-09,-8.6899e-08,-2.30866e-09,-2.30866e-09,-0.641229,8.43588e-09,5.95218e-09,-3.56226,8.48118e-09,7.32343e-09,-6.73998e-08,-4.22889e-09,-4.22889e-09,-0.370349,-5.82737e-09,-1.45787e-09,-5.65227e-08,-9.31735e-09,-9.31735e-09
-3.49495,0.0872565,-0.0354377,-6.55853e-08,0.0253506,0.0253506,-0.359973,-0.3537,-0.276379,-5.51684e-08,0.0690209,0.0690209,-8.45727e-08,0.0290542,0.0290542,-0.630274,-0.116243,-0.119505,-6.55853e-08,0.128219,0.128219,-0.359973,0.616411,0.660089,-5.51684e-08,-0.14146,-0.14146,-8.45727e-08,0.115889,0.115889,-0.630274,9.55259e-09,2.77306e-09,-3.49495,1.54627e-08,5.39032e-09,-0.359973,-2.77635e-09,-6.9425e-10,-5.51684e-08,-8.65114e-09,-8.65114e-09,-8.45727e-08,-6.66501e-09,-6.66501e-09,-0.630274,-0.313477,-0.281731,-3.49495,0.221403,0.201709,-6.55853e-08,0.000976286,0.000976286,-5.51684e-08,0.0017542,0.0017542,-8.45727e-08,-0.0183209,-0.0183209,-0.630274,5.66211e-09,7.32756e-09,-3.49495,-4.99345e-09,-8.69457e-10,-6.55853e-08,-8.67634e-10,-8.67634e-10,-0.359973,-1.57375e-11,2.65555e-09,-8.45727e-08,-2.19897e-09,-2.19897e-09,-0.630274,9.20439e-09,5.8487e-09,-3.49495,6.55212e-09,7.18322e-09,-6.55853e-08,-4.11186e-09,-4.11186e-09,-0.359973,-5.63644e-09,-1.41723e-09,-5.51684e-08,-9.10204e-09,-9.10204e-09
-3.42765,0.0875108,-0.0348698,-6.37708e-08,0.0244436,0.0244436,-0.349597,-0.344017,-0.268365,-5.38142e-08,0.0672333,0.0672333,-8.22464e-08,0.0280851,0.0280851,-0.61932,-0.149528,-0.117836,-6.37708e-08,0.123826,0.123826,-0.349597,0.593739,0.63979,-5.38142e-08,-0.138676,-0.138676,-8.22464e-08,0.112028,0.112028,-0.61932,9.18782e-09,2.6795e-09,-3.42765,1.51777e-08,5.23619e-09,-0.349597,-1.55057e-09,-7.49509e-10,-5.38142e-08,-8.50625e-09,-8.50625e-09,-8.22464e-08,-6.55197e-09,-6.55197e-09,-0.61932,-0.306197,-0.276963,-3.42765,0.219676,0.197602,-6.37708e-08,0.000657575,0.000657575,-5.38142e-08,0.00147247,0.00147247,-8.22464e-08,-0.0180945,-0.0180945,-0.61932,5.72743e-09,7.23031e-09,-3.42765,-4.04914e-09,-8.17946e-10,-6.37708e-08,-7.91215e-10,-7.91215e-10,-0.349597,4.60433e-10,2.62979e-09,-8.22464e-08,-2.08927e-09,-2.08927e-09,-0.61932,9.9729e-09,5.74523e-09,-3.42765,4.62307e-09,7.04301e-09,-6.37708e-08,-3.99484e-09,-3.99484e-09,-0.349597,-5.32819e-09,-1.37659e-09,-5.38142e-08,-8.88672e-09,-8.88672e-09
-3.36035,0.0877651,-0.034302,-6.19563e-08,0.0235365,0.0235365,-0.339221,-0.334669,-0.260352,-5.24599e-08,0.0654457,0.0654457,-7.99201e-08,0.0271161,0.0271161,-0.608366,-0.182813,-0.116166,-6.19563e-08,0.119432,0.119432,-0.339221,0.56859,0.619492,-5.24599e-08,-0.135892,-0.135892,-7.99201e-08,0.108168,0.108168,-0.608366,8.82304e-09,2.58594e-09,-3.36035,1.48928e-08,5.08207e-09,-0.339221,-2.88306e-10,-8.04768e-10,-5.24599e-08,-8.36136e-09,-8.36136e-09,-7.99201e-08,-6.43892e-09,-6.43892e-09,-0.608366,-0.298918,-0.272195,-3.36035,0.21795,0.193495,-6.19563e-08,0.000338863,0.000338863,-5.24599e-08,0.00119073,0.00119073,-7.99201e-08,-0.0178681,-0.0178681,-0.608366,5.79276e-09,7.13306e-09,-3.36035,-3.10484e-09,-7.66434e-10,-6.19563e-08,-7.14795e-10,-7.14795e-10,-0.339221,9.76823e-10,2.60403e-09,-7.99201e-08,-1.97957e-09,-1.97957e-09,-0.608366,1.07414e-08,5.64175e-09,-3.36035,2.69402e-09,6.9028e-09,-6.19563e-08,-3.87781e-09,-3.87781e-09,-0.339221,-4.91213e-09,-1.33595e-09,-5.24599e-08,-8.67141e-09,-8.67141e-09
-3.29305,0.0880195,-0.0337341,-6.01417e-08,0.0226295,0.0226295,-0.328845,-0.325509,-0.252338,-5.11056e-08,0.0636582,0.0636582,-7.75938e-08,0.026147,0.026147,-0.597411,-0.216097,-0.114496,-6.01417e-08,0.115039,0.115039,-0.328845,0.541374,0.599193,-5.11056e-08,-0.133108,-0.133108,-7.75938e-08,0.104307,0.104307,-0.597411,8.45827e-09,2.49238e-09,-3.29305,1.46079e-08,4.92794e-09,-0.328845,9.63753e-10,-8.60027e-10,-5.11056e-08,-8.21646e-09,-8.21646e-09,-7.75938e-08,-6.32588e-09,-6.32588e-09,-0.597411,-0.291638,-0.267428,-3.29305,0.216223,0.189387,-6.01417e-08,2.0152e-05,2.0152e-05,-5.11056e-08,0.000908997,0.000908997,-7.75938e-08,-0.0176417,-0.0176417,-0.597411,5.85809e-09,7.03581e-09,-3.29305,-2.16053e-09,-7.14923e-10,-6.01417e-08,-6.38376e-10,-6.38376e-10,-0.328845,1.50688e-09,2.57826e-09,-7.75938e-08,-1.86988e-09,-1.86988e-09,-0.597411,1.15099e-08,5.53827e-09,-3.29305,7.64963e-10,6.76259e-09,-6.01417e-08,-3.76079e-09,-3.76079e-09,-0.328845,-4.41798e-09,-1.29531e-09,-5.11056e-08,-8.4561e-09,-8.4561e-09
-3.22574,0.0882738,-0.0331663,-5.83272e-08,0.0217225,0.0217225,-0.318469,-0.316328,-0.244324,-4.97513e-08,0.0618706,0.0618706,-7.52675e-08,0.025178,0.025178,-0.586457,-0.249382,-0.112827,-5.83272e-08,0.110646,0.110646,-0.318469,0.511919,0.578894,-4.97513e-08,-0.130324,-0.130324,-7.52675e-08,0.100447,0.100447,-0.586457,8.09349e-09,2.39882e-09,-3.22574,1.43229e-08,4.77381e-09,-0.318469,2.10898e-09,-9.15286e-10,-4.97513e-08,-8.07157e-09,-8.07157e-09,-7.52675e-08,-6.21284e-09,-6.21284e-09,-0.586457,-0.284359,-0.26266,-3.22574,0.214497,0.18528,-5.83272e-08,-0.000298559,-0.000298559,-4.97513e-08,0.000627262,0.000627262,-7.52675e-08,-0.0174152,-0.0174152,-0.586457,5.92342e-09,6.93856e-09,-3.22574,-1.21622e-09,-6.63411e-10,-5.83272e-08,-5.61956e-10,-5.61956e-10,-0.318469,2.00486e-09,2.5525e-09,-7.52675e-08,-1.76018e-09,-1.76018e-09,-0.586457,1.22784e-08,5.43479e-09,-3.22574,-1.16409e-09,6.62238e-09,-5.83272e-08,-3.64376e-09,-3.64376e-09,-0.318469,-3.86724e-09,-1.25467e-09,-4.97513e-08,-8.24078e-09,-8.24078e-09
-3.15844,0.0885281,-0.0325984,-5.65127e-08,0.0208154,0.0208154,-0.308092,-0.30713,-0.23631,-4.8397e-08,0.0600831,0.0600831,-7.29412e-08,0.024209,0.024209,-0.575503,-0.282666,-0.111157,-5.65127e-08,0.106253,0.106253,-0.308092,0.48207,0.558595,-4.8397e-08,-0.12754,-0.12754,-7.29412e-08,0.0965864,0.0965864,-0.575503,7.72872e-09,2.30526e-09,-3.15844,1.4038e-08,4.61968e-09,-0.308092,3.22913e-09,-9.70545e-10,-4.8397e-08,-7.92668e-09,-7.92668e-09,-7.29412e-08,-6.09979e-09,-6.09979e-09,-0.575503,-0.27708,-0.257892,-3.15844,0.212771,0.181173,-5.65127e-08,-0.000617271,-0.000617271,-4.8397e-08,0.000345527,0.000345527,-7.29412e-08,-0.0171888,-0.0171888,-0.575503,5.98875e-09,6.84132e-09,-3.15844,-2.71915e-10,-6.11899e-10,-5.65127e-08,-4.85537e-10,-4.85537e-10,-0.308092,2.49411e-09,2.52674e-09,-7.29412e-08,-1.65049e-09,-1.65049e-09,-0.575503,1.30469e-08,5.33132e-09,-3.15844,-3.09314e-09,6.48217e-09,-5.65127e-08,-3.52673e-09,-3.52673e-09,-0.308092,-3.30842e-09,-1.21404e-09,-4.8397e-08,-8.02547e-09,-8.02547e-09
-3.09114,0.0887825,-0.0320306,-5.46982e-08,0.0199084,0.0199084,-0.297716,-0.297101,-0.228296,-4.70427e-08,0.0582955,0.0582955,-7.06149e-08,0.0232399,0.0232399,-0.564549,-0.315951,-0.109488,-5.46982e-08,0.101859,0.101859,-0.297716,0.450688,0.538296,-4.70427e-08,-0.124756,-0.124756,-7.06149e-08,0.0927259,0.0927259,-0.564549,7.36394e-09,2.2117e-09,-3.09114,1.37531e-08,4.46555e-09,-0.297716,3.92246e-09,-1.0258e-09,-4.70427e-08,-7.78178e-09,-7.78178e-09,-7.06149e-08,-5.98675e-09,-5.98675e-09,-0.564549,-0.2698,-0.253125,-3.09114,0.211044,0.177065,-5.46982e-08,-0.000935982,-0.000935982,-4.70427e-08,6.37928e-05,6.37928e-05,-7.06149e-08,-0.0169624,-0.0169624,-0.564549,6.05407e-09,6.74407e-09,-3.09114,6.72392e-10,-5.60388e-10,-5.46982e-08,-4.09118e-10,-4.09118e-10,-0.297716,2.78825e-09,2.50097e-09,-7.06149e-08,-1.54079e-09,-1.54079e-09,-0.564549,1.38154e-08,5.22784e-09,-3.09114,-5.0222e-09,6.34196e-09,-5.46982e-08,-3.40971e-09,-3.40971e-09,-0.297716,-2.81436e-09,-1.1734e-09,-4.70427e-08,-7.81015e-09,-7.81015e-09
-3.02384,0.0890368,-0.0314627,-5.28837e-08,0.0190014,0.0190014,-0.28734,-0.286891,-0.220282,-4.56884e-08,0.056508,0.056508,-6.82886e-08,0.0222709,0.0222709,-0.553594,-0.349236,-0.107818,-5.28837e-08,0.0974663,0.0974663,-0.28734,0.418971,0.517997,-4.56884e-08,-0.121972,-0.121972,-6.82886e-08,0.0888654,0.0888654,-0.553594,6.99916e-09,2.11813e-09,-3.02384,1.34681e-08,4.31142e-09,-0.28734,4.52292e-09,-1.08106e-09,-4.56884e-08,-7.63689e-09,-7.63689e-09,-6.82886e-08,-5.8737e-09,-5.8737e-09,-0.553594,-0.262521,-0.248357,-3.02384,0.209318,0.172958,-5.28837e-08,-0.00125469,-0.00125469,-4.56884e-08,-0.000217942,-0.000217942,-6.82886e-08,-0.016736,-0.016736,-0.553594,6.1194e-09,6.64682e-09,-3.02384,1.6167e-09,-5.08876e-10,-5.28837e-08,-3.32698e-10,-3.32698e-10,-0.28734,3.03993e-09,2.47521e-09,-6.82886e-08,-1.43109e-09,-1.43109e-09,-0.553594,1.45839e-08,5.12436e-09,-3.02384,-6.95125e-09,6.20175e-09,-5.28837e-08,-3.29268e-09,-3.29268e-09,-0.28734,-2.33437e-09,-1.13276e-09,-4.56884e-08,-7.59484e-09,-7.59484e-09
-2.95653,0.0844329,-0.0308949,-5.10692e-08,0.0180943,0.0180943,-0.276964,-0.27668,-0.212269,-4.43341e-08,0.0547204,0.0547204,-6.59623e-08,0.0213019,0.0213019,-0.54264,-0.38252,-0.106149,-5.10692e-08,0.093073,0.093073,-0.276964,0.387255,0.497698,-4.43341e-08,-0.119189,-0.119189,-6.59623e-08,0.0850048,0.0850048,-0.54264,6.63439e-09,2.02457e-09,-2.95653,1.28206e-08,4.1573e-09,-0.276964,5.12339e-09,-1.13632e-09,-4.43341e-08,-7.49199e-09,-7.49199e-09,-6.59623e-08,-5.76066e-09,-5.76066e-09,-0.54264,-0.255241,-0.243589,-2.95653,0.206983,0.16885,-5.10692e-08,-0.0015734,-0.0015734,-4.43341e-08,-0.000499677,-0.000499677,-6.59623e-08,-0.0165096,-0.0165096,-0.54264,6.18473e-09,6.54957e-09,-2.95653,2.19975e-09,-4.57365e-10,-5.10692e-08,-2.56279e-10,-2.56279e-10,-0.276964,3.29162e-09,2.44945e-09,-6.59623e-08,-1.3214e-09,-1.3214e-09,-0.54264,1.53524e-08,5.02088e-09,-2.95653,-6.9545e-09,6.06154e-09,-5.10692e-08,-3.17565e-09,-3.17565e-09,-0.276964,-1.85439e-09,-1.09212e-09,-4.43341e-08,-7.37953e-09,-7.37953e-09
-2.88923,0.078283,-0.030327,-4.92547e-08,0.0171873,0.0171873,-0.266588,-0.26601,-0.204255,-4.29798e-08,0.0529328,0.0529328,-6.3636e-08,0.0203328,0.0203328,-0.531686,-0.415805,-0.104479,-4.92547e-08,0.0886798,0.0886798,-0.266588,0.355652,0.477399,-4.29798e-08,-0.116405,-0.116405,-6.3636e-08,0.0811443,0.0811443,-0.531686,6.26961e-09,1.93101e-09,-2.88923,1.20577e-08,4.00317e-09,-0.266588,5.52991e-09,-1.19158e-09,-4.29798e-08,-7.3471e-09,-7.3471e-09,-6.3636e-08,-5.64761e-09,-5.64761e-09,-0.531686,-0.247962,-0.238822,-2.88923,0.204455,0.164743,-4.92547e-08,-0.00189212,-0.00189212,-4.29798e-08,-0.000781411,-0.000781411,-6.3636e-08,-0.0162832,-0.0162832,-0.531686,6.25006e-09,6.45232e-09,-2.88923,2.66783e-09,-4.05853e-10,-4.92547e-08,-1.79859e-10,-1.79859e-10,-0.266588,3.44735e-09,2.42368e-09,-6.3636e-08,-1.2117e-09,-1.2117e-09,-0.531686,1.6121e-08,4.91741e-09,-2.88923,-6.34492e-09,5.92133e-09,-4.92547e-08,-3.05863e-09,-3.05863e-09,-0.266588,-1.4356e-09,-1.05148e-09,-4.29798e-08,-7.16421e-09,-7.16421e-09
-2.82193,0.0721036,-0.0297592,-4.74402e-08,0.0162802,0.0162802,-0.256212,-0.25406,-0.196241,-4.16255e-08,0.0511453,0.0511453,-6.13097e-08,0.0193638,0.0193638,-0.520731,-0.44909,-0.102809,-4.74402e-08,0.0842866,0.0842866,-0.256212,0.324363,0.4571,-4.16255e-08,-0.113621,-0.113621,-6.13097e-08,0.0772838,0.0772838,-0.520731,5.90484e-09,1.83745e-09,-2.82193,1.12933e-08,3.84904e-09,-0.256212,5.39719e-09,-1.24684e-09,-4.16255e-08,-7.20221e-09,-7.20221e-09,-6.13097e-08,-5.53457e-09,-5.53457e-09,-0.520731,-0.240682,-0.234054,-2.82193,0.201907,0.160636,-4.74402e-08,-0.00221083,-0.00221083,-4.16255e-08,-0.00106315,-0.00106315,-6.13097e-08,-0.0160568,-0.0160568,-0.520731,6.31539e-09,6.35507e-09,-2.82193,3.13132e-09,-3.54342e-10,-4.74402e-08,-1.0344e-10,-1.0344e-10,-0.256212,3.33623e-09,2.39792e-09,-6.13097e-08,-1.102e-09,-1.102e-09,-0.520731,1.68895e-08,4.81393e-09,-2.82193,-5.72288e-09,5.78113e-09,-4.74402e-08,-2.9416e-09,-2.9416e-09,-0.256212,-1.18697e-09,-1.01084e-09,-4.16255e-08,-6.9489e-09,-6.9489e-09
-2.75463,0.0652712,-0.0291913,-4.56257e-08,0.0153732,0.0153732,-0.245836,-0.241053,-0.188227,-4.02713e-08,0.0493577,0.0493577,-5.89834e-08,0.0183947,0.0183947,-0.509777,-0.482374,-0.10114,-4.56257e-08,0.0798933,0.0798933,-0.245836,0.294033,0.436802,-4.02713e-08,-0.110837,-0.110837,-5.89834e-08,0.0734233,0.0734233,-0.509777,5.54006e-09,1.74389e-09,-2.75463,1.05013e-08,3.69491e-09,-0.245836,4.8494e-09,-1.3021e-09,-4.02713e-08,-7.05731e-09,-7.05731e-09,-5.89834e-08,-5.42152e-09,-5.42152e-09,-0.509777,-0.233403,-0.229286,-2.75463,0.198828,0.156528,-4.56257e-08,-0.00252954,-0.00252954,-4.02713e-08,-0.00134488,-0.00134488,-5.89834e-08,-0.0158304,-0.0158304,-0.509777,6.38071e-09,6.25782e-09,-2.75463,3.47381e-09,-3.0283e-10,-4.56257e-08,-2.70203e-11,-2.70203e-11,-0.245836,3.01325e-09,2.37216e-09,-5.89834e-08,-9.92308e-10,-9.92308e-10,-0.509777,1.7658e-08,4.71045e-09,-2.75463,-4.81962e-09,5.64092e-09,-4.56257e-08,-2.82457e-09,-2.82457e-09,-0.245836,-1.09741e-09,-9.70204e-10,-4.02713e-08,-6.73358e-09,-6.73358e-09
-2.68732,0.0583838,-0.0286235,-4.38112e-08,0.0144662,0.0144662,-0.23546,-0.226865,-0.180213,-3.8917e-08,0.0475702,0.0475702,-5.66571e-08,0.0174257,0.0174257,-0.498823,-0.515659,-0.0994703,-4.38112e-08,0.0755001,0.0755001,-0.23546,0.265129,0.416503,-3.8917e-08,-0.108053,-0.108053,-5.66571e-08,0.0695628,0.0695628,-0.498823,5.17529e-09,1.65033e-09,-2.68732,9.70765e-09,3.54078e-09,-0.23546,3.85587e-09,-1.35736e-09,-3.8917e-08,-6.91242e-09,-6.91242e-09,-5.66571e-08,-5.30848e-09,-5.30848e-09,-0.498823,-0.226123,-0.224519,-2.68732,0.19569,0.152421,-4.38112e-08,-0.00284825,-0.00284825,-3.8917e-08,-0.00162662,-0.00162662,-5.66571e-08,-0.0156039,-0.0156039,-0.498823,6.44604e-09,6.16057e-09,-2.68732,3.80388e-09,-2.51318e-10,-4.38112e-08,4.93991e-11,4.93991e-11,-0.23546,2.4625e-09,2.34639e-09,-5.66571e-08,-8.82611e-10,-8.82611e-10,-0.498823,1.84265e-08,4.60697e-09,-2.68732,-3.89195e-09,5.50071e-09,-4.38112e-08,-2.70755e-09,-2.70755e-09,-0.23546,-1.1905e-09,-9.29566e-10,-3.8917e-08,-6.51827e-09,-6.51827e-09
-2.62002,0.0514964,-0.0280556,-4.19966e-08,0.0135591,0.0135591,-0.225084,-0.211205,-0.172199,-3.75627e-08,0.0457826,0.0457826,-5.43307e-08,0.0164567,0.0164567,-0.487869,-0.548943,-0.0978007,-4.19966e-08,0.0711069,0.0711069,-0.225084,0.239085,0.396204,-3.75627e-08,-0.105269,-0.105269,-5.43307e-08,0.0657023,0.0657023,-0.487869,4.81051e-09,1.55677e-09,-2.62002,8.91399e-09,3.38665e-09,-0.225084,2.37443e-09,-1.41262e-09,-3.75627e-08,-6.76752e-09,-6.76752e-09,-5.43307e-08,-5.19544e-09,-5.19544e-09,-0.487869,-0.218844,-0.219751,-2.62002,0.192553,0.148314,-4.19966e-08,-0.00316696,-0.00316696,-3.75627e-08,-0.00190835,-0.00190835,-5.43307e-08,-0.0153775,-0.0153775,-0.487869,6.51137e-09,6.06332e-09,-2.62002,4.13396e-09,-1.99807e-10,-4.19966e-08,1.25819e-10,1.25819e-10,-0.225084,1.67737e-09,2.32063e-09,-5.43307e-08,-7.72915e-10,-7.72915e-10,-0.487869,1.9195e-08,4.5035e-09,-2.62002,-2.96429e-09,5.3605e-09,-4.19966e-08,-2.59052e-09,-2.59052e-09,-0.225084,-1.50433e-09,-8.88927e-10,-3.75627e-08,-6.30296e-09,-6.30296e-09
-2.55272,0.044437,-0.0274878,-4.01821e-08,0.0126521,0.0126521,-0.214707,-0.195545,-0.164186,-3.62084e-08,0.0439951,0.0439951,-5.20044e-08,0.0154876,0.0154876,-0.476914,-0.582228,-0.0961311,-4.01821e-08,0.0667136,0.0667136,-0.214707,0.213041,0.375905,-3.62084e-08,-0.102485,-0.102485,-5.20044e-08,0.0618418,0.0618418,-0.476914,4.44573e-09,1.46321e-09,-2.55272,8.12717e-09,3.23253e-09,-0.214707,8.92995e-10,-1.46788e-09,-3.62084e-08,-6.62263e-09,-6.62263e-09,-5.20044e-08,-5.08239e-09,-5.08239e-09,-0.476914,-0.211565,-0.214983,-2.55272,0.188974,0.144206,-4.01821e-08,-0.00348567,-0.00348567,-3.62084e-08,-0.00219008,-0.00219008,-5.20044e-08,-0.0151511,-0.0151511,-0.476914,6.5767e-09,5.96608e-09,-2.55272,4.38384e-09,-1.48295e-10,-4.01821e-08,2.02238e-10,2.02238e-10,-0.214707,8.92252e-10,2.29487e-09,-5.20044e-08,-6.63219e-10,-6.63219e-10,-0.476914,1.99635e-08,4.40002e-09,-2.55272,-1.9476e-09,5.22029e-09,-4.01821e-08,-2.4735e-09,-2.4735e-09,-0.214707,-1.81817e-09,-8.48288e-10,-3.62084e-08,-6.08764e-09,-6.08764e-09
-2.48542,0.0372373,-0.02692,-3.83676e-08,0.0117451,0.0117451,-0.204331,-0.178709,-0.156172,-3.48541e-08,0.0422075,0.0422075,-4.96781e-08,0.0145186,0.0145186,-0.46596,-0.60645,-0.0944616,-3.83676e-08,0.0623204,0.0623204,-0.204331,0.192709,0.355606,-3.48541e-08,-0.0997013,-0.0997013,-4.96781e-08,0.0579813,0.0579813,-0.46596,3.87977e-09,1.36965e-09,-2.48542,7.34593e-09,3.0784e-09,-0.204331,-7.59857e-10,-1.52314e-09,-3.48541e-08,-6.47774e-09,-6.47774e-09,-4.96781e-08,-4.96935e-09,-4.96935e-09,-0.46596,-0.204099,-0.210216,-2.48542,0.185037,0.140099,-3.83676e-08,-0.00380438,-0.00380438,-3.48541e-08,-0.00247182,-0.00247182,-4.96781e-08,-0.0149247,-0.0149247,-0.46596,6.70193e-09,5.86883e-09,-2.48542,4.56835e-09,-9.67836e-11,-3.83676e-08,2.78657e-10,2.78657e-10,-0.204331,8.81282e-11,2.2691e-09,-4.96781e-08,-5.53523e-10,-5.53523e-10,-0.46596,2.00466e-08,4.29654e-09,-2.48542,-8.58316e-10,5.08008e-09,-3.83676e-08,-2.35647e-09,-2.35647e-09,-0.204331,-2.27466e-09,-8.0765e-10,-3.48541e-08,-5.87233e-09,-5.87233e-09
-2.41811,0.0300377,-0.0263521,-3.65531e-08,0.010838,0.010838,-0.193955,-0.161353,-0.148158,-3.34998e-08,0.0404199,0.0404199,-4.73518e-08,0.0135495,0.0135495,-0.455006,-0.617083,-0.092792,-3.65531e-08,0.0579272,0.0579272,-0.193955,0.177879,0.335307,-3.34998e-08,-0.0969174,-0.0969174,-4.73518e-08,0.0541208,0.0541208,-0.455006,3.11451e-09,1.27608e-09,-2.41811,6.56469e-09,2.92427e-09,-0.193955,-2.29821e-09,-1.5784e-09,-3.34998e-08,-6.33284e-09,-6.33284e-09,-4.73518e-08,-4.8563e-09,-4.8563e-09,-0.455006,-0.196537,-0.205448,-2.41811,0.181099,0.135991,-3.65531e-08,-0.0041231,-0.0041231,-3.34998e-08,-0.00275355,-0.00275355,-4.73518e-08,-0.0146983,-0.0146983,-0.455006,6.88852e-09,5.77158e-09,-2.41811,4.75286e-09,-4.5272e-11,-3.65531e-08,3.55077e-10,3.55077e-10,-0.193955,-5.77773e-10,2.24334e-09,-4.73518e-08,-4.43826e-10,-4.43826e-10,-0.455006,1.92729e-08,4.19306e-09,-2.41811,2.30965e-10,4.93987e-09,-3.65531e-08,-2.23944e-09,-2.23944e-09,-0.193955,-2.76453e-09,-7.67011e-10,-3.34998e-08,-5.65701e-09,-5.65701e-09
