simulations,OFV
500,1488.6
1000,1486.6
1500,1486.59
2000,1487.03
2500,1487.17
3000,1487.83
3500,1488.05
4000,1488.1
4500,1488.26
5000,1488.15
5500,1488.16
6000,1488.09
6500,1488.2
7000,1488.28
7500,1488.38
8000,1488.3
8500,1488.31
9000,1488.2
9500,1488.19
10000,1488.25
10500,1488.3
11000,1488.4
11500,1488.39
12000,1488.36
12500,1488.4
13000,1488.39
13500,1488.46
14000,1488.46
14500,1488.43
15000,1488.47
15500,1488.47
16000,1488.41
16500,1488.41
17000,1488.36
17500,1488.38
18000,1488.32
18500,1488.36
19000,1488.32
19500,1488.25
20000,1488.26
20500,1488.22
21000,1488.11
21500,1488.05
22000,1488.05
22500,1488.01
23000,1487.99
23500,1488.02
24000,1487.97
24500,1487.98
25000,1487.97
25500,1488
26000,1487.95
26500,1487.94
27000,1487.9
27500,1487.9
28000,1487.91
28500,1487.88
29000,1487.84
29500,1487.85
30000,1487.86
