iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,a1,a2
1,1589.89,1,10.2275,43.2233,11.1604,60.344,1,1,1,1,1,1
2,1569.64,1,4.87284,31.2482,14.8528,58.8577,0.974679,0.974679,0.974679,1.02343,0.974679,0.974679
3,1543.78,1,4.89925,26.9212,16.8264,72.7306,0.95,0.95,0.95,0.997521,0.95,0.95
4,1533.9,1,4.97424,26.1963,19.4933,90.2803,0.925945,0.925945,0.925945,0.972263,0.925945,0.925945
5,1523.62,1,5.19093,27.8756,16.811,85.9347,0.9025,0.9025,0.920095,0.947645,0.9025,0.9025
6,1511.88,1,4.86768,25.4031,13.6318,86.0675,0.879648,0.879648,0.896798,0.92365,0.879648,0.879648
7,1502.53,1,4.5552,26.832,13.5434,83.9602,0.857375,0.857375,0.885816,0.923163,0.857375,0.857375
8,1490.03,1,4.09471,26.0222,13.9994,87.7058,0.835666,0.835666,0.891813,1.00712,0.835666,0.835666
9,1483.4,1,4.72808,25.0506,10.7029,81.911,0.814506,0.814506,0.869232,0.981617,0.814506,0.814506
10,1471.63,1,4.45651,26.348,10.9987,81.8392,0.793882,0.793882,0.847222,1.01323,0.793882,0.793882
11,1447.57,1,4.8119,25.6571,9.76186,86.9672,0.773781,0.773781,0.82577,0.999695,0.773781,0.773781
12,1437.89,1,4.37389,25.4342,8.97374,89.4965,0.754188,0.754188,0.804861,0.974382,0.754188,0.754188
13,1439.29,1,4.37488,23.4349,9.2198,106.974,0.735092,0.735092,0.784482,0.983168,0.735092,0.735092
14,1429.91,1,4.20164,26.3279,9.33337,102.13,0.716479,0.716479,0.834701,1.02917,0.716479,0.716479
15,1412.22,1,4.24479,22.9028,10.3895,96.6606,0.698337,0.698337,0.870083,1.00311,0.698337,0.698337
16,1396.07,1,4.96439,23.9551,10.9819,79.0061,0.680655,0.680655,0.848052,0.977716,0.680655,0.680655
17,1391.93,1,4.90348,21.1595,9.22901,77.0484,0.66342,0.66342,0.868184,0.952959,0.66342,0.66342
18,1386.58,1,4.91107,19.5566,8.43678,65.9129,0.646622,0.646622,0.90014,0.979499,0.646622,0.646622
19,1372.43,1,4.69853,22.2956,8.11221,71.2011,0.630249,0.630249,0.877348,0.96652,0.630249,0.630249
20,1353.39,1,4.73307,23.9923,7.31455,73.6675,0.614291,0.614291,0.855133,0.942047,0.614291,0.614291
21,1346.88,1,4.89606,23.4934,8.76538,74.1319,0.598737,0.598737,0.833481,0.918194,0.598737,0.598737
22,1330.23,1,4.75532,22.9391,8.37588,82.3852,0.583577,0.583577,0.812376,0.894945,0.583577,0.583577
23,1325.21,1,4.81223,22.1909,8.84979,83.7508,0.5688,0.5688,0.791807,0.898345,0.5688,0.5688
24,1309.77,1,4.81102,23.6231,7.90172,82.1588,0.554398,0.554398,0.771758,0.898966,0.554398,0.554398
25,1292.09,1,4.93465,22.2152,6.83918,75.2564,0.54036,0.54036,0.752216,0.876204,0.54036,0.54036
26,1287.01,1,4.58792,23.6971,6.42371,79.8138,0.526678,0.526678,0.762871,0.918232,0.526678,0.526678
27,1281.6,1,4.7185,24.7866,7.06382,88.6177,0.513342,0.513342,0.743554,0.910831,0.513342,0.513342
28,1265.94,1,4.85811,24.949,5.64291,66.5389,0.500344,0.500344,0.724727,0.887768,0.500344,0.500344
29,1250.51,1,4.91307,24.5073,5.1808,66.4038,0.487675,0.487675,0.716249,0.865289,0.487675,0.487675
30,1232.09,1,4.97906,25.8152,4.9629,63.4379,0.475327,0.475327,0.698113,0.84338,0.475327,0.475327
31,1222.76,1,5.09329,26.045,4.63216,61.7866,0.463291,0.463291,0.72442,0.822025,0.463291,0.463291
32,1219.2,1,4.95765,25.5139,4.96901,58.9099,0.45156,0.45156,0.729182,0.809142,0.45156,0.45156
