simulations,OFV
500,948.61
1000,949.97
1500,950.24
2000,950.554
2500,951.013
3000,949.432
3500,948.179
4000,945.834
4500,946.194
5000,946.605
5500,946.875
6000,947.235
6500,947.456
7000,947.768
7500,948.018
8000,948.246
8500,948.569
9000,948.4
9500,948.45
10000,948.344
10500,948.441
11000,948.692
11500,948.847
12000,948.824
12500,948.931
13000,948.852
13500,948.806
14000,948.938
14500,948.957
15000,949.035
15500,949.126
16000,949.247
16500,949.232
17000,949.235
17500,949.324
18000,949.23
18500,949.348
19000,949.204
19500,949.163
20000,948.729
20500,948.752
21000,948.551
21500,948.587
22000,948.606
22500,948.671
23000,948.589
23500,948.486
24000,948.511
24500,948.5
25000,948.527
25500,948.568
26000,948.575
26500,948.594
27000,948.577
27500,948.57
28000,948.633
28500,948.671
29000,948.692
29500,948.785
30000,948.749
