simulations,OFV
500,950.589
1000,950.157
1500,950.28
2000,950.486
2500,951.376
3000,950.136
3500,948.8
4000,944.957
4500,945.467
5000,945.918
5500,946.148
6000,946.504
6500,946.76
7000,946.86
7500,947.176
8000,947.391
8500,947.698
9000,947.461
9500,947.484
10000,947.348
10500,947.458
11000,947.679
11500,947.777
12000,947.699
12500,947.852
13000,947.601
13500,947.675
14000,947.787
14500,947.773
15000,947.867
15500,948.019
16000,947.767
16500,947.808
17000,947.863
17500,947.74
18000,947.652
18500,947.806
19000,947.238
19500,946.791
20000,946.558
20500,946.637
21000,946.475
21500,946.52
22000,946.578
22500,946.646
23000,946.54
23500,946.543
24000,946.528
24500,946.584
25000,946.649
25500,946.699
26000,946.728
26500,946.75
27000,946.783
27500,946.796
28000,946.881
28500,946.927
29000,946.985
29500,947.085
30000,947.031
