iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,628.622,1,10.2275,11.1604,43.2233,60.344,0.3,1,1,1,1
2,597.897,1,10.9527,14.6514,35.1721,72.7702,0.24,0.894427,0.929699,0.894427,0.97486
3,568.896,1,10.8474,14.2169,36.822,73.9446,0.192,0.8,0.912394,0.8,0.871942
4,531.913,1,10.973,15.4077,37.3903,79.9033,0.1536,0.715542,0.860334,0.715542,0.900207
5,497.986,1,10.7,13.5603,37.5728,83.1152,0.130665,0.64,0.869599,0.64,0.849455
6,465.206,1,10.4636,12.2081,38.4969,77.2681,0.110975,0.572433,0.805246,0.572433,1.02132
7,436.76,1,10.4863,12.5266,39.104,78.4012,0.100483,0.512,0.720234,0.512,1.04132
8,416.96,1,10.502,13.0392,37.9782,67.151,0.0913825,0.457947,0.702766,0.468204,1.0713
9,398.309,1,10.3394,12.841,38.5198,72.037,0.0850263,0.4096,0.673194,0.434078,1.07263
10,389.795,1,10.3747,12.5477,37.8238,75.8615,0.0839768,0.366357,0.63771,0.424796,1.02674
11,376.466,1,10.3773,12.6955,38.1708,74.4622,0.0795766,0.32768,0.594241,0.427275,1.03047
12,359.315,1,10.3579,12.4331,38.88,74.1198,0.0741846,0.293086,0.551121,0.425134,1.03322
13,356.476,1,10.4846,12.4368,39.0503,70.1289,0.0745693,0.262144,0.555845,0.413311,0.991137
14,348.562,1,10.4339,12.4355,38.443,72.8217,0.072861,0.234469,0.524604,0.392763,0.956236
15,348.287,1,10.5127,12.6548,38.9582,73.3368,0.0728111,0.218333,0.579327,0.389671,0.961694
16,342.359,1,10.4646,12.5325,38.9752,74.7504,0.0707684,0.222305,0.570518,0.374844,0.973143
17,341.083,1,10.4416,12.2223,38.9269,76.9842,0.0705366,0.224377,0.604049,0.339667,0.981487
18,338.712,1,10.4396,11.8366,39.1095,69.5602,0.0704394,0.224956,0.540278,0.335401,1.03471
19,330.767,1,10.466,11.7287,39.8316,67.2635,0.067389,0.226314,0.550991,0.343394,1.00178
20,333.314,1,10.5096,11.4699,39.6427,68.5889,0.0693336,0.225136,0.512292,0.345363,0.982054
21,327.021,1,10.5468,11.5989,40.2114,68.8,0.0674588,0.206744,0.552433,0.338335,0.949084
22,326.159,1,10.5651,11.4365,39.539,72.5261,0.0673722,0.206347,0.541926,0.349348,0.931188
23,323.912,1,10.5391,11.3498,39.712,75.4433,0.0672773,0.202772,0.531888,0.338779,0.9314
24,309.052,1,10.4883,10.901,40.1705,73.8918,0.0622537,0.193061,0.561665,0.325007,0.973265
25,312.367,1,10.5033,10.4412,40.8031,77.44,0.0643821,0.192946,0.528243,0.318775,0.914609
26,307.414,1,10.5414,10.2577,41.3065,75.9836,0.0629725,0.188453,0.531918,0.321907,0.925235
27,305.18,1,10.5699,10.534,41.0906,73.4222,0.0625789,0.179778,0.558712,0.315713,0.887705
28,301.833,1,10.5682,10.3262,41.0329,70.578,0.0617785,0.18079,0.546072,0.308078,0.907492
29,303.104,1,10.5761,10.2849,41.1045,73.3782,0.0617572,0.18222,0.555232,0.32192,0.899365
30,309.053,1,10.6705,10.228,41.2549,70.0768,0.0628836,0.182087,0.573964,0.349088,0.889128
31,306.746,1,10.6453,9.60979,41.3194,69.0133,0.0635,0.175895,0.527996,0.335971,0.900756
32,300.092,1,10.6525,9.74775,41.4502,68.8915,0.0616247,0.174329,0.496618,0.33897,0.908235
33,298.817,1,10.6886,9.64839,42.0983,72.4039,0.0632732,0.165261,0.469857,0.323366,0.819933
34,298.382,1,10.763,9.92538,41.907,69.9879,0.0628719,0.169049,0.518483,0.310379,0.803678
35,298.549,1,10.7479,9.54432,41.6205,66.1271,0.0631981,0.172694,0.47203,0.316647,0.816824
36,302.995,1,10.7221,9.79223,41.9678,65.2523,0.0629683,0.175235,0.526702,0.32412,0.816499
37,307.854,1,10.7031,9.29769,41.2781,69.4596,0.0644031,0.176092,0.57963,0.318905,0.781393
38,303.437,1,10.7015,9.26022,41.4776,66.1334,0.0628722,0.17326,0.560772,0.322329,0.830171
39,302.965,1,10.7051,9.66728,41.9929,70.6866,0.0627242,0.170257,0.572866,0.3201,0.823613
40,299.692,1,10.7111,9.3003,41.4404,66.0761,0.0630605,0.167006,0.517919,0.298964,0.859712
41,308.661,1,10.7037,9.79295,42.5165,66.6034,0.0650731,0.163723,0.522668,0.307968,0.926536
42,316.121,1,10.7493,9.28572,42.6133,66.5675,0.0679978,0.161275,0.542151,0.298205,0.936678
43,315.478,1,10.7413,9.69494,42.1501,66.5898,0.0685788,0.159714,0.508824,0.288196,0.936971
44,311.711,1,10.743,9.72505,42.5102,70.4027,0.06755,0.161538,0.51735,0.283195,0.911759
45,308.909,1,10.6899,9.49425,42.2373,74.6408,0.0670448,0.159984,0.516932,0.279193,0.867396
46,308.962,1,10.6675,9.19638,42.4005,72.9137,0.0680253,0.153582,0.469642,0.284157,0.886324
47,308.01,1,10.7101,9.26741,42.7406,69.2274,0.0677669,0.153615,0.427766,0.306717,0.904551
48,297.811,1,10.6681,8.99336,42.9824,72.6973,0.0646038,0.155212,0.408916,0.312896,0.881065
49,299.905,1,10.579,8.92407,42.5718,76.7764,0.0651964,0.159112,0.410125,0.312969,0.825695
50,303.005,1,10.6062,8.94241,42.4766,70.1821,0.0665359,0.160617,0.389212,0.308958,0.831244
51,301.813,1,10.7454,9.08292,42.2894,70.8526,0.0666245,0.159597,0.418053,0.303722,0.796955
52,299.591,1,10.7476,9.37573,42.1107,68.5612,0.0652495,0.164272,0.427673,0.302451,0.807541
53,311.87,1,10.7078,9.06174,42.2484,68.4261,0.0684198,0.164371,0.473735,0.307858,0.779198
54,305.103,1,10.7099,8.84412,41.8709,69.4102,0.0667057,0.162737,0.471004,0.291875,0.784782
55,304.675,1,10.7806,8.88923,43.3606,76.025,0.0680652,0.161624,0.442158,0.296089,0.741117
56,302.179,1,10.7508,8.98143,42.8154,80.1612,0.066617,0.16215,0.473482,0.29721,0.734579
57,295.731,1,10.7416,8.65728,43,80.4702,0.0651175,0.15955,0.447838,0.290033,0.7551
58,304.955,1,10.6306,8.79828,41.8984,77.904,0.0659044,0.163173,0.478985,0.317334,0.760299
59,304.681,1,10.6188,8.75858,42.1868,83.695,0.0669109,0.165271,0.439739,0.311826,0.755926
60,301.868,1,10.6902,9.08566,42.8616,82.8711,0.0653607,0.168169,0.448455,0.319006,0.774247
61,297.131,1,10.7492,8.90706,43.1274,80.0803,0.0643179,0.166271,0.451437,0.302923,0.794525
62,308.597,1,10.7901,9.22565,42.77,74.573,0.0667295,0.169761,0.487403,0.314816,0.795616
63,297.469,1,10.7594,8.79781,42.3488,70.6913,0.0638918,0.157162,0.486773,0.313397,0.778034
64,295.463,1,10.7701,8.75862,43.6726,76.4846,0.0647282,0.158631,0.452254,0.307914,0.727248
65,295.996,1,10.7393,8.88134,42.8532,79.4091,0.0644602,0.160668,0.456773,0.309698,0.756011
66,300.128,1,10.7022,9.13858,42.6081,78.7982,0.0653883,0.162555,0.483012,0.290872,0.764588
67,301.092,1,10.6135,8.97319,43.131,85.0652,0.0659202,0.159517,0.480572,0.292427,0.747936
68,301.281,1,10.7446,9.01926,43.6172,79.6009,0.0660783,0.16132,0.485013,0.296526,0.746568
69,307.224,1,10.705,9.35122,42.4507,79.0361,0.0670671,0.160284,0.520283,0.291964,0.785131
70,302.578,1,10.5995,9.24212,42.6572,81.5281,0.0643998,0.166527,0.514309,0.299727,0.819242
71,299.279,1,10.6201,9.11605,43.1455,85.0146,0.0634139,0.165671,0.511412,0.31425,0.803353
72,296.447,1,10.5621,8.82047,43.2906,85.5426,0.0630946,0.16412,0.505456,0.289544,0.841345
73,292.349,1,10.5113,8.94431,42.9256,84.1249,0.0610802,0.164836,0.501153,0.308581,0.808951
74,305.46,1,10.5147,9.16891,42.611,82.7219,0.0646783,0.167671,0.514474,0.31095,0.817695
75,299.086,1,10.5652,9.02604,42.5277,87.2875,0.0641657,0.170085,0.502395,0.283684,0.80334
76,296.721,1,10.5724,9.00683,43.2336,88.469,0.0636479,0.163967,0.518385,0.283853,0.787829
77,302.286,1,10.5586,8.52352,43.4687,87.9986,0.0657038,0.164883,0.486007,0.294995,0.798715
78,287.506,1,10.5604,8.65344,43.7389,91.8862,0.06189,0.167988,0.454384,0.293822,0.73543
79,293.151,1,10.5431,8.72222,42.9602,93.4129,0.0642667,0.164006,0.44411,0.296313,0.705122
80,299.721,1,10.525,8.64727,43.2943,97.3248,0.0658314,0.155691,0.460468,0.304218,0.752924
81,297.963,1,10.5664,8.86337,42.9523,100.314,0.0663321,0.163587,0.41316,0.301681,0.744436
82,302.226,1,10.5044,8.81742,42.4932,98.5121,0.0671246,0.164196,0.424562,0.295297,0.773609
83,303.008,1,10.5648,9.17154,42.9607,93.4905,0.0664991,0.165271,0.444985,0.30062,0.79044
84,304.426,1,10.5778,9.57178,43.0601,93.8275,0.0659504,0.1619,0.469411,0.312752,0.822816
85,307.282,1,10.5683,9.59426,43.8988,94.2809,0.0665986,0.159178,0.50225,0.29914,0.864072
86,309.507,1,10.5751,9.20542,43.1778,93.7214,0.067612,0.155498,0.502593,0.304964,0.841791
87,307.18,1,10.5502,8.89546,43.8576,89.3203,0.0666261,0.158945,0.451562,0.317988,0.897134
88,299.804,1,10.6263,8.82109,43.7776,86.1939,0.0668127,0.160384,0.403889,0.303367,0.847466
89,308.148,1,10.6306,9.04194,44.0507,83.6881,0.0683784,0.168641,0.40078,0.302131,0.87253
90,305.443,1,10.5719,9.2923,43.052,84.5627,0.065962,0.160833,0.447328,0.325693,0.85089
91,305.856,1,10.6229,9.07941,43.3337,89.0008,0.0665164,0.166165,0.502312,0.298024,0.770801
92,303.549,1,10.6095,9.29539,42.908,89.8987,0.0660527,0.161002,0.491603,0.30017,0.776011
93,306.659,1,10.5956,8.92838,43.1725,88.2727,0.0665679,0.166417,0.49148,0.299796,0.8081
94,303.682,1,10.5789,9.13431,42.124,79.5722,0.0660777,0.159689,0.478124,0.286091,0.828662
95,306.688,1,10.5619,9.42192,42.1627,77.5557,0.0664361,0.160938,0.471922,0.293607,0.861722
96,301.972,1,10.5842,9.83243,41.7797,75.6564,0.0640715,0.167099,0.491161,0.292923,0.871078
97,301.569,1,10.5374,9.34919,41.7408,85.5363,0.0640633,0.162436,0.519346,0.2918,0.841282
98,302.789,1,10.5803,9.72139,41.4763,84.0522,0.0642996,0.160605,0.535356,0.300551,0.825234
99,302.925,1,10.63,9.50361,42.5811,82.2864,0.0647867,0.160014,0.480825,0.297532,0.936685
100,297.253,1,10.6468,9.2114,42.6053,79.6571,0.063239,0.158739,0.485422,0.299004,0.866794
101,297.87,1,10.6283,9.06207,42.2391,80.0244,0.0649212,0.157971,0.440699,0.292419,0.813056
102,302.514,1,10.6869,8.64773,42.6843,76.4613,0.0678851,0.159125,0.417839,0.281933,0.771835
103,298.742,1,10.6498,8.4502,42.9968,85.4461,0.0672364,0.150524,0.432481,0.283118,0.740345
104,303.711,1,10.625,8.51012,43.2703,87.5271,0.0693845,0.148803,0.433516,0.284424,0.693441
105,313.059,1,10.6015,8.5134,43.2879,92.7328,0.0728485,0.146545,0.418243,0.298794,0.714484
106,303.616,1,10.7302,9.03165,42.3146,91.5028,0.0697713,0.147226,0.413899,0.297106,0.742467
107,307.158,1,10.7165,8.89582,42.8415,89.7662,0.0712095,0.151031,0.41984,0.278566,0.718238
108,302.089,1,10.6526,8.77973,42.9673,83.1448,0.0679267,0.155712,0.410404,0.280662,0.783523
109,300.467,1,10.687,8.66894,43.7697,79.6202,0.0669031,0.154384,0.403241,0.286189,0.862311
110,304.191,1,10.6066,8.38807,43.9135,84.8877,0.0676843,0.154139,0.44422,0.287859,0.798233
111,301.08,1,10.6739,8.47875,43.9232,88.0891,0.0668694,0.159638,0.444308,0.302413,0.725809
112,292.164,1,10.6977,8.25189,43.1631,87.7717,0.0654866,0.153222,0.431687,0.297764,0.66838
113,294.916,1,10.6744,8.06227,43.1472,80.3659,0.0659648,0.156031,0.422107,0.304041,0.657301
114,305.028,1,10.6483,8.45893,42.7722,91.5034,0.0688339,0.155252,0.479531,0.30395,0.633062
115,305.569,1,10.6482,8.58774,43.3873,99.1302,0.0698929,0.149574,0.495201,0.287505,0.632836
116,301.937,1,10.7382,8.62539,43.596,96.793,0.0688241,0.150301,0.508843,0.292138,0.630309
117,301.959,1,10.7295,8.68116,44.118,94.1996,0.0690847,0.154138,0.498922,0.275752,0.612429
118,299.338,1,10.6979,8.70309,43.8103,92.19,0.0676154,0.153216,0.525411,0.269775,0.621687
119,304.46,1,10.725,8.53524,43.8746,90.826,0.0698312,0.148564,0.532999,0.269839,0.616895
120,305.518,1,10.6234,8.65382,42.2084,89.8528,0.0695342,0.144404,0.508563,0.278199,0.662333
121,309.185,1,10.5797,8.95196,41.9934,92.095,0.0684761,0.159414,0.526093,0.279187,0.747739
122,297.9,1,10.5945,8.88197,42.7684,94.1699,0.0648577,0.15576,0.531576,0.288335,0.709426
123,301.386,1,10.6663,9.08494,42.8116,90.6023,0.0663334,0.15816,0.516228,0.289313,0.697731
124,297.348,1,10.6887,9.25217,42.7821,84.9906,0.0639907,0.157338,0.526404,0.302455,0.749895
125,293.718,1,10.6292,9.40488,42.3017,85.5701,0.0634205,0.155445,0.512778,0.271098,0.790475
126,291.599,1,10.6597,8.9728,42.5661,85.688,0.064124,0.154933,0.458642,0.283069,0.748147
