parameter,value,se_sa,rse_sa
Cl_pop,5.26481060491709,0.300861643039133,5.71457675529945
beta_Cl_logtCLCRMLMIN,0.625099176007621,0.245713111475198,39.3078604013713
V1_pop,19.757684177474,1.92090302079923,9.72230856382082
Q_pop,6.70295886733421,1.88097919028727,28.0619235104353
V2_pop,25.6685182217721,2.13138621709962,8.30350314219454
omega_Cl,0.210131522182798,0.0412477400432042,19.6294871015696
omega_V1,0.267002701763823,0.0814488695853742,30.5048859233716
omega_Q,0.756049726473275,0.203949277518505,26.975643317783
omega_V2,0.268120543082971,0.0743003025690406,27.7115291930645
corr_V2_V1,0.999,0.00851142104871885,0.851994098970856
a1,0.304132200468046,0.0228004416852636,7.49688512106732
a2,0.0625064349840682,0.00684484786592927,10.9506291115049
