rep,ID,standEta_Cl_simulated,standEta_V1_simulated,standEta_Q_simulated,standEta_V2_simulated,filter
1,1,-1.92497,-1.6239,1.88159,-0.621843,0
2,1,-2.56352,-0.883659,-1.28499,-0.0913559,0
3,1,-2.0405,-1.42196,0.967843,-0.393448,0
4,1,-2.07517,-1.34423,-0.562614,-0.899765,0
5,1,-1.8662,-1.22832,1.68428,-1.47773,0
6,1,-2.12035,-0.816985,-1.10914,-0.760944,0
7,1,-2.62505,-0.0662624,0.354088,-0.392063,0
8,1,-1.83011,-0.764488,0.0859379,-0.806504,0
9,1,-1.85898,-0.919891,0.438487,-0.921037,0
10,1,-2.37045,-1.99275,1.26753,-0.810992,0
1,2,1.57407,0.25426,-0.44557,-0.873655,0
2,2,1.37265,0.0771743,-0.697614,-1.08191,0
3,2,1.32182,0.529765,-0.855465,-0.159426,0
4,2,0.789853,0.263311,-0.443011,0.643096,0
5,2,1.57368,0.59494,-0.135097,-0.89897,0
6,2,1.47613,-0.13196,-0.221708,-1.45071,0
7,2,1.62597,0.82846,-1.46383,-0.816293,0
8,2,1.65569,0.0276194,0.737971,-1.29787,0
9,2,1.49359,-0.152595,1.37299,-1.44645,0
10,2,1.51637,-0.0941703,0.179672,-0.949861,0
1,3,0.84652,-0.112766,0.0606102,0.362971,0
2,3,0.904053,-0.198806,-0.0759152,0.261997,0
3,3,0.439603,0.285008,0.938745,0.784789,0
4,3,0.327559,-0.21815,0.506869,0.64127,0
5,3,1.2217,0.116871,0.923495,-0.374686,0
6,3,0.934363,0.49475,0.212139,0.300516,0
7,3,1.11552,1.11412,0.208285,0.191624,0
8,3,0.683074,0.106048,-0.313602,0.350023,0
9,3,-0.729881,0.690752,1.32441,1.28428,0
10,3,0.269633,1.43291,0.666035,1.07872,0
1,4,-2.03689,-0.527614,-0.257517,1.31881,0
2,4,0.529655,-0.905219,-0.90962,-1.80674,0
3,4,-0.175055,-0.581146,-1.24083,0.343708,0
4,4,-0.409481,-0.387867,-0.77042,0.740184,0
5,4,0.356773,-1.61731,-0.169862,-2.04132,0
6,4,0.595691,-1.22009,-0.061884,-1.74618,0
7,4,0.517586,-1.38063,1.12438,-1.77374,0
8,4,-0.475564,-0.143882,-0.699587,0.79551,0
9,4,0.531917,-0.76184,-1.48724,-1.77767,0
10,4,0.62486,-1.17463,1.03577,-1.84046,0
1,5,-0.464965,-0.210949,1.11055,0.28122,0
2,5,-1.07129,0.325121,0.370937,0.498572,0
3,5,0.126794,0.186019,0.949446,-0.37352,0
4,5,-0.182108,0.225318,0.724109,0.153434,0
5,5,0.361164,0.157639,1.65513,-0.626793,0
6,5,-0.0111438,0.852162,1.40835,0.0700548,0
7,5,-0.809977,0.856051,1.34864,0.602836,0
8,5,0.228517,0.47551,0.153157,-1.06237,0
9,5,0.176016,-0.369094,1.97483,-0.470245,0
10,5,0.0255641,-0.239604,2.02523,-0.330446,0
1,6,1.22191,1.99954,0.684512,-0.899939,0
2,6,-0.135043,1.85587,0.941608,0.82073,0
