simulations,OFV
500,947.879
1000,949.717
1500,947.942
2000,947.546
2500,948.964
3000,949.3
3500,948.613
4000,948.443
4500,948.57
5000,948.37
5500,948.324
6000,948.415
6500,947.867
7000,948.038
7500,947.583
8000,947.618
8500,947.787
9000,947.391
9500,947.096
10000,946.943
10500,946.945
11000,947.05
11500,946.923
12000,946.577
12500,946.386
13000,946.191
13500,946.08
14000,946.109
14500,945.952
15000,945.991
15500,946.025
16000,946.069
16500,945.892
17000,946.006
17500,946.046
18000,945.95
18500,946.069
19000,945.966
19500,945.821
20000,945.727
20500,945.737
21000,945.666
21500,945.711
22000,945.78
22500,945.805
23000,945.629
23500,945.422
24000,945.427
24500,945.451
25000,945.483
25500,945.397
26000,945.395
26500,945.407
27000,945.365
27500,945.387
28000,945.309
28500,945.301
29000,945.396
29500,945.462
30000,945.525
