standEta_Cl_abscissa,standEta_Cl_cdf,standEta_V1_abscissa,standEta_V1_cdf,standEta_Q_abscissa,standEta_Q_cdf,standEta_V2_abscissa,standEta_V2_cdf,split
-4,0,-4,0,-4,0,-4,0,All
-2.97694,0.00714286,-2.52673,0.00714286,-2.97216,0.00714286,-2.35917,0.00714286,All
-2.87224,0.0142857,-1.99612,0.0142857,-2.85633,0.0142857,-2.16522,0.0142857,All
-2.78928,0.0214286,-1.98849,0.0214286,-2.55237,0.0214286,-1.91236,0.0214286,All
-2.70614,0.0285714,-1.89872,0.0285714,-2.24536,0.0285714,-1.86124,0.0285714,All
-2.70546,0.0357143,-1.7485,0.0357143,-2.2014,0.0357143,-1.65665,0.0357143,All
-2.67506,0.0428571,-1.55372,0.0428571,-2.1634,0.0428571,-1.63954,0.0428571,All
-2.63803,0.05,-1.46145,0.05,-2.11922,0.05,-1.60011,0.05,All
-2.57737,0.0571429,-1.38587,0.0571429,-2.03986,0.0571429,-1.50785,0.0571429,All
-2.43466,0.0642857,-1.32076,0.0642857,-2.01561,0.0642857,-1.40386,0.0642857,All
-2.39144,0.0714286,-1.30363,0.0714286,-2.01078,0.0714286,-1.39774,0.0714286,All
-1.85558,0.0785714,-1.24129,0.0785714,-1.89902,0.0785714,-1.33539,0.0785714,All
-1.71844,0.0857143,-1.18664,0.0857143,-1.74297,0.0857143,-1.28242,0.0857143,All
-1.62851,0.0928571,-1.18296,0.0928571,-1.66912,0.0928571,-1.27565,0.0928571,All
-1.56998,0.1,-1.17127,0.1,-1.59177,0.1,-1.27414,0.1,All
-1.46037,0.107143,-1.11907,0.107143,-1.48374,0.107143,-1.25894,0.107143,All
-1.45853,0.114286,-1.03469,0.114286,-1.40336,0.114286,-1.24917,0.114286,All
-1.41898,0.121429,-1.01783,0.121429,-1.23634,0.121429,-1.24584,0.121429,All
-1.35648,0.128571,-1.00918,0.128571,-1.23302,0.128571,-1.20268,0.128571,All
-1.26157,0.135714,-0.981436,0.135714,-1.20328,0.135714,-1.16974,0.135714,All
-1.19565,0.142857,-0.929287,0.142857,-1.16651,0.142857,-1.15471,0.142857,All
-0.832448,0.15,-0.915233,0.15,-1.14577,0.15,-1.08802,0.15,All
-0.615729,0.157143,-0.88401,0.157143,-1.13437,0.157143,-1.00987,0.157143,All
-0.600181,0.164286,-0.863466,0.164286,-1.13057,0.164286,-0.96881,0.164286,All
-0.485019,0.171429,-0.862663,0.171429,-1.07,0.171429,-0.898854,0.171429,All
-0.483312,0.178571,-0.825321,0.178571,-1.04876,0.178571,-0.881717,0.178571,All
-0.454656,0.185714,-0.800655,0.185714,-1.03455,0.185714,-0.814829,0.185714,All
-0.421272,0.192857,-0.778824,0.192857,-1.03301,0.192857,-0.730011,0.192857,All
-0.378644,0.2,-0.75661,0.2,-0.994964,0.2,-0.722284,0.2,All
-0.366919,0.207143,-0.756487,0.207143,-0.958957,0.207143,-0.719118,0.207143,All
-0.316174,0.214286,-0.74799,0.214286,-0.929693,0.214286,-0.70048,0.214286,All
-0.308706,0.221429,-0.735053,0.221429,-0.888609,0.221429,-0.674051,0.221429,All
-0.280434,0.228571,-0.72177,0.228571,-0.789668,0.228571,-0.633295,0.228571,All
-0.256411,0.235714,-0.67706,0.235714,-0.614444,0.235714,-0.629563,0.235714,All
-0.251815,0.242857,-0.675105,0.242857,-0.600057,0.242857,-0.609072,0.242857,All
-0.207471,0.25,-0.635489,0.25,-0.599548,0.25,-0.598881,0.25,All
-0.179401,0.257143,-0.603404,0.257143,-0.52934,0.257143,-0.550255,0.257143,All
-0.165442,0.264286,-0.584973,0.264286,-0.512416,0.264286,-0.540254,0.264286,All
-0.150533,0.271429,-0.56617,0.271429,-0.505843,0.271429,-0.524028,0.271429,All
-0.148762,0.278571,-0.559325,0.278571,-0.459303,0.278571,-0.506237,0.278571,All
-0.148696,0.285714,-0.551266,0.285714,-0.408575,0.285714,-0.501611,0.285714,All
-0.129046,0.292857,-0.490389,0.292857,-0.404726,0.292857,-0.500433,0.292857,All
-0.116062,0.3,-0.467749,0.3,-0.392046,0.3,-0.4972,0.3,All
-0.111045,0.307143,-0.466348,0.307143,-0.302894,0.307143,-0.485916,0.307143,All
-0.110629,0.314286,-0.418556,0.314286,-0.268167,0.314286,-0.472481,0.314286,All
-0.0940456,0.321429,-0.414144,0.321429,-0.244015,0.321429,-0.466072,0.321429,All
-0.0646995,0.328571,-0.392231,0.328571,-0.222049,0.328571,-0.453752,0.328571,All
-0.0594355,0.335714,-0.390276,0.335714,-0.20954,0.335714,-0.416973,0.335714,All
-0.0537857,0.342857,-0.38663,0.342857,-0.200272,0.342857,-0.409073,0.342857,All
-0.0315181,0.35,-0.353695,0.35,-0.196929,0.35,-0.409044,0.35,All
-0.0240964,0.357143,-0.331189,0.357143,-0.181891,0.357143,-0.403161,0.357143,All
-0.0130399,0.364286,-0.289847,0.364286,-0.149821,0.364286,-0.391541,0.364286,All
-0.00773877,0.371429,-0.265022,0.371429,-0.142032,0.371429,-0.357967,0.371429,All
-0.00344341,0.378571,-0.254744,0.378571,-0.112494,0.378571,-0.357769,0.378571,All
0.00916557,0.385714,-0.245043,0.385714,-0.108762,0.385714,-0.328925,0.385714,All
0.0242918,0.392857,-0.229752,0.392857,-0.0960853,0.392857,-0.316232,0.392857,All
0.0392752,0.4,-0.228002,0.4,-0.0920104,0.4,-0.299641,0.4,All
0.050115,0.407143,-0.159864,0.407143,-0.0648713,0.407143,-0.290576,0.407143,All
0.0507886,0.414286,-0.145631,0.414286,-0.0471617,0.414286,-0.288527,0.414286,All
0.0840116,0.421429,-0.144937,0.421429,-0.031714,0.421429,-0.28042,0.421429,All
0.0912546,0.428571,-0.127371,0.428571,-0.0293752,0.428571,-0.26115,0.428571,All
0.0990986,0.435714,-0.103223,0.435714,-0.0118412,0.435714,-0.253977,0.435714,All
0.103976,0.442857,-0.100883,0.442857,0.00590935,0.442857,-0.24703,0.442857,All
0.112317,0.45,-0.0954734,0.45,0.0100065,0.45,-0.236092,0.45,All
0.123822,0.457143,-0.0829213,0.457143,0.0241973,0.457143,-0.229233,0.457143,All
0.142623,0.464286,-0.0809587,0.464286,0.0373981,0.464286,-0.188902,0.464286,All
0.148031,0.471429,-0.0694116,0.471429,0.0509405,0.471429,-0.161234,0.471429,All
0.153086,0.478571,-0.0647391,0.478571,0.0609416,0.478571,-0.151287,0.478571,All
0.15817,0.485714,-0.0254328,0.485714,0.0731166,0.485714,-0.13401,0.485714,All
0.159145,0.492857,-0.0214496,0.492857,0.0918184,0.492857,-0.133865,0.492857,All
0.161989,0.5,-0.003371,0.5,0.0927618,0.5,-0.108318,0.5,All
0.162874,0.507143,-0.000489662,0.507143,0.112296,0.507143,-0.0913437,0.507143,All
0.168972,0.514286,0.00139824,0.514286,0.115692,0.514286,-0.0646515,0.514286,All
0.205059,0.521429,0.00551422,0.521429,0.120188,0.521429,-0.00771303,0.521429,All
0.234081,0.528571,0.0146825,0.528571,0.126192,0.528571,0.000701419,0.528571,All
0.240871,0.535714,0.0196956,0.535714,0.142576,0.535714,0.00330996,0.535714,All
0.245375,0.542857,0.0218158,0.542857,0.14825,0.542857,0.0046562,0.542857,All
0.248674,0.55,0.0504259,0.55,0.155581,0.55,0.0243178,0.55,All
0.283451,0.557143,0.0539578,0.557143,0.177444,0.557143,0.0393594,0.557143,All
0.290155,0.564286,0.0742225,0.564286,0.184608,0.564286,0.0430045,0.564286,All
0.301856,0.571429,0.0771449,0.571429,0.210591,0.571429,0.0610364,0.571429,All
0.302111,0.578571,0.0805716,0.578571,0.218785,0.578571,0.113939,0.578571,All
0.381882,0.585714,0.0922749,0.585714,0.237328,0.585714,0.114859,0.585714,All
0.389107,0.592857,0.0941288,0.592857,0.24007,0.592857,0.145658,0.592857,All
0.399115,0.6,0.100424,0.6,0.246387,0.6,0.15621,0.6,All
0.41411,0.607143,0.100628,0.607143,0.259014,0.607143,0.174243,0.607143,All
0.447215,0.614286,0.101037,0.614286,0.260567,0.614286,0.232084,0.614286,All
0.468329,0.621429,0.132328,0.621429,0.294799,0.621429,0.249106,0.621429,All
0.469278,0.628571,0.14407,0.628571,0.309909,0.628571,0.254777,0.628571,All
0.482363,0.635714,0.146064,0.635714,0.324304,0.635714,0.279042,0.635714,All
0.487736,0.642857,0.148539,0.642857,0.336453,0.642857,0.295264,0.642857,All
0.495217,0.65,0.151338,0.65,0.3505,0.65,0.302441,0.65,All
0.497883,0.657143,0.191742,0.657143,0.357612,0.657143,0.351518,0.657143,All
0.539374,0.664286,0.206495,0.664286,0.389247,0.664286,0.373899,0.664286,All
0.542361,0.671429,0.213773,0.671429,0.396446,0.671429,0.409153,0.671429,All
0.552886,0.678571,0.217294,0.678571,0.398558,0.678571,0.415051,0.678571,All
0.572611,0.685714,0.294904,0.685714,0.399071,0.685714,0.438279,0.685714,All
0.585681,0.692857,0.29945,0.692857,0.40321,0.692857,0.444761,0.692857,All
0.591549,0.7,0.310539,0.7,0.40676,0.7,0.537859,0.7,All
0.597048,0.707143,0.337586,0.707143,0.423887,0.707143,0.564988,0.707143,All
0.626874,0.714286,0.356284,0.714286,0.44339,0.714286,0.575727,0.714286,All
0.654362,0.721429,0.369818,0.721429,0.465755,0.721429,0.590108,0.721429,All
0.663968,0.728571,0.379363,0.728571,0.48735,0.728571,0.594719,0.728571,All
0.673845,0.735714,0.407118,0.735714,0.503848,0.735714,0.604083,0.735714,All
0.674523,0.742857,0.413883,0.742857,0.520137,0.742857,0.616179,0.742857,All
0.679558,0.75,0.415315,0.75,0.520624,0.75,0.623179,0.75,All
0.688806,0.757143,0.440402,0.757143,0.591962,0.757143,0.662025,0.757143,All
0.69125,0.764286,0.460847,0.764286,0.627675,0.764286,0.668594,0.764286,All
0.755912,0.771429,0.469793,0.771429,0.638905,0.771429,0.672147,0.771429,All
0.768004,0.778571,0.502091,0.778571,0.64927,0.778571,0.699289,0.778571,All
0.782584,0.785714,0.505243,0.785714,0.651966,0.785714,0.71395,0.785714,All
0.800303,0.792857,0.514107,0.792857,0.68997,0.792857,0.746308,0.792857,All
0.816059,0.8,0.586135,0.8,0.69009,0.8,0.771498,0.8,All
0.844253,0.807143,0.586469,0.807143,0.707641,0.807143,0.790623,0.807143,All
0.847839,0.814286,0.595793,0.814286,0.711324,0.814286,0.809631,0.814286,All
0.861131,0.821429,0.629305,0.821429,0.725507,0.821429,0.838397,0.821429,All
0.86448,0.828571,0.639288,0.828571,0.726038,0.828571,0.845624,0.828571,All
0.870215,0.835714,0.656449,0.835714,0.732292,0.835714,0.867403,0.835714,All
0.872346,0.842857,0.695037,0.842857,0.766078,0.842857,0.890922,0.842857,All
0.875129,0.85,0.713349,0.85,0.766757,0.85,0.938908,0.85,All
0.901167,0.857143,0.750419,0.857143,0.780705,0.857143,0.983071,0.857143,All
0.903157,0.864286,0.785711,0.864286,0.916436,0.864286,0.993618,0.864286,All
0.90395,0.871429,0.810106,0.871429,0.977061,0.871429,1.02155,0.871429,All
0.910569,0.878571,0.836831,0.878571,0.986923,0.878571,1.04868,0.878571,All
