iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,beta_Cl_logtCLCRMLMIN,corr_V2_V1,omega_Cl,omega_Q,omega_V1,omega_V2
1,1515.42,1,2.62973,9.16311,30.7597,21.6974,1,1,0.624405,0.998761,1.5,1.5,1.5,1.2
2,1498.44,1,4.40588,11.2837,46.971,30.8989,0.974679,0.974679,0.836994,0.998761,1.46202,1.46202,1.46202,1.16962
3,1483.86,1,4.59805,9.13184,40.9097,27.9993,0.95,0.95,0.630504,0.998761,1.425,1.425,1.425,1.14
4,1472.8,1,4.42246,11.8282,33.6481,24.0364,0.925945,0.925945,0.768449,0.998761,1.38892,1.38892,1.38892,1.11113
5,1463.21,1,4.53924,8.49311,39.1969,27.0562,0.9025,0.9025,0.923621,0.998761,1.35375,1.39427,1.35375,1.083
6,1457.22,1,4.3809,9.5278,43.6096,29.6486,0.879648,0.879648,1.08937,0.998761,1.31947,1.44527,1.31947,1.05558
7,1449.44,1,4.65058,10.5353,39.6047,27.2076,0.857375,0.857375,0.988584,0.998761,1.28606,1.40868,1.28606,1.02885
8,1419.5,1,4.67728,9.10169,37.7192,25.9177,0.835666,0.835666,0.721614,0.998761,1.2535,1.37301,1.2535,1.0028
9,1413.67,1,4.98701,7.21942,46.2081,30.5247,0.814506,0.814506,0.704039,0.998761,1.22176,1.3787,1.22176,0.977407
10,1399.53,1,5.52792,6.72353,36.289,25.2481,0.793882,0.793882,0.331192,0.998761,1.19082,1.3438,1.19082,0.952659
11,1398.64,1,5.37985,6.58023,38.6107,26.3116,0.773781,0.773781,0.5672,0.998761,1.16067,1.30977,1.16067,0.928537
12,1375.87,1,5.2179,5.78916,33.1829,23.2501,0.754188,0.754188,0.422244,0.998761,1.13128,1.27661,1.13128,0.905026
13,1368.4,1,5.34211,8.2948,32.5246,22.8397,0.735092,0.735092,0.587217,0.998761,1.10264,1.28209,1.10264,0.88211
14,1355.27,1,5.20204,6.91647,32.3493,22.7189,0.716479,0.716479,0.528921,0.998761,1.07472,1.31204,1.07472,0.859775
15,1343.8,1,5.16881,7.21848,30.3216,21.6002,0.698337,0.698337,0.63443,0.998761,1.04751,1.29236,1.04751,0.838005
16,1338.36,1,5.01952,7.28738,27.5873,19.9917,0.680655,0.680655,0.765846,0.998761,1.02098,1.30872,1.02098,0.816786
17,1320.56,1,4.91211,8.00653,26.453,19.6899,0.66342,0.66342,0.563164,0.998761,0.995131,1.27559,0.995131,0.796105
18,1309.26,1,5.37087,8.90948,28.8708,21.1249,0.646622,0.646622,0.354759,0.998761,0.969933,1.24329,0.969933,0.775947
19,1297.43,1,4.92202,10.3493,27.1708,20.0524,0.630249,0.630249,0.49188,0.998761,0.945374,1.28469,0.945374,0.756299
