pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
5.41866,0.016941,4.89836,0.00377439,-0.366364,0.0335579,All
16.9169,0.0219236,9.17164,0.00805202,-0.0249138,0,All
28.4152,0.0129548,13.4449,0.0108199,0.316536,0,All
39.9135,0.0179375,17.7182,0.0176138,0.657986,0,All
51.4117,0.00398611,21.9915,0.0105683,0.999436,0,All
62.91,0.00298958,26.2648,0.0191236,1.34089,0,All
74.4083,0.00896874,30.5381,0.0130845,1.68234,0,All
85.9066,0.00597916,34.8114,0.0176138,2.02379,0.0335579,All
97.4048,0.00199305,39.0846,0.00301951,2.36524,0,All
108.903,0.00199305,43.3579,0.0163557,2.70669,3.15444,All
,,47.6312,0.0181171,,,All
,,51.9045,0.0128329,,,All
,,56.1778,0.0176138,,,All
,,60.4511,0.00503252,,,All
,,64.7244,0.00251626,,,All
,,68.9976,0.00503252,,,All
,,73.2709,0.00754877,,,All
,,77.5442,0.00503252,,,All
,,81.8175,0.00503252,,,All
,,86.0908,0.010065,,,All
,,90.3641,0.00251626,,,All
,,94.6374,0.0115748,,,All
,,98.9106,0.00352276,,,All
,,103.184,0.00251626,,,All
,,107.457,0.00251626,,,All
,,111.731,0.00251626,,,All
,,116.004,0,,,All
,,120.277,0.00226463,,,All
,,124.55,0.000251626,,,All
,,128.824,0.000754877,,,All
,,133.097,0.00427764,,,All
