pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
19.0246,0.0185864,53.8591,0.00411686,2.75514,13.4253,All
47.9997,0.00553636,79.4554,0.00470498,2.76794,9.84523,All
76.9748,0.00276818,105.052,0.00252053,2.78074,7.16017,All
105.95,0.00355909,130.648,0.00504105,2.79355,7.16017,All
134.925,0.00276818,156.244,0.00252053,2.80635,7.16017,All
163.9,0.00355909,181.841,0.00172236,2.81915,10.7403,All
192.875,0,207.437,0.0028566,2.83195,8.95021,All
221.85,0.000395455,233.033,0.00130227,2.84475,8.95021,All
250.825,0.000395455,258.63,0.00210044,2.85756,4.47511,All
279.8,0.000395455,284.226,0.00210044,2.87036,8.05519,All
,,309.822,0.000840175,,,All
,,335.418,0.000840175,,,All
,,361.015,0.000840175,,,All
,,386.611,0.00205843,,,All
,,412.207,0.00130227,,,All
,,437.804,0.00168035,,,All
,,463.4,0.000840175,,,All
,,488.996,0.00126026,,,All
,,514.593,0.000420088,,,All
,,540.189,0,,,All
,,565.785,0,,,All
,,591.381,0,,,All
,,616.978,0,,,All
,,642.574,0.000420088,,,All
,,668.17,0,,,All
,,693.767,0,,,All
,,719.363,0.000420088,,,All
,,744.959,0,,,All
,,770.556,0,,,All
,,796.152,0,,,All
,,821.748,0.000420088,,,All
