iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,corr_V2_V1,omega_Cl,omega_Q,omega_V1,omega_V2
1,2026.84,1,7.77311,8.64932,10.5064,22.7517,3,3,0,1.5,1.5,1.5,1.5
2,2003,1,4.19206,11.8241,10.8451,36.0081,2.92404,2.92404,0,1.46202,1.62323,1.66514,1.46202
3,1991.28,1,3.76589,14.84,14.1053,61.9935,2.85,2.85,0,1.425,1.60283,1.62297,1.48735
4,1969.07,1,3.0851,19.4752,20.7718,98.531,2.77784,2.77784,0,1.38892,1.56225,1.58188,1.44969
5,1968.8,1,3.04804,20.9015,27.3151,97.2636,2.7075,2.7075,0,1.35375,1.52269,1.63794,1.41299
6,1960.01,1,3.18195,16.7802,25.7067,121.908,2.63894,2.63894,0,1.31947,1.50579,1.75548,1.37721
7,1942.05,1,2.78963,15.5899,37.1917,141.629,2.57212,2.57212,0,1.28606,1.46767,1.71103,1.34234
8,1931.74,1,2.13489,14.8309,44.6493,139.969,2.507,2.507,0,1.2535,1.4305,1.66771,1.31254
9,1936.68,1,2.18799,11.7712,55.8028,146.389,2.44352,2.44352,0,1.22176,1.62422,1.79763,1.2793
10,1925.2,1,1.71926,10.8894,46.9429,182.244,2.38165,2.38165,0,1.24768,1.84889,1.75212,1.24691
11,1911.47,1,2.08466,7.8336,66.9307,192.379,2.32134,2.32134,0,1.21609,1.80208,1.70775,1.21534
12,1895.91,1,2.04361,7.068,55.6394,181.539,2.26257,2.26257,0,1.18529,1.75645,1.66451,1.18457
13,1889.36,1,2.28419,11.3028,45.6255,297.295,2.20528,2.20528,0,1.15528,1.86696,1.62236,1.26535
14,1875.97,1,2.04773,8.13873,55.2511,283.69,2.14944,2.14944,0,1.12603,1.98115,1.58128,1.23331
15,1863.03,1,1.73949,10.2893,38.1125,246.199,2.09501,2.09501,0,1.09752,1.93099,1.54125,1.20208
16,1862.99,1,1.63327,17.441,39.9127,212.424,2.04197,2.04197,0,1.06973,1.88209,1.50222,1.19787
17,1837.94,1,1.82024,11.3061,32.7924,228.966,1.99026,1.99026,0,1.04264,1.83444,1.46418,1.16754
18,1838.83,1,1.83783,13.1823,31.1451,221.382,1.93987,1.93987,0,1.01624,1.78799,1.48429,1.25161
19,1818.98,1,2.20342,12.5333,29.0366,220.673,1.89075,1.89075,0,0.990509,1.74272,1.4467,1.21992
20,1806.46,1,2.11211,12.0722,25.8467,205.707,1.84287,1.84287,0,0.965429,1.69859,1.41007,1.18903
21,1795.74,1,2.31788,16.2991,27.8552,208.346,1.79621,1.79621,0,0.940984,1.65558,1.37437,1.15892
22,1781.58,1,2.28689,20.5097,28.1552,232.887,1.75073,1.75073,0,0.917158,1.61366,1.33957,1.12958
23,1777.6,1,1.93974,19.2084,26.5321,271.252,1.7064,1.7064,0,0.893935,1.62307,1.30565,1.10098
24,1762.46,1,2.00157,16.0529,34.7541,316.804,1.66319,1.66319,0,0.8713,1.58197,1.27259,1.0731
25,1748.57,1,2.32317,11.2069,27.6144,321.022,1.62108,1.62108,0,0.849238,1.54191,1.24037,1.04593
26,1733.1,1,2.41507,12.0328,30.7282,319.266,1.58003,1.58003,0,0.827735,1.50287,1.20896,1.01944
27,1727.8,1,2.68745,8.69444,28.7754,300.957,1.54003,1.54003,0,0.806776,1.57939,1.17835,0.99363
28,1703.07,1,2.7859,8.86695,35.736,239.907,1.50103,1.50103,0,0.786348,1.5394,1.14851,0.968471
29,1699.21,1,3.1631,7.99733,30.961,212.461,1.46302,1.46302,0,0.766437,1.51396,1.11943,0.96177
30,1691.08,1,3.26604,8.80261,27.429,223.394,1.42598,1.42598,0,0.747031,1.47562,1.14315,0.937418
31,1686.03,1,3.23577,6.67134,32.6566,216.088,1.38987,1.38987,0,0.728115,1.43826,1.1142,0.933479
32,1672.86,1,3.08238,7.05416,24.9199,219.432,1.35468,1.35468,0,0.709679,1.40585,1.08599,0.948715
33,1663.26,1,3.44294,7.76778,23.6788,212.866,1.32038,1.32038,0,0.69171,1.43632,1.05849,0.924693
34,1643.91,1,3.64858,9.10464,30.2254,190.513,1.28695,1.28695,0,0.674195,1.44838,1.03169,0.901279
35,1629.98,1,3.98942,10.9467,24.031,200.951,1.25436,1.25436,0,0.657124,1.41171,1.00557,0.878458
36,1626.96,1,3.50037,13.7937,27.0432,203.771,1.2226,1.2226,0,0.640485,1.58235,0.980106,0.856215
37,1621.9,1,3.2505,13.8793,27.0209,196.105,1.19164,1.19164,0,0.624268,1.54228,1.00199,0.834535
38,1611.44,1,3.34292,12.5236,25.0727,165.146,1.16147,1.16147,0,0.608461,1.50323,1.00204,0.813404
39,1586.69,1,3.62682,10.6492,27.2199,163.655,1.13206,1.13206,0,0.593054,1.46517,0.976666,0.792809
40,1575.39,1,3.73201,13.0396,25.392,190.311,1.1034,1.1034,0,0.578038,1.42807,0.951937,0.772734
41,1564.19,1,3.80756,16.1976,27.9182,187.191,1.07546,1.07546,0,0.563402,1.39191,0.927833,0.753168
42,1545,1,3.91161,13.1589,24.2478,175.284,1.04823,1.04823,0,0.549136,1.35667,0.90434,0.734097
43,1542.11,1,4.01316,10.8412,22.5634,176.372,1.02168,1.02168,0,0.535232,1.32231,0.881441,0.71551
44,1522.63,1,3.95894,10.6305,24.1127,176.017,0.995815,0.995815,0,0.521679,1.28883,0.861924,0.697393
45,1520.95,1,3.812,8.60797,23.0343,152.648,0.970601,0.970601,0,0.50847,1.26871,0.851049,0.679734
46,1504.14,1,3.52439,6.38947,26.1885,190.339,0.946024,0.946024,0,0.495595,1.23659,0.8295,0.662523
47,1489.36,1,3.51132,7.58166,27.6951,196.346,0.922071,0.922071,0,0.483047,1.20528,0.808496,0.645748
48,1470.3,1,3.71604,7.16132,29.7413,200.864,0.898723,0.898723,0,0.470816,1.19397,0.788025,0.629397
49,1463.59,1,3.5007,7.07797,28.0107,204.562,0.875967,0.875967,0,0.458894,1.16374,0.768072,0.61346
50,1455.77,1,3.48221,6.25841,30.176,221.216,0.853787,0.853787,0,0.447275,1.27273,0.748624,0.597927
51,1447.44,1,3.69761,5.73485,33.165,226.553,0.832169,0.832169,0,0.43595,1.2405,0.729668,0.582787
52,1438.73,1,3.66906,5.9113,30.5472,218.272,0.811098,0.811098,0,0.424911,1.20909,0.711192,0.568031
53,1434.89,1,3.68202,6.23319,27.6553,226.035,0.79056,0.79056,0,0.414152,1.17848,0.693185,0.560443
54,1422.95,1,3.52375,5.16457,26.2139,224.56,0.770543,0.770543,0,0.403665,1.17657,0.675633,0.564086
55,1404.3,1,3.47429,5.41332,26.8772,238.761,0.751032,0.751032,0,0.393444,1.14678,0.658525,0.549803
56,1404.1,1,3.53701,5.26798,28.1965,241.717,0.732016,0.732016,0,0.383482,1.11774,0.641851,0.535881
57,1378.76,1,3.60231,4.65118,29.105,233.912,0.713481,0.713481,0,0.373772,1.08944,0.625599,0.53972
58,1374.19,1,3.30977,3.98046,28.4105,261.856,0.695415,0.695415,0,0.364308,1.06185,0.609759,0.560849
59,1361.33,1,3.16336,4.52906,27.2377,271.373,0.677807,0.677807,0,0.355084,1.05907,0.594319,0.546648
60,1348.01,1,3.33061,4.5531,27.0684,253.412,0.660644,0.660644,0,0.36153,1.03225,0.579271,0.601222
61,1337.58,1,3.55176,4.9007,27.6925,269.709,0.643916,0.643916,0,0.352376,1.00612,0.564603,0.585999
62,1325.26,1,3.46465,5.78069,27.3277,251.202,0.627612,0.627612,0,0.343453,0.980642,0.550307,0.571161
63,1315.46,1,3.50769,4.83448,27.808,253.197,0.61172,0.61172,0,0.334757,0.955812,0.536373,0.556699
64,1294.92,1,3.33235,4.64637,27.9779,231.144,0.596231,0.596231,0,0.326281,0.93161,0.522792,0.542603
65,1285.62,1,3.35787,4.36001,28.9314,295.878,0.581134,0.581134,0,0.318019,0.908021,0.509554,0.530767
66,1270.64,1,3.42875,4.95612,26.1615,262.217,0.56642,0.56642,0,0.309966,0.88503,0.496652,0.558619
67,1264.97,1,3.26688,4.65629,27.0922,271.195,0.552078,0.552078,0,0.302118,0.86262,0.484077,0.544474
68,1252.13,1,3.66105,4.48508,26.579,256.376,0.538099,0.538099,0,0.294468,0.840778,0.47182,0.530688
69,1251.61,1,3.5014,5.31619,26.5143,250.814,0.524474,0.524474,0,0.287012,0.825691,0.459873,0.51725
70,1234,1,3.49413,4.7945,27.1437,254.704,0.511194,0.511194,0,0.279745,0.804784,0.448229,0.549443
71,1212.35,1,3.49423,4.33186,27.034,283.897,0.49825,0.49825,0,0.272661,0.784406,0.436879,0.535531
72,1213.86,1,3.51332,3.51875,29.0568,287.71,0.485634,0.485634,0,0.265758,0.764545,0.425817,0.521971
73,1209.26,1,3.47392,4.17464,28.414,265.08,0.473338,0.473338,0,0.259028,0.745186,0.415035,0.508755
74,1198.29,1,3.49457,4.13761,26.9305,264.652,0.461352,0.461352,0,0.263453,0.74569,0.404526,0.495873
75,1195.36,1,3.60831,4.36419,26.7596,252.048,0.449671,0.449671,0,0.260506,0.733653,0.394283,0.520662
76,1177.72,1,3.66692,4.0628,28.2459,228.776,0.438285,0.438285,0,0.25391,0.715077,0.3843,0.563899
77,1178.65,1,3.73824,3.82129,27.8936,233.609,0.427187,0.427187,0,0.247481,0.69697,0.374569,0.601725
78,1161.72,1,3.76064,3.53409,28.4932,249.09,0.416371,0.416371,-0.0340722,0.241215,0.679323,0.365085,0.586489
79,1145.29,1,3.79672,3.80647,26.8556,239.285,0.405828,0.405828,0.0220214,0.240317,0.662122,0.355841,0.579731
80,1138.79,1,3.84638,4.03582,26.9023,222.701,0.395552,0.395552,0.0486155,0.234232,0.645357,0.346831,0.567748
81,1139.58,1,3.85343,4.42574,25.679,226.249,0.385536,0.385536,-0.100504,0.228301,0.641862,0.338049,0.604499
82,1126.57,1,3.86843,3.74263,26.5471,220.02,0.375774,0.375774,0.090381,0.22252,0.62561,0.329489,0.589193
83,1119.89,1,3.74745,4.00004,27.1349,215.639,0.36626,0.36626,0.107657,0.225102,0.609769,0.321146,0.628211
84,1107.28,1,3.69312,4.07493,25.8906,216.152,0.356986,0.356986,0.237016,0.226564,0.594329,0.313015,0.612304
85,1105.96,1,3.71792,4.11319,29.0432,240.032,0.347947,0.347947,0.0347485,0.242171,0.579281,0.305089,0.5968
86,1088.15,1,3.79257,3.59162,26.6405,220.058,0.339136,0.339136,-0.0483786,0.242818,0.564613,0.297364,0.592876
87,1084.21,1,3.86796,3.61556,27.1813,195.315,0.330549,0.330549,-0.171403,0.236669,0.550317,0.289835,0.645657
88,1072.63,1,4.00974,3.80965,27.4298,194.852,0.32218,0.32218,-0.0749804,0.230677,0.536382,0.282496,0.660042
89,1074.54,1,4.00442,4.04211,26.9996,178.117,0.314022,0.314022,-0.0115544,0.224836,0.522801,0.275343,0.710991
90,1062.79,1,4.09835,3.83016,26.4467,157.683,0.306071,0.306071,0.019123,0.219143,0.509563,0.268371,0.753409
91,1046.23,1,4.19074,3.78017,25.8137,146.432,0.298321,0.298321,-0.198739,0.215529,0.496661,0.261576,0.734332
92,1036.36,1,4.22446,3.85339,26.5066,149.896,0.290767,0.290767,-0.309771,0.210072,0.484085,0.254952,0.715739
93,1041.41,1,4.16254,4.18067,27.201,137.417,0.283405,0.283405,-0.366808,0.229121,0.471828,0.248497,0.734763
94,1030.42,1,4.22439,4.32026,26.5092,128.908,0.276229,0.276229,-0.523972,0.234523,0.459881,0.242205,0.800548
95,1020.59,1,4.27721,4.48129,26.5719,128.741,0.269234,0.269234,-0.664959,0.247259,0.448236,0.236072,0.780278
96,1013.72,1,4.41686,4.80956,26.5852,114.646,0.262417,0.262417,-0.661222,0.24617,0.436887,0.230095,0.776334
97,1006.72,1,4.43869,4.62542,26.6092,113.772,0.255773,0.255773,-0.547154,0.239937,0.425824,0.224268,0.765312
98,1004.2,1,4.35453,4.81049,26.7555,127.412,0.249296,0.249296,-0.440265,0.23683,0.415042,0.21859,0.750805
99,991.459,1,4.32935,4.85715,27.3802,125.345,0.242984,0.242984,-0.508129,0.240302,0.404533,0.213055,0.780346
100,990.483,1,4.41686,4.97538,26.9925,116.439,0.236832,0.236832,-0.549739,0.234218,0.39429,0.20766,0.760587
101,993.363,1,4.40085,4.87623,26.1425,114.218,0.230835,0.230835,-0.51395,0.228287,0.38683,0.202402,0.769386
102,972.624,1,4.34059,4.8003,26.6187,120.399,0.210613,0.181997,-0.521329,0.249398,0.314918,0.194686,0.725335
103,962.871,1,4.25296,4.92741,26.0092,126.731,0.208852,0.173076,-0.605547,0.248678,0.335954,0.199705,0.752327
104,956.666,1,4.29431,4.85555,25.8692,126.502,0.225801,0.158057,-0.542187,0.230305,0.317554,0.184737,0.769407
105,952.22,1,4.13979,4.95382,25.3257,136.866,0.227774,0.152199,-0.530701,0.220862,0.348896,0.184747,0.753808
106,945.307,1,4.04324,5.11218,25.3445,147.887,0.245488,0.136177,-0.464704,0.225407,0.317233,0.207125,0.695142
107,940.833,1,4.0093,4.8966,25.4164,158.568,0.252043,0.130467,-0.41752,0.222843,0.306125,0.206016,0.681272
108,925.235,1,3.95975,4.63175,24.5977,153.551,0.257682,0.117973,-0.315368,0.229504,0.292795,0.20437,0.655323
109,919.221,1,4.00045,4.65065,24.7806,147.021,0.268718,0.109517,-0.301155,0.221966,0.268176,0.210664,0.719717
110,920.376,1,4.09708,4.52339,25.1018,137.166,0.267419,0.112634,-0.242395,0.222476,0.227382,0.212726,0.732585
111,915.46,1,4.12806,4.53755,24.6842,132.862,0.272544,0.107397,-0.111893,0.215651,0.229931,0.214958,0.737268
112,901.446,1,4.0947,4.46217,24.3867,134.764,0.281339,0.0973923,0.03687,0.221234,0.19949,0.238191,0.708666
113,897.169,1,4.03263,4.51946,24.1844,136.067,0.282453,0.0927409,-0.00454205,0.227575,0.204606,0.252666,0.739409
114,893.508,1,4.04082,4.59532,23.3606,135.895,0.290588,0.088358,0.00414896,0.24819,0.189688,0.250851,0.741417
115,891.555,1,4.04321,4.6506,23.7485,137.138,0.292646,0.0873551,0.053789,0.255448,0.176549,0.259736,0.7193
116,886.367,1,4.01775,4.56675,23.8018,135.601,0.291167,0.0854043,0.0388677,0.251378,0.189112,0.245588,0.724325
117,885.352,1,4.05857,4.4854,23.9629,132.339,0.296128,0.0822886,-0.00815864,0.254508,0.187101,0.258665,0.760298
118,879.455,1,4.11458,4.61802,24.1028,130.786,0.288798,0.0826224,0.0473289,0.239225,0.198093,0.255185,0.725364
119,876.237,1,4.13378,4.64878,24.3554,126.916,0.294666,0.0785493,-0.0166207,0.250072,0.194036,0.257189,0.771266
120,874.745,1,4.12252,4.62484,23.6668,124.156,0.300376,0.0774559,-0.0909099,0.2489,0.17883,0.2607,0.762042
121,877.289,1,4.10795,4.78457,23.6738,127.849,0.297137,0.0789085,-0.133652,0.252554,0.193388,0.243849,0.774854
122,878.247,1,4.13648,4.77138,23.802,122.644,0.301164,0.0775574,-0.100476,0.257352,0.188531,0.246759,0.8155
123,879.868,1,4.15653,4.8145,24.0055,121.024,0.29812,0.0785926,-0.0842359,0.249441,0.193094,0.25276,0.83065
124,887.57,1,4.2014,4.86014,23.8571,119.336,0.291792,0.0818533,0.0633402,0.24542,0.22572,0.260607,0.807278
125,875.439,1,4.12722,4.90169,23.6255,124.671,0.29931,0.074858,0.0977908,0.234691,0.23281,0.260183,0.826143
126,879.764,1,4.09433,4.78441,23.6912,123.811,0.300833,0.0750772,0.146853,0.255651,0.247443,0.244403,0.844317
127,876.364,1,4.055,4.81356,23.7859,126.174,0.298564,0.0740923,0.0803129,0.261316,0.255479,0.241542,0.820412
128,873.297,1,4.09449,4.7897,23.4881,122.765,0.2979,0.0739513,0.0142011,0.256778,0.24991,0.230373,0.822491
129,877.909,1,4.1336,4.85007,23.7561,123.317,0.295478,0.0758377,-0.0193363,0.254924,0.272972,0.245775,0.74597
130,880.43,1,4.10137,4.94673,23.5357,130.2,0.296902,0.0747707,0.0317088,0.260369,0.317778,0.245719,0.732391
131,872.959,1,4.08643,4.9871,23.3908,127.651,0.296443,0.0719005,0.060561,0.262516,0.298859,0.243452,0.790196
132,874.232,1,4.05015,4.75779,22.9557,128.233,0.301927,0.0728645,0.0161489,0.260231,0.2648,0.243499,0.756424
133,879.873,1,4.00036,4.79791,23.2371,129.069,0.297743,0.0739993,-0.0660991,0.273043,0.303919,0.241753,0.767539
134,881.329,1,4.00735,4.86217,23.3391,131.55,0.303983,0.07311,-0.0847846,0.266969,0.320118,0.237424,0.75439
135,881.507,1,4.03364,4.8742,23.4596,137.244,0.299574,0.0750098,-0.0451693,0.263902,0.322424,0.233199,0.717861
136,884.306,1,4.03287,5.00842,23.412,129.98,0.303719,0.0741506,-0.00375599,0.26434,0.334345,0.226735,0.772904
137,880.801,1,4.06971,4.94932,23.2794,128.265,0.303391,0.0711604,0.0209933,0.272917,0.343082,0.250662,0.778051
138,874.077,1,4.07708,4.85701,23.3752,124.959,0.302526,0.0695157,0.0603526,0.282035,0.338381,0.24092,0.749035
