iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtCLCR,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,corr_V1_Cl,b
1,788.755,1,5.2,0.62,21.22,4.99,28.28,1.5,1.5,1,0.62,0.3
2,782.567,1,5.77537,1.00913,25.323,5.91616,28.6335,1.46202,1.46202,0.993167,0.62,0.285
3,760.272,1,6.16841,0.985937,21.905,7.58679,33.3759,1.425,1.425,1.01484,0.62,0.27075
4,751.148,1,5.91226,1.11432,20.7828,7.08453,38.6952,1.38892,1.38892,0.989149,0.62,0.257212
5,739.16,1,5.8822,0.63801,19.5947,7.85238,43.0484,1.35375,1.35375,0.964103,0.62,0.244352
6,731.803,1,6.26727,0.547179,23.3787,10.1037,39.1472,1.31947,1.31947,1.02666,0.62,0.232134
7,722.414,1,6.15943,0.83172,20.1742,10.9846,43.7959,1.28606,1.28606,1.00066,0.62,0.220528
8,705.633,1,5.89904,0.0854914,18.0786,9.84096,36.0632,1.2535,1.2535,0.975324,0.62,0.209501
9,701.791,1,5.87709,-0.0289341,18.4527,11.639,34.4291,1.22176,1.22176,0.950628,0.62,0.199026
10,689.346,1,5.63654,0.101867,17.4083,13.4817,35.7202,1.19082,1.19082,0.926558,0.62,0.189075
11,673.675,1,5.92913,-0.0472303,13.5037,14.5189,33.2644,1.16067,1.16067,0.903097,0.62,0.179621
12,655.985,1,6.05179,0.184633,14.7683,15.7403,35.1875,1.13128,1.13128,0.88023,0.62,0.17064
13,653.804,1,5.99175,0.613852,12.544,19.2633,35.1325,1.10264,1.10264,0.955253,0.62,0.162108
14,643.396,1,5.73189,0.113187,10.6046,20.5609,33.5955,1.07472,1.07472,0.931066,0.62,0.154003
15,631.971,1,5.81314,0.0332052,9.78017,21.16,33.7004,1.04751,1.04751,0.90749,0.62,0.146302
16,621.197,1,5.87794,0.244933,10.176,25.912,31.5942,1.02098,1.02098,0.924729,0.62,0.138987
17,599.428,1,5.72758,-0.0794614,8.46682,27.3659,31.7916,0.995131,0.995131,0.901314,0.62,0.132038
18,599.964,1,5.66198,0.0322079,7.70933,27.8389,31.5184,0.969933,0.969933,0.878493,0.62,0.125436
19,588.695,1,5.74689,0.394152,7.66203,26.6713,32.3556,0.945374,0.945374,0.867637,0.62,0.119164
20,587.039,1,5.70646,0.509723,7.75442,25.9707,32.0144,0.921437,0.921437,0.863092,0.62,0.113206
21,571.352,1,5.61115,0.00931673,7.69055,25.6021,30.2136,0.898105,0.898105,0.841238,0.62,0.107546
22,561.905,1,5.6222,0.110334,7.18663,28.762,30.8745,0.875365,0.875365,0.875362,0.62,0.102168
23,553.593,1,5.68771,0.380486,7.65254,28.9387,29.7649,0.8532,0.8532,0.916252,0.62,0.0970601
24,537.087,1,5.66717,0.0850998,7.8172,25.8972,30.2649,0.831597,0.831597,0.893052,0.62,0.0922071
25,529.315,1,5.72168,0.0859213,6.58334,32.9893,31.4944,0.81054,0.81054,0.870934,0.62,0.0875967
26,517.467,1,5.70196,0.222555,6.70182,31.0526,30.1411,0.790017,0.790017,0.848881,0.62,0.0832169
27,500.84,1,5.66902,0.257154,6.58459,32.8484,29.3287,0.770013,0.770013,0.827387,0.62,0.079056
28,491.312,1,5.64128,0.198794,6.93835,30.6415,29.0652,0.750516,0.750516,0.806437,0.62,0.0751032
29,486.154,1,5.6445,0.186621,7.49591,31.6754,28.5089,0.731512,0.731512,0.786018,0.62,0.0713481
30,480.673,1,5.6894,0.327744,7.59063,36.1434,28.2305,0.71299,0.71299,0.766115,0.62,0.0677807
31,474.061,1,5.63911,0.249257,6.71463,35.4434,28.1092,0.694937,0.694937,0.746717,0.62,0.0643916
32,469.235,1,5.58806,0.296339,6.61837,30.4817,28.23,0.677341,0.677341,0.72781,0.62,0.061172
33,455.91,1,5.66565,0.428667,6.82165,31.6723,28.1087,0.66019,0.66019,0.709381,0.62,0.0581134
34,452.072,1,5.70494,0.452042,7.2429,31.2441,28.0154,0.643474,0.643474,0.691419,0.62,0.0552078
35,442.732,1,5.62816,0.221419,6.97968,36.4397,28.1576,0.627181,0.627181,0.698037,0.62,0.0524474
