time_pwRes,time_pwRes_spline,time_iwRes,time_iwRes_spline,time_npde,time_npde_spline,prediction_pwRes,prediction_pwRes_spline,prediction_iwRes,prediction_iwRes_spline,prediction_npde,prediction_npde_spline,split
1,0.117644,1,0.0923545,1,0.0509996,7.81364,-0.18708,3.89268,0.0762158,7.81364,-0.155569,All
1.05006,0.109738,1.05006,0.0664918,1.05006,0.0447902,8.05216,-0.174679,4.10958,0.0515936,8.05216,-0.137946,All
1.10263,0.101437,1.10263,0.0393344,1.10263,0.0382699,8.29796,-0.165649,4.33857,0.0255995,8.29796,-0.12707,All
1.15782,0.0927194,1.15782,0.0108175,1.15782,0.0314232,8.36015,-0.164479,4.58032,-0.00184305,8.36015,-0.126475,All
1.21,0.084479,1.21,-0.0161396,1.21,0.024951,8.55126,-0.160885,4.83554,-0.0285475,8.55126,-0.124646,All
1.21578,0.0835658,1.21578,-0.0191269,1.21578,0.0242337,8.81229,-0.156817,4.98629,-0.0397302,8.81229,-0.123746,All
1.27664,0.073954,1.27664,-0.0505704,1.27664,0.0166844,8.90666,-0.156093,5.10497,-0.0472591,8.90666,-0.12484,All
1.34055,0.0638611,1.34055,-0.0835879,1.34055,0.00875712,9.08129,-0.154927,5.38943,-0.0623173,9.08129,-0.12717,All
1.40766,0.0532629,1.40766,-0.118258,1.40766,0.00043303,9.3585,-0.152894,5.68973,-0.0745933,9.3585,-0.130306,All
1.42,0.051314,1.42,-0.124634,1.42,-0.00109767,9.45317,-0.152033,6.00676,-0.0823853,9.45317,-0.131013,All
1.47813,0.0421342,1.47813,-0.154664,1.47813,-0.00830776,9.64417,-0.150296,6.07989,-0.0833511,9.64417,-0.132438,All
1.55212,0.0304483,1.55212,-0.192893,1.55212,-0.0174861,9.93856,-0.145664,6.34146,-0.0868055,9.93856,-0.130323,All
1.62982,0.0278201,1.62982,-0.194949,1.62982,-0.0204371,9.99968,-0.144644,6.69481,-0.0870485,9.99968,-0.129754,All
1.63,0.0278291,1.63,-0.194894,1.63,-0.0204335,10.2419,-0.140598,7.06785,-0.0856369,10.2419,-0.127497,All
1.71141,0.0318588,1.71141,-0.170256,1.71141,-0.0188213,10.5462,-0.135518,7.1735,-0.0844651,10.5462,-0.124664,All
1.79708,0.0360996,1.79708,-0.144327,1.79708,-0.0171246,10.5546,-0.135378,7.46168,-0.0812688,10.5546,-0.124585,All
1.84,0.0382242,1.84,-0.131337,1.84,-0.0162746,10.8768,-0.129998,7.87745,-0.0755561,10.8768,-0.121585,All
1.88704,0.0405528,1.88704,-0.1171,1.88704,-0.015343,11.0927,-0.126392,8.26711,-0.0705535,11.0927,-0.119573,All
1.98151,0.0452289,1.98151,-0.0885098,1.98151,-0.0134721,11.2088,-0.124454,8.31638,-0.0699498,11.2088,-0.118492,All
2.05,0.0463585,2.05,-0.0771146,2.05,-0.0124002,11.5509,-0.11776,8.77977,-0.0663939,11.5509,-0.113016,All
2.0807,0.0464901,2.0807,-0.0735547,2.0807,-0.0119669,11.6392,-0.115995,9.26899,-0.0663314,11.6392,-0.111492,All
