simulations, -2LL
1000,569.41
2000,569.125
3000,569.235
4000,569.294
5000,569.272
6000,569.161
7000,569.228
8000,569.266
9000,569.199
10000,569.132
11000,569.048
12000,569.131
13000,569.189
14000,569.213
15000,569.204
16000,569.278
17000,569.335
18000,569.339
19000,569.356
20000,569.313
21000,569.274
22000,569.302
23000,569.285
24000,569.285
25000,569.282
26000,569.329
27000,569.347
28000,569.34
29000,569.326
30000,569.33
