iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,beta_Cl_logtCLCRMLMIN,corr_V2_V1,omega_Cl,omega_Q,omega_V1,omega_V2
1,1521.31,1,2.62973,6.10874,30.7597,32.5461,1,1,0.624405,0.998761,1.5,1.5,1.5,1.2
2,1502.71,1,3.92649,8.32035,42.4392,42.6603,0.974679,0.974679,0.867107,0.998761,1.46202,1.49214,1.46202,1.16962
3,1488.58,1,4.47052,5.7745,39.529,40.6506,0.95,0.95,0.435966,0.998761,1.425,1.45436,1.425,1.14
4,1478.93,1,4.39,6.8308,35.7764,37.7166,0.925945,0.925945,0.794877,0.998761,1.38892,1.43673,1.38892,1.11113
5,1470.23,1,4.24487,4.79926,41.4039,42.2597,0.9025,0.9025,0.895925,0.998761,1.35375,1.40035,1.35375,1.083
6,1451.55,1,4.20274,5.76607,42.3212,43.1465,0.879648,0.879648,1.28144,0.998761,1.31947,1.49672,1.31947,1.05558
7,1452.76,1,4.454,6.67211,39.5559,40.4667,0.857375,0.857375,1.1869,0.998761,1.28606,1.53326,1.28606,1.02885
8,1421.41,1,4.72217,6.00071,35.4218,36.786,0.835666,0.835666,0.796242,0.998761,1.2535,1.49444,1.2535,1.0028
9,1421.53,1,4.96269,5.42297,44.2839,44.2563,0.814506,0.814506,0.708474,0.998761,1.22176,1.51448,1.22176,0.977407
10,1402.82,1,5.46628,5.05446,37.0785,38.3525,0.793882,0.793882,0.424665,0.998761,1.19082,1.47613,1.19082,0.952659
11,1401.55,1,5.37111,5.08632,38.3741,39.2984,0.773781,0.773781,0.594462,0.998761,1.16067,1.54311,1.16067,0.928537
12,1379.15,1,5.25487,5.57672,31.3366,33.3852,0.754188,0.754188,0.466549,0.998761,1.13128,1.50404,1.13128,0.905026
13,1366.38,1,5.21968,9.79323,26.7026,29.3,0.735092,0.735092,0.609053,0.998761,1.10264,1.46596,1.10264,0.88211
14,1354.85,1,5.04933,9.78955,27.4792,29.799,0.716479,0.716479,0.584156,0.998761,1.07472,1.69223,1.07472,0.859775
15,1345.98,1,5.12682,11.6873,25.3601,27.9433,0.698337,0.698337,0.786957,0.998761,1.04751,1.64938,1.04751,0.838005
16,1348.2,1,5.03306,13.8383,22.5594,25.2727,0.680655,0.680655,0.826725,0.998761,1.02098,1.74911,1.02098,0.816786
17,1328.75,1,5.11073,16.3204,23.5915,26.329,0.66342,0.66342,0.513346,0.998761,0.995131,1.70482,0.995131,0.796105
18,1312.43,1,5.29927,19.1236,23.7457,26.3589,0.646622,0.646622,0.428022,0.998761,0.969933,1.66165,0.969933,0.775947
19,1298.39,1,5.04338,17.9074,22.6375,25.2473,0.630249,0.630249,0.439335,0.998761,0.945374,1.74392,0.945374,0.756299
20,1290.08,1,5.20217,16.892,22.2507,24.8612,0.614291,0.614291,0.495728,0.998761,0.921437,1.69977,0.921437,0.737149
21,1282.82,1,5.38563,16.924,21.4858,24.4688,0.598737,0.598737,0.290986,0.998761,0.898105,1.65673,0.898105,0.718484
22,1273.75,1,5.24443,13.1263,22.6364,25.6654,0.583577,0.583577,0.166597,0.998761,0.875365,1.61478,0.875365,0.700292
23,1258.21,1,5.04557,9.85487,23.7799,26.8422,0.5688,0.5688,0.4457,0.998761,0.8532,1.57389,0.8532,0.68256
24,1236.42,1,5.32961,7.72952,24.3616,27.1263,0.554398,0.554398,0.538089,0.998761,0.831597,1.53404,0.831597,0.665277
25,1229.79,1,5.37961,7.11763,24.6498,27.285,0.54036,0.54036,0.584628,0.998761,0.81054,1.4952,0.81054,0.648432
26,1221.86,1,5.50508,8.96476,26.0314,28.6376,0.526678,0.526678,0.334739,0.998761,0.790017,1.45734,0.790017,0.632013
27,1217.08,1,5.50177,10.5062,28.1811,30.2814,0.513342,0.513342,0.424161,0.998761,0.770013,1.42044,0.770013,0.61601
28,1193.58,1,5.54215,10.1371,26.1942,28.3675,0.500344,0.500344,0.437992,0.998761,0.750516,1.38447,0.750516,0.600413
29,1187.77,1,5.41321,10.9162,24.7942,27.0352,0.487675,0.487675,0.498384,0.998761,0.731512,1.38722,0.731512,0.58521
30,1175.17,1,5.47762,10.0434,23.6496,26.0053,0.475327,0.475327,0.539106,0.998761,0.71299,1.35209,0.71299,0.570392
31,1166.89,1,5.51032,8.92548,25.8557,27.7482,0.463291,0.463291,0.479053,0.998761,0.694937,1.31786,0.694937,0.555949
32,1154.83,1,5.36812,7.16629,23.6827,25.8122,0.45156,0.45156,0.610276,0.998761,0.677341,1.28449,0.677341,0.541873
33,1150.58,1,5.27072,7.09487,23.2313,25.3034,0.440127,0.440127,0.610969,0.998761,0.66019,1.25196,0.66019,0.528152
34,1135.42,1,5.2259,7.41863,22.8431,24.8632,0.428982,0.428982,0.707626,0.998761,0.643474,1.22026,0.643474,0.514779
35,1121.75,1,5.33356,7.0009,23.2892,25.283,0.41812,0.41812,0.575552,0.998761,0.627181,1.18937,0.627181,0.501744
36,1108.04,1,5.34737,8.8724,23.2732,25.3241,0.407533,0.407533,0.552504,0.998761,0.6113,1.15925,0.6113,0.48904
37,1106.63,1,5.37425,8.13847,22.8877,24.9386,0.397214,0.397214,0.504118,0.998761,0.595821,1.1299,0.595821,0.476657
38,1094.63,1,5.43879,7.23757,23.6602,25.5825,0.387157,0.387157,0.501962,0.998761,0.580735,1.10129,0.580735,0.464588
39,1073.41,1,5.44936,7.99207,24.5202,26.3596,0.377354,0.377354,0.606894,0.998761,0.56603,1.0734,0.56603,0.452824
40,1069.44,1,5.43018,7.63418,24.3277,26.2453,0.367799,0.367799,0.457584,0.998761,0.551698,1.04622,0.551698,0.441359
41,1059.3,1,5.54165,8.73875,24.2121,26.0994,0.358486,0.358486,0.433228,0.998761,0.537729,1.01973,0.537729,0.430183
42,1045.95,1,5.40927,8.82316,24.4579,26.3897,0.349409,0.349409,0.521998,0.998761,0.524113,0.993913,0.524113,0.419291
43,1034.8,1,5.4189,10.2354,24.7319,26.5072,0.340562,0.340562,0.457509,0.998761,0.510842,0.968746,0.510842,0.408674
44,1027.5,1,5.58197,9.99993,23.9104,25.9608,0.331938,0.331938,0.425964,0.998761,0.497908,0.944217,0.497908,0.398326
45,1023.88,1,5.47493,9.50421,23.1886,25.3801,0.323534,0.323534,0.40635,0.998761,0.4853,0.920309,0.4853,0.38824
46,1011.54,1,5.41136,7.4209,23.2049,25.4497,0.315341,0.315341,0.510746,0.998761,0.473012,0.897006,0.473012,0.37841
47,995.971,1,5.39713,6.98936,22.9138,25.2588,0.307357,0.307357,0.468603,0.998761,0.461035,0.874293,0.461035,0.368828
48,990.77,1,5.4313,6.0852,23.4871,25.7157,0.299574,0.299574,0.509744,0.998761,0.449362,0.852156,0.449362,0.359489
49,973.833,1,5.42138,5.73502,23.6116,25.8099,0.291989,0.291989,0.53986,0.998761,0.437984,0.830579,0.437984,0.350387
50,977.553,1,5.4165,6.06752,23.0724,25.3816,0.284596,0.284596,0.574763,0.998761,0.426894,0.809548,0.426894,0.341515
51,971.661,1,5.3966,5.4,22.7798,25.068,0.27739,0.27739,0.468864,0.998761,0.416084,0.841565,0.416084,0.332867
52,949.989,1,5.32897,5.96786,23.0365,25.344,0.270366,0.270366,0.504976,0.998761,0.405549,0.820256,0.405549,0.324439
53,947.154,1,5.3419,6.46045,22.8757,25.2037,0.26352,0.26352,0.536157,0.998761,0.39528,0.799486,0.39528,0.316224
54,936.092,1,5.42855,6.48398,23.1466,25.4982,0.256848,0.256848,0.540771,0.998761,0.385271,0.779243,0.385271,0.308217
55,927.554,1,5.40206,5.90382,23.4756,25.8678,0.250344,0.250344,0.505646,0.998761,0.375516,0.759512,0.375516,0.300413
56,933.097,1,5.3669,5.90965,23.386,25.7237,0.244005,0.244005,0.47463,0.998761,0.366008,0.740281,0.366008,0.292806
57,918.294,1,5.38152,5.46676,23.4833,25.9171,0.237827,0.237827,0.491494,0.998761,0.35674,0.721536,0.35674,0.285392
58,917.47,1,5.35617,4.89734,24.0439,26.3791,0.231805,0.231805,0.474008,0.998761,0.347707,0.703267,0.347707,0.278166
59,914.249,1,5.33866,5.36178,24.2876,26.6021,0.225936,0.225936,0.431906,0.998761,0.338903,0.68546,0.338903,0.271123
60,898.322,1,5.36548,5.72056,23.5059,25.8635,0.220215,0.220215,0.45715,0.998761,0.330322,0.668103,0.330322,0.264258
61,889.67,1,5.40324,5.8729,23.8287,26.2063,0.214639,0.214639,0.442625,0.998761,0.321958,0.651187,0.321958,0.257567
62,888.218,1,5.4072,6.21236,23.8089,26.1667,0.209204,0.209204,0.462142,0.998761,0.313806,0.634698,0.313806,0.251045
63,888.713,1,5.432,5.95837,23.1826,25.6384,0.203907,0.203907,0.502436,0.998761,0.30586,0.618627,0.30586,0.244688
64,877.831,1,5.37928,5.6436,23.1595,25.5755,0.198786,0.198744,0.479075,0.998761,0.298116,0.608932,0.298116,0.238493
65,874.752,1,5.38041,5.80259,23.2521,25.6366,0.198456,0.193711,0.433399,0.998761,0.290567,0.593514,0.290567,0.232454
66,873.123,1,5.39305,6.29695,22.6649,25.1451,0.198903,0.188807,0.426983,0.998761,0.28321,0.578486,0.28321,0.226568
67,870.479,1,5.4031,6.45382,22.3191,24.7822,0.204651,0.184026,0.548673,0.998761,0.276039,0.563838,0.276039,0.220831
68,863.281,1,5.50572,6.91464,22.3938,24.8493,0.214288,0.179366,0.513644,0.998761,0.269049,0.563148,0.269049,0.21524
69,858.45,1,5.43528,6.97869,22.0447,24.522,0.22867,0.174825,0.555701,0.998761,0.262237,0.593114,0.262237,0.20979
70,860.055,1,5.33377,6.86513,21.415,23.9994,0.234424,0.170398,0.498111,0.998761,0.255597,0.583971,0.255597,0.204478
71,854.988,1,5.32889,6.0826,21.8727,24.4256,0.250953,0.166083,0.499653,0.998761,0.249125,0.578417,0.249125,0.1993
72,845.172,1,5.33878,5.77116,22.7008,25.1581,0.244598,0.161878,0.556705,0.998761,0.242817,0.563771,0.242817,0.194254
73,848,1,5.37493,5.81533,22.9716,25.3685,0.240848,0.157779,0.536497,0.998761,0.236669,0.549496,0.257876,0.203643
74,853.363,1,5.32972,6.07357,22.7088,25.1335,0.242427,0.153784,0.538376,0.998761,0.230676,0.535582,0.259859,0.206403
75,840.322,1,5.3537,5.44006,22.8815,25.2787,0.24877,0.14989,0.502762,0.998761,0.224835,0.522021,0.253279,0.201177
76,837.133,1,5.34348,5.5325,23.1117,25.4833,0.25556,0.146095,0.540731,0.998761,0.219142,0.508803,0.252771,0.200154
77,828.366,1,5.3357,5.34237,23.1845,25.4749,0.250475,0.142396,0.571073,0.998761,0.213594,0.498694,0.255465,0.204409
78,827.065,1,5.33914,5.16758,22.6304,24.9379,0.250956,0.13879,0.547564,0.998761,0.208185,0.502012,0.261109,0.208279
79,829.282,1,5.30495,5.54436,22.25,24.5995,0.254154,0.135276,0.556235,0.998761,0.202914,0.518527,0.260674,0.210522
80,822.153,1,5.27877,5.19384,22.2518,24.6204,0.264945,0.131851,0.623236,0.998761,0.197776,0.505398,0.258987,0.207595
81,814.587,1,5.32526,5.59525,22.2761,24.6427,0.259672,0.128512,0.548827,0.998761,0.192768,0.492601,0.26473,0.211878
82,817.243,1,5.32359,5.59061,22.3143,24.6706,0.274589,0.125258,0.603131,0.998761,0.187887,0.480128,0.258853,0.206983
83,815.061,1,5.31442,5.48478,22.2141,24.5947,0.268145,0.122087,0.587879,0.998761,0.18313,0.513386,0.252298,0.201742
84,814.125,1,5.26232,5.45192,22.287,24.6336,0.271236,0.118995,0.617511,0.998761,0.196417,0.500386,0.256146,0.205659
85,810.214,1,5.32216,5.66008,22.2174,24.556,0.274774,0.115982,0.601908,0.998761,0.197061,0.497864,0.258646,0.205973
86,803.57,1,5.33238,5.58319,22.4894,24.798,0.274191,0.113045,0.602434,0.998761,0.193906,0.485258,0.263669,0.210383
87,806.479,1,5.3138,5.66636,22.2093,24.5757,0.27045,0.110183,0.588957,0.998761,0.196485,0.483705,0.26837,0.211933
88,796.427,1,5.35867,5.50548,22.3603,24.7288,0.273701,0.107393,0.582333,0.998761,0.19151,0.471457,0.26404,0.208013
89,797.867,1,5.34958,5.57468,22.6164,24.976,0.272391,0.104674,0.553847,0.998761,0.188349,0.459519,0.263322,0.207222
90,802.012,1,5.3192,5.14891,22.7012,25.0384,0.274362,0.102024,0.549053,0.998761,0.186253,0.456151,0.26389,0.206697
91,794.485,1,5.3138,5.32711,22.4991,24.8917,0.276037,0.0994403,0.570823,0.998761,0.194263,0.444601,0.274558,0.21483
92,793.929,1,5.31346,5.21271,22.6788,25.0932,0.281295,0.0969224,0.591256,0.998761,0.191713,0.476448,0.274146,0.215704
93,789.43,1,5.28443,5.29163,22.2107,24.6108,0.288514,0.0944682,0.596592,0.998761,0.204559,0.475223,0.267205,0.210243
94,783.799,1,5.30182,5.15191,22.4817,24.8442,0.285776,0.0920763,0.6091,0.998761,0.199495,0.474244,0.261419,0.207585
95,782.278,1,5.29147,5.05608,22.656,24.99,0.28366,0.0897448,0.594084,0.998761,0.200722,0.46585,0.264206,0.20979
96,787.343,1,5.32043,5.44017,22.8088,25.1287,0.288771,0.0874724,0.613257,0.998761,0.202507,0.501252,0.260789,0.206907
97,777.966,1,5.28857,5.11115,22.8185,25.1861,0.295093,0.0852576,0.595507,0.998761,0.204647,0.500898,0.254185,0.201957
98,783.735,1,5.29276,4.9023,22.8209,25.2191,0.295112,0.0830988,0.623517,0.998761,0.204492,0.513758,0.253318,0.202725
99,777.995,1,5.25889,4.93116,22.471,24.9143,0.292123,0.0809947,0.656753,0.998761,0.199314,0.534893,0.253122,0.202127
100,779.758,1,5.29221,4.93617,22.3418,24.8263,0.286071,0.0809615,0.619088,0.998761,0.196707,0.525861,0.257866,0.204916
101,774.858,1,5.25621,4.85561,22.4252,24.8501,0.297509,0.0789115,0.644976,0.998761,0.199582,0.562935,0.255775,0.205387
102,771.456,1,5.25577,4.97882,22.1863,24.7152,0.292513,0.0759841,0.620072,0.998761,0.206872,0.575585,0.254232,0.204664
103,771.681,1,5.21526,4.77619,22.1291,24.7083,0.292878,0.0770724,0.604841,0.998761,0.207431,0.544365,0.259166,0.20803
104,778.686,1,5.24756,5.02294,21.8715,24.5553,0.291922,0.0777001,0.612463,0.998761,0.20725,0.573523,0.255149,0.203844
105,769.815,1,5.24442,5.37799,21.591,24.3493,0.297832,0.0744112,0.640768,0.998761,0.201414,0.581418,0.262569,0.210126
106,761.624,1,5.28408,5.52591,21.4573,24.2282,0.295685,0.0718711,0.624784,0.998761,0.203096,0.575772,0.260394,0.205899
107,771.964,1,5.26754,5.40141,21.4451,24.2692,0.29845,0.0720214,0.632939,0.998761,0.204345,0.547519,0.2616,0.208148
108,761.493,1,5.24022,5.40733,21.2756,24.1068,0.294479,0.0712276,0.618792,0.998761,0.200706,0.589064,0.257158,0.204943
109,759.263,1,5.2535,5.36633,21.1471,24.0298,0.298251,0.0707724,0.615496,0.998761,0.200238,0.564496,0.259236,0.204225
110,759.997,1,5.2583,5.73185,21.088,24.0239,0.297382,0.0706694,0.633725,0.998761,0.200857,0.589763,0.264559,0.209819
111,762.781,1,5.26825,5.64452,21.2323,24.1242,0.298275,0.0710513,0.637818,0.998761,0.210366,0.581521,0.262347,0.206749
112,766.191,1,5.2699,5.60249,21.3456,24.2356,0.299967,0.0711388,0.620129,0.998761,0.211697,0.572256,0.268019,0.209788
113,773.981,1,5.25181,5.61601,21.2857,24.1717,0.298926,0.0722309,0.592788,0.998761,0.208213,0.599407,0.265027,0.206745
114,765.909,1,5.24103,5.75476,21.201,24.1204,0.30225,0.071194,0.609969,0.998761,0.210286,0.60291,0.262657,0.206754
115,759.835,1,5.27725,5.58691,21.3026,24.1617,0.300969,0.0691423,0.60414,0.998761,0.211242,0.568706,0.260694,0.205397
116,763.191,1,5.26568,5.32364,21.3035,24.1568,0.304043,0.0683627,0.604587,0.998761,0.215886,0.578289,0.255417,0.202396
117,758.558,1,5.23922,5.49963,21.1845,24.0725,0.306141,0.0674301,0.608412,0.998761,0.212708,0.573476,0.263328,0.208587
118,760.125,1,5.25125,5.5376,21.3406,24.1852,0.301879,0.0684882,0.605661,0.998761,0.209616,0.582973,0.270996,0.214022
119,760.958,1,5.27008,5.45626,21.4197,24.2773,0.310356,0.06638,0.614663,0.998761,0.214818,0.58908,0.275018,0.216724
120,766.706,1,5.26131,5.50805,21.3075,24.1355,0.305663,0.0692566,0.643282,0.998761,0.206307,0.593117,0.281617,0.218533
121,761.438,1,5.26507,5.5324,21.1632,23.9755,0.302321,0.0684625,0.643744,0.998761,0.205237,0.552151,0.280129,0.217385
122,759.654,1,5.26853,5.67719,21.1253,23.9305,0.297584,0.0694486,0.625248,0.998761,0.207184,0.536462,0.274306,0.213371
123,760.393,1,5.30581,5.62877,21.1301,23.9348,0.298398,0.0702943,0.617174,0.998761,0.201779,0.5271,0.278294,0.217962
124,758.58,1,5.27259,5.83972,21.114,23.9334,0.298996,0.0686293,0.626967,0.998761,0.2059,0.532218,0.275363,0.217811
125,760.987,1,5.26222,5.65258,21.0944,23.9669,0.29954,0.0690138,0.598218,0.998761,0.203822,0.528452,0.274201,0.215257
126,752.115,1,5.21662,5.3809,21.0274,23.9383,0.30178,0.0668548,0.630945,0.998761,0.214086,0.525822,0.280038,0.218714
127,751.154,1,5.2557,5.52978,21.1316,24.0125,0.299181,0.0658942,0.627005,0.998761,0.21347,0.539358,0.287373,0.224728
128,752.344,1,5.29987,5.62416,21.2998,24.1815,0.300588,0.0664151,0.647001,0.998761,0.212232,0.556026,0.288629,0.224357
129,756.619,1,5.28476,5.72801,21.15,24.0116,0.299638,0.0666486,0.62104,0.998761,0.207506,0.582034,0.287023,0.221564
130,753.963,1,5.26936,5.76587,21.0499,23.9286,0.301261,0.0655725,0.626714,0.998761,0.202268,0.563303,0.283862,0.21807
