simulations,OFV
500,978.449
1000,978.381
1500,978.613
2000,977.086
2500,977.376
3000,977.806
3500,978.153
4000,978.053
4500,978.656
5000,979.02
5500,978.118
6000,978.26
6500,978.415
7000,978.778
7500,978.911
8000,979.126
8500,979.395
9000,979.171
9500,979.183
10000,979.192
10500,979.098
11000,979.369
11500,979.334
12000,979.373
12500,979.342
13000,979.434
13500,979.551
14000,979.65
14500,979.686
15000,979.702
15500,979.829
16000,979.892
16500,979.852
17000,979.741
17500,979.828
18000,979.722
18500,979.803
19000,979.81
19500,979.796
20000,979.556
20500,979.61
21000,979.557
21500,979.419
22000,979.404
22500,979.437
23000,979.366
23500,979.25
24000,979.22
24500,979.267
25000,979.237
25500,979.281
26000,979.268
26500,979.28
27000,979.255
27500,979.225
28000,979.271
28500,979.274
29000,979.228
29500,979.285
30000,979.246
