iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,b1,b2,f_pop,omega_Cl,omega_Q,omega_V1,omega_V2,omega_f
1,1220.93,1,10.2275,11.1604,43.2233,60.344,1,1,0.3,0.3,0.8,1,1,1,1,1
2,1206.78,1,9.57348,12.9944,43.9631,83.5812,0.95,0.95,0.285,0.285,0.911197,0.974679,1.12535,0.974679,0.974679,0.974679
3,1196.98,1,9.22616,11.3605,42.7773,94.1627,0.9025,0.9025,0.27075,0.27075,0.894644,0.95,1.09686,0.95,0.998589,0.95
4,1173.58,1,9.34182,10.9784,46.3855,77.0827,0.857375,0.857375,0.257212,0.257212,0.911013,0.925945,1.06909,0.925945,1.08529,0.925945
5,1163.71,1,9.2468,9.89155,46.2689,82.9357,0.814506,0.814506,0.244352,0.244352,0.883452,0.9025,1.06609,0.9025,1.09162,0.9025
6,1142.85,1,8.93498,11.9766,42.8734,87.2185,0.773781,0.773781,0.232134,0.232134,0.872239,0.879648,1.03996,0.879648,1.06792,0.879648
7,1122.15,1,8.73322,12.1871,43.9663,86.9843,0.735092,0.735092,0.220528,0.220528,0.882378,0.857375,1.01363,0.857375,1.08395,0.857375
8,1110.03,1,8.965,12.4217,46.1313,85.9222,0.698337,0.698337,0.209501,0.209501,0.884912,0.835666,0.991001,0.835666,1.11259,0.835666
9,1101.72,1,8.84383,10.2752,45.4682,87.1523,0.66342,0.66342,0.199026,0.199026,0.893695,0.814506,1.00831,0.814506,1.08442,0.814506
10,1061.32,1,8.83701,8.31057,48.0888,91.8129,0.630249,0.630249,0.189075,0.189075,0.893665,0.793882,0.982778,0.793882,1.05696,0.793882
11,1042.44,1,8.88039,7.53066,50.9611,104.726,0.598737,0.598737,0.179621,0.179621,0.904549,0.773781,0.957893,0.773781,1.0302,0.773781
12,1034.11,1,8.87532,7.82665,49.8641,89.4277,0.5688,0.5688,0.17064,0.17064,0.925713,0.754188,0.933639,0.754188,1.11972,0.754188
13,1026.3,1,9.18244,6.79009,53.6926,90.7609,0.54036,0.54036,0.162108,0.162108,0.914432,0.735092,0.909999,0.735092,1.16475,0.735092
14,1020.44,1,8.95286,6.86654,50.0241,88.6411,0.513342,0.513342,0.154003,0.154003,0.901418,0.716479,0.888881,0.716479,1.13526,0.716479
15,1003.55,1,9.18602,7.29763,48.8422,91.4572,0.487675,0.487675,0.146302,0.146302,0.895829,0.698337,0.975151,0.698337,1.10652,0.698337
16,992.096,1,9.12219,7.128,49.2853,93.4951,0.463291,0.463291,0.138987,0.138987,0.893271,0.680655,0.95046,0.680655,1.0785,0.680655
17,973.574,1,9.13261,7.34766,49.6094,86.5584,0.440127,0.440127,0.132038,0.132038,0.891125,0.66342,0.926393,0.66342,1.06976,0.66342
18,961.508,1,9.26479,7.71503,49.4465,84.3332,0.41812,0.239899,0.125436,0.142981,0.880879,0.646622,0.902937,0.646622,1.04267,0.646622
19,951.595,1,9.24036,7.46438,48.2136,85.0612,0.397214,0.173904,0.119164,0.145069,0.888924,0.630249,0.880074,0.630249,1.01627,0.630249
20,949.26,1,9.37054,7.18087,48.6852,76.3138,0.116825,0.249953,0.132602,0.137695,0.889586,0.614291,0.887362,0.614291,0.990541,0.614291
21,936.263,1,9.45852,6.94541,47.9964,79.4713,0.092252,0.209089,0.128901,0.139113,0.903248,0.598737,0.88412,0.598737,0.977959,0.598737
22,930.991,1,9.44553,7.64384,47.6092,80.9953,0.0483673,0.139635,0.128327,0.144917,0.912016,0.583577,0.904065,0.583577,0.953197,0.583577
