iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,a1,a2
1,1572.69,1,10.2275,43.2233,11.1604,60.344,1,1,1,1,1,1
2,1552.5,1,5.40863,29.8896,12.6858,64.8478,0.974679,0.974679,0.974679,1.03274,0.974679,0.974679
3,1533.4,1,5.10809,25.8373,10.9074,93.8003,0.95,0.95,1.03213,1.02221,0.95,0.95
4,1515.39,1,4.54292,24.0402,10.15,122.367,0.925945,0.925945,1.006,0.996326,0.925945,0.925945
5,1503.75,1,4.2313,26.7595,7.68014,141.785,0.9025,0.9025,0.980525,0.971099,0.9025,0.9025
6,1494.14,1,4.25045,25.6093,6.32356,139.343,0.879648,0.879648,0.955697,0.94651,0.879648,0.879648
7,1483.29,1,4.03729,25.8097,6.79305,149.915,0.857375,0.857375,0.931498,0.922544,0.857375,0.857375
8,1470.55,1,4.21187,26.1547,7.66848,143.162,0.835666,0.835666,0.907912,1.08931,0.835666,0.835666
9,1467.74,1,4.14697,26.0561,6.27111,140.394,0.814506,0.814506,0.884924,1.06172,0.814506,0.814506
10,1448.01,1,3.77089,24.4583,6.59727,175.491,0.793882,0.793882,0.862517,1.03484,0.793882,0.793882
11,1450.15,1,4.18832,24.2177,5.47693,162.281,0.773781,0.773781,0.841947,1.04777,0.773781,0.773781
12,1422.84,1,3.86956,24.1299,4.87083,173.327,0.754188,0.754188,0.820629,1.02124,0.754188,0.754188
13,1428.65,1,3.54471,21.4091,5.061,246.652,0.735092,0.735092,0.890707,1.06732,0.735092,0.735092
14,1408.61,1,3.42852,26.0793,5.09297,257.04,0.716479,0.716479,0.868153,1.0403,0.716479,0.716479
15,1389.7,1,3.4928,25.2298,5.36308,238.365,0.698337,0.698337,0.846171,1.01396,0.698337,0.698337
16,1386.97,1,3.83999,29.0777,6.06769,193.407,0.680655,0.680655,0.824746,0.991354,0.680655,0.680655
17,1366.33,1,4.03346,25.94,5.24365,183.696,0.66342,0.66342,0.803863,0.966253,0.66342,0.66342
18,1366.56,1,4.01274,23.2052,5.06462,171.407,0.646622,0.646622,0.783508,1.04711,0.646622,0.646622
19,1347.48,1,3.87772,24.2091,4.52003,198.155,0.630249,0.630249,0.76367,1.02059,0.630249,0.630249
20,1337.02,1,3.82743,25.6984,4.45955,235.573,0.614291,0.614291,0.744333,0.994753,0.614291,0.614291
21,1321.6,1,3.749,25.5244,4.75033,221.939,0.598737,0.598737,0.725486,0.969565,0.598737,0.598737
22,1304.26,1,3.65828,22.9607,4.1911,249.363,0.583577,0.583577,0.707116,0.945015,0.583577,0.583577
23,1299.47,1,3.63251,24.1022,4.11826,244.866,0.5688,0.5688,0.689212,0.93509,0.5688,0.5688
24,1296.94,1,3.52627,24.8159,3.63372,285.839,0.554398,0.554398,0.67176,0.911413,0.554398,0.554398
25,1286.12,1,3.6913,23.0514,3.77342,265.012,0.54036,0.54036,0.654751,0.978796,0.54036,0.54036
26,1267.35,1,3.50808,23.9517,3.80278,276.176,0.526678,0.526678,0.638172,0.954013,0.526678,0.526678
27,1259.61,1,3.4881,24.5661,4.02108,278.816,0.513342,0.513342,0.622014,0.929857,0.513342,0.513342
28,1249.81,1,3.7603,26.8791,3.65824,267.509,0.500344,0.500344,0.606264,1.01006,0.500344,0.500344
29,1252.75,1,3.67218,26.6197,3.74993,270.657,0.487675,0.487675,0.621351,0.984481,0.487675,0.487675
30,1225.43,1,3.71305,26.8,3.68186,273.079,0.475327,0.475327,0.605618,0.959554,0.475327,0.475327
31,1228.27,1,3.77744,25.6719,3.06678,264.579,0.463291,0.463291,0.636132,0.989926,0.463291,0.463291
32,1208.61,1,3.62355,23.622,3.3349,278.192,0.45156,0.45156,0.620025,1.11087,0.45156,0.45156
33,1209.69,1,3.76147,25.5312,3.29509,313.714,0.440127,0.440127,0.604325,1.23788,0.440127,0.440127
34,1207.52,1,3.59107,26.1956,3.67131,278.24,0.428982,0.428982,0.615815,1.20888,0.428982,0.428982
35,1188.36,1,3.67751,26.0961,3.62146,301.725,0.41812,0.41812,0.600222,1.17827,0.41812,0.41812
36,1189.27,1,3.59234,24.3004,4.17338,298.856,0.407533,0.407533,0.585024,1.23299,0.407533,0.407533
37,1176.84,1,3.55121,24.5757,3.48254,306.609,0.397214,0.397214,0.61437,1.20177,0.397214,0.397214
38,1163.27,1,3.54278,24.6715,3.3069,305.441,0.387157,0.387157,0.598814,1.27372,0.387157,0.387157
39,1155.16,1,3.49517,24.3103,3.49116,317.952,0.377354,0.377354,0.583651,1.24147,0.377354,0.377354
40,1144.79,1,3.35475,24.7526,4.27025,315.789,0.380242,0.367799,0.568873,1.21004,0.367799,0.367799
41,1140.26,1,3.49726,23.5874,4.44902,288.938,0.370615,0.358486,0.554469,1.1794,0.358486,0.358486
42,1119.71,1,3.63507,23.4794,4.21403,274.282,0.36123,0.349409,0.540429,1.14954,0.349409,0.349409
43,1109.28,1,3.89675,23.8889,3.72612,228.237,0.352084,0.340562,0.526745,1.12043,0.340562,0.340562
44,1107.75,1,3.89716,25.2795,3.71861,234.133,0.343169,0.331938,0.513408,1.10126,0.331938,0.331938
45,1102.37,1,4.00557,24.2643,3.65609,209.211,0.33448,0.32436,0.500408,1.07337,0.323534,0.323534
46,1089.55,1,4.09085,24.28,3.7742,180.507,0.32601,0.316148,0.487737,1.04619,0.315341,0.315341
47,1084.49,1,4.00077,23.5986,3.7288,197.471,0.324739,0.308142,0.475388,1.0197,0.307357,0.307357
48,1066.58,1,4.05467,23.7011,3.66172,198.341,0.316516,0.30034,0.465259,0.993885,0.299574,0.299574
49,1056.42,1,3.85675,24.3491,3.66649,243.862,0.314793,0.292735,0.453478,0.968719,0.291989,0.291989
50,1044.25,1,3.89881,24.2149,3.76153,235.783,0.306822,0.285323,0.442782,0.94419,0.284596,0.284596
51,1051.14,1,4.01148,24.6339,3.69325,218.144,0.299053,0.284565,0.43157,0.951625,0.27739,0.27739
52,1043.62,1,3.95421,23.7283,3.97838,203.244,0.294898,0.27736,0.421707,0.937634,0.270366,0.270366
53,1024.64,1,3.90361,24.1581,4.07709,210.972,0.287431,0.270337,0.411029,0.913892,0.26352,0.26352
54,1024.32,1,3.91262,24.2896,3.94204,218.725,0.280153,0.29882,0.403961,0.890752,0.256848,0.256848
55,1014.87,1,3.95768,25.1864,4.14026,214.314,0.273059,0.291254,0.393733,1.07441,0.250344,0.250344
56,1018.47,1,3.91634,24.5904,4.22965,218.185,0.266145,0.283879,0.406238,1.07166,0.244005,0.244005
57,1003,1,3.90553,24.8226,4.3435,232.328,0.259406,0.276691,0.416237,1.04453,0.237827,0.237827
58,1004.15,1,3.78263,24.1612,4.26324,238.838,0.252838,0.269685,0.405698,1.06983,0.231805,0.231805
59,995.655,1,3.81787,23.7567,4.48925,229.737,0.246436,0.262856,0.395425,1.0882,0.225936,0.225936
60,987.207,1,3.86983,23.7418,4.66451,231.36,0.240196,0.265651,0.385568,1.07955,0.220215,0.220215
61,988.453,1,3.95083,23.5803,4.38986,229.49,0.234114,0.273294,0.414637,1.12974,0.214639,0.214639
62,988.376,1,3.90398,23.3165,4.53329,229.022,0.228186,0.274948,0.416483,1.1276,0.209204,0.209204
63,983.963,1,3.88887,22.7933,4.40737,228.988,0.222408,0.273776,0.405937,1.09905,0.203907,0.203907
64,973.964,1,3.93361,23.5177,4.43477,214.344,0.216777,0.284769,0.395659,1.17825,0.207002,0.198744
65,973.428,1,3.92132,23.8871,4.62203,234.309,0.211288,0.287537,0.385641,1.14841,0.202052,0.193711
66,966.071,1,3.81562,23.5194,4.67133,240.276,0.205938,0.280256,0.375876,1.11934,0.213768,0.188807
67,970.764,1,3.77939,23.0136,4.53036,238.892,0.200723,0.27316,0.366359,1.09099,0.219614,0.184026
68,962.85,1,3.78943,22.8913,4.44481,241.237,0.195641,0.27119,0.359106,1.06337,0.221129,0.179366
69,964.249,1,3.77091,22.7405,4.79324,244.476,0.195041,0.268775,0.385425,1.03644,0.225556,0.174825
70,962.653,1,3.73067,22.9318,4.90312,253.934,0.19958,0.278779,0.375665,1.0102,0.23783,0.170398
