iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtCLCR,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,corr_V1_Cl,b
1,808.953,1,5.2,0.62,21.22,4.99,28.28,1.5,1.5,1,0.62,0.3
2,790.452,1,5.03781,1.11061,26.3657,6.42729,21.1216,1.46202,1.46202,1.03206,0.62,0.285
3,790.275,1,5.23154,0.56778,30.2964,7.49937,20.8576,1.425,1.425,1.26764,0.62,0.27075
4,786.862,1,4.95909,0.673785,27.2518,6.61056,52.144,1.38892,1.38892,1.26874,0.62,0.257212
5,767.581,1,5.15358,0.553773,26.5832,6.70735,64.2023,1.35375,1.35375,1.29972,0.62,0.244352
6,754.585,1,5.28371,1.11664,29.9854,9.47803,52.7663,1.31947,1.31947,1.27642,0.62,0.232134
7,753.24,1,5.03581,1.36888,27.2079,10.2845,79.809,1.28606,1.28606,1.2441,0.62,0.220528
8,735.013,1,5.12534,1.258,23.9116,10.9671,88.7875,1.2535,1.2535,1.2126,0.62,0.209501
9,731.844,1,4.98044,0.999411,23.7919,10.7341,41.6191,1.22176,1.22176,1.18189,0.62,0.199026
10,711.29,1,5.24369,1.54957,22.2727,11.9768,36.1566,1.19082,1.19082,1.15197,0.62,0.189075
11,694.969,1,5.17652,1.01353,19.7158,14.3042,38.5294,1.16067,1.16067,1.1228,0.62,0.179621
12,684.313,1,5.34578,1.06972,20.7922,14.2516,39.5528,1.13128,1.13128,1.09437,0.62,0.17064
13,685.501,1,5.26851,1.3063,17.4086,17.0218,33.9289,1.10264,1.10264,1.06666,0.62,0.162108
14,663.874,1,5.30177,1.37011,16.1258,18.7233,32.7626,1.07472,1.07472,1.03965,0.62,0.154003
15,642.587,1,5.42314,0.723402,14.8011,16.7315,32.1739,1.04751,1.04751,1.01333,0.62,0.146302
16,638.895,1,5.28041,0.44309,14.1247,18.6946,29.2079,1.02098,1.02098,0.993912,0.62,0.138987
17,623.72,1,5.14188,0.881947,12.5833,18.094,26.173,0.995131,0.995131,0.968745,0.62,0.132038
18,616.973,1,5.06686,0.696952,12.6057,18.5328,25.5596,0.969933,0.969933,0.944216,0.62,0.125436
19,604.367,1,5.12461,0.715802,13.0024,16.4422,26.1187,0.945374,0.945374,0.920308,0.62,0.119164
20,595.294,1,4.96537,0.982437,13.269,15.0101,26.2819,0.921437,0.921437,0.897005,0.62,0.113206
21,590.619,1,4.95745,0.9792,12.6158,15.1857,26.3025,0.898105,0.898105,0.874293,0.62,0.107546
22,580.967,1,5.04353,0.649547,13.0308,16.0659,28.5217,0.875365,0.875365,0.855436,0.62,0.102168
23,572.297,1,5.12534,0.432391,12.8435,15.6341,27.4967,0.8532,0.8532,0.833776,0.62,0.0970601
24,554.948,1,5.13958,0.699925,12.9894,16.5347,28.1842,0.831597,0.831597,0.812664,0.62,0.0922071
25,542.912,1,5.16076,0.376164,11.5465,18.4302,27.6007,0.81054,0.81054,0.792087,0.62,0.0875967
26,531.303,1,5.12532,0.394128,11.3418,17.1655,27.385,0.790017,0.790017,0.772031,0.62,0.0832169
27,520.879,1,5.07563,0.494303,11.8953,19.5864,26.219,0.770013,0.770013,0.752483,0.62,0.079056
28,510.426,1,5.09673,0.557525,11.1607,19.5233,26.301,0.750516,0.750516,0.733429,0.62,0.0751032
29,498.821,1,5.14242,0.621008,13.1221,19.629,24.9654,0.731512,0.731512,0.714859,0.62,0.0713481
30,492.821,1,5.12147,0.707794,12.9976,20.0174,24.1852,0.71299,0.71299,0.696758,0.62,0.0677807
31,479.226,1,4.9814,0.630581,11.3406,18.4437,23.9585,0.694937,0.694937,0.679116,0.62,0.0643916
32,476.382,1,5.02349,0.686396,11.7505,19.3061,24.4358,0.677341,0.677341,0.66192,0.62,0.061172
33,468.205,1,5.00863,0.624271,11.4335,20.7051,24.1685,0.66019,0.66019,0.64516,0.62,0.0581134
34,459.746,1,5.01923,0.545173,12.2792,18.7948,24.2062,0.643474,0.643474,0.628824,0.62,0.0552078
35,446.291,1,5.0108,0.332928,11.4605,20.1311,23.3363,0.627181,0.627181,0.612902,0.62,0.0524474
36,437.622,1,4.97017,0.27862,11.2925,21.8887,23.154,0.6113,0.6113,0.597383,0.62,0.049825
37,421.545,1,4.98089,0.499764,11.2506,21.3812,23.4073,0.595821,0.595821,0.582257,0.62,0.0473338
38,418.077,1,4.9886,0.463033,11.109,22.4292,23.2975,0.580735,0.580735,0.567514,0.62,0.0449671
39,412.117,1,5.04597,0.63223,11.6384,22.5747,23.8436,0.56603,0.56603,0.553144,0.62,0.0427187
40,403.396,1,5.09728,0.676768,11.69,20.6124,24.4583,0.551698,0.551698,0.539138,0.62,0.0405828
41,393.578,1,5.04256,0.474806,11.7984,19.292,23.6558,0.537729,0.537729,0.525487,0.62,0.0385536
42,390.437,1,5.0992,0.54608,12.9407,19.1908,23.5818,0.524113,0.524113,0.512181,0.62,0.036626
43,388.971,1,5.07779,0.476554,12.9627,19.5015,23.0107,0.510842,0.510842,0.499212,0.62,0.0349109
44,382.261,1,5.02699,0.326957,12.1944,18.7984,23.0062,0.497908,0.536244,0.486572,0.62,0.0331654
45,370.691,1,5.04525,0.436726,12.4276,19.249,22.6962,0.4853,0.522666,0.474252,0.62,0.0317571
46,366.975,1,5.0399,0.501738,12.8354,19.6533,22.3947,0.473012,0.509432,0.462243,0.62,0.0312711
47,363.981,1,5.04913,0.540674,13.6159,17.4544,22.0711,0.461035,0.496533,0.450539,0.62,0.031557
48,367.789,1,5.05389,0.59936,13.5983,17.0013,22.3728,0.449362,0.483961,0.439131,0.62,0.0316418
49,359.893,1,5.04922,0.47423,13.3149,16.9945,22.3204,0.437984,0.510319,0.454232,0.62,0.0300597
50,350.964,1,5.02591,0.513796,12.7766,17.7993,22.207,0.426894,0.53577,0.442731,0.62,0.028734
51,353.102,1,5.01379,0.493146,12.5712,18.7283,21.9728,0.416084,0.522204,0.43152,0.62,0.0294065
52,351.722,1,5.01407,0.44609,12.55,17.4476,21.887,0.405549,0.508982,0.420594,0.62,0.0299856
53,351.615,1,5.01722,0.449996,12.6873,17.7474,21.8357,0.39528,0.496094,0.409944,0.62,0.0303962
54,349.933,1,5.01278,0.493543,13.04,16.4941,21.6523,0.385271,0.491518,0.417732,0.62,0.0294632
