simulations, -2LL
1000,566.447
2000,566.667
3000,566.997
4000,567.131
5000,567.274
6000,567.429
7000,567.516
8000,567.483
9000,567.389
10000,567.296
11000,567.299
12000,567.383
13000,567.364
14000,567.436
15000,567.504
16000,567.544
17000,567.556
18000,567.599
19000,567.619
20000,567.648
21000,567.658
22000,567.671
23000,567.665
24000,567.597
25000,567.626
26000,567.611
27000,567.635
28000,567.622
29000,567.64
30000,567.673
