iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,653.84,1,10.2275,11.1604,43.2233,60.344,0.3,1,1,1,1
2,610.83,1,8.9982,12.8504,38.3128,63.7945,0.24,0.894427,0.922115,0.894427,1.03571
3,578.74,1,8.9016,14.2364,36.3765,67.5787,0.192,0.8,0.853337,0.8,0.985815
4,545.886,1,9.24443,15.4721,38.4246,65.5129,0.153899,0.715542,0.825088,0.715542,0.929505
5,512.029,1,9.21869,13.4074,41.5238,68.7523,0.131841,0.64,0.842772,0.64,0.831374
6,472.097,1,9.21303,13.5,36.4312,67.7655,0.106974,0.572433,0.902374,0.572433,0.802865
7,447.189,1,9.24623,13.0738,37.6684,66.0402,0.0979694,0.512,0.923697,0.512,0.751199
8,422.684,1,9.28221,13.7763,36.6928,65.199,0.0885961,0.457947,0.841541,0.457947,0.734452
9,397.527,1,9.23017,12.4464,37.8849,62.6892,0.0805904,0.4096,0.774021,0.4096,0.680153
10,382.665,1,9.27757,12.9188,38.137,59.2876,0.0765087,0.366357,0.725543,0.366357,0.653049
11,375.374,1,9.32981,12.514,38.3224,58.4205,0.0747219,0.353996,0.716409,0.32768,0.652303
12,360.931,1,9.34716,12.6912,37.2798,52.7485,0.0700388,0.352779,0.704637,0.312596,0.60904
13,361.455,1,9.34115,12.7804,37.7282,51.462,0.0704284,0.354629,0.690753,0.302913,0.614266
14,345.719,1,9.33423,13.3537,38.1177,52.4271,0.0651284,0.352813,0.722295,0.2883,0.597318
15,341.761,1,9.38491,13.6993,38.0054,52.2155,0.0648552,0.344581,0.709912,0.275988,0.585039
16,330.076,1,9.3825,13.0194,37.7986,50.1534,0.0614413,0.339869,0.708788,0.264276,0.572249
17,326.272,1,9.38113,13.4087,37.4267,50.6516,0.0595625,0.341193,0.732042,0.278669,0.56049
18,324.348,1,9.43253,12.6177,37.2707,48.3178,0.0588217,0.339389,0.716843,0.285907,0.587111
19,313.764,1,9.3994,12.9159,37.9101,46.5962,0.0553768,0.348109,0.71545,0.270488,0.620895
20,310.285,1,9.41377,12.7992,38.0626,45.8815,0.0545941,0.345307,0.725931,0.259635,0.630374
21,306.015,1,9.44554,13.6305,37.9275,45.0041,0.0536406,0.341232,0.731345,0.251159,0.637201
22,307.455,1,9.40574,13.384,37.9922,47.048,0.0545165,0.348098,0.654135,0.258869,0.661373
23,308.424,1,9.41429,13.6555,37.8089,47.2501,0.0552942,0.348805,0.647023,0.254611,0.609831
24,301.13,1,9.46468,13.3167,38.5009,46.5327,0.0539097,0.344728,0.627436,0.245881,0.610224
25,296.122,1,9.4261,12.7516,37.843,48.3956,0.0520999,0.351982,0.634575,0.261281,0.57972
26,294.071,1,9.40467,12.6374,38.3739,47.9239,0.0514544,0.348388,0.614195,0.263865,0.598237
27,294.037,1,9.42321,12.345,38.6212,48.2508,0.0518019,0.349355,0.601385,0.264283,0.591478
28,294.138,1,9.45128,12.2354,38.7367,45.5499,0.0519854,0.345511,0.596123,0.255352,0.624078
29,300.162,1,9.43028,12.7349,38.7514,47.2763,0.0532579,0.347689,0.563766,0.268401,0.639018
30,293.407,1,9.46194,11.8264,39.5242,48.0347,0.0520189,0.34284,0.611325,0.24609,0.614386
31,290.309,1,9.46856,11.2604,40.1595,51.2961,0.0526287,0.345886,0.586764,0.242388,0.549524
32,293.765,1,9.50202,11.4751,40.0087,47.9659,0.0535123,0.340173,0.575836,0.2512,0.549161
33,285.757,1,9.50336,10.8811,40.3952,48.3868,0.0524587,0.338067,0.574797,0.23859,0.496006
34,286.097,1,9.50074,11.146,40.314,49.4011,0.0520967,0.338974,0.639629,0.22978,0.486425
35,282.72,1,9.46927,11.1908,40.0539,49.7781,0.0511772,0.342608,0.646436,0.244989,0.440059
36,281.728,1,9.47252,11.9196,39.6232,50.0092,0.0509535,0.346888,0.672921,0.236854,0.419546
37,277.298,1,9.4402,11.3917,39.2379,48.4074,0.0501146,0.345602,0.650871,0.238366,0.411522
38,277.528,1,9.45193,11.5499,39.5719,47.5296,0.0490385,0.34375,0.678008,0.245988,0.450096
39,274.579,1,9.41052,11.2621,39.6077,50.9439,0.048825,0.353712,0.671412,0.231047,0.440059
40,277.044,1,9.44471,11.7053,40.2112,49.1929,0.0493905,0.356865,0.629491,0.231886,0.475121
41,282.032,1,9.40063,11.9297,40.0124,48.3365,0.0503542,0.356312,0.624209,0.232763,0.487358
42,282.306,1,9.43807,11.895,39.6906,49.5319,0.0515241,0.35171,0.583258,0.225949,0.477101
43,279.645,1,9.50072,11.8163,39.2888,47.0285,0.0506518,0.338208,0.605525,0.241553,0.46008
44,278.228,1,9.49565,11.7882,39.7184,49.3818,0.0512636,0.343031,0.559158,0.235279,0.444753
