rep,ID,standEta_Cl_simulated,standEta_V1_simulated,standEta_Q_simulated,standEta_V2_simulated,filter
1,1,-2.54565,-1.07436,0.321696,1.03829,0
2,1,-2.668,-0.757911,0.68934,0.481059,0
3,1,-2.42597,-0.855169,-0.222084,-0.655974,0
4,1,-2.88307,-0.806816,0.134612,1.49695,0
5,1,-2.54593,-1.36441,0.799251,0.345386,0
6,1,-2.75204,-1.64357,0.980278,0.147478,0
7,1,-2.59496,-1.82509,0.472337,0.681481,0
8,1,-2.82331,-0.69278,0.346763,0.842634,0
9,1,-2.7388,-0.968318,0.662464,1.29262,0
10,1,-2.37219,-1.29973,0.354028,-0.42503,0
11,1,-2.83224,-1.74129,0.43823,0.818144,0
12,1,-2.83784,-0.912605,0.524362,1.07269,0
13,1,-2.58571,-1.06409,0.0898274,-0.367343,0
14,1,-2.57534,-1.17713,-0.235895,0.296988,0
15,1,-2.7449,-1.05179,0.556965,1.4818,0
16,1,-2.39859,-0.807288,0.423375,-0.24749,0
17,1,-2.57943,-1.1719,0.423124,-0.0979876,0
18,1,-2.62495,-1.89352,0.741069,-0.0622378,0
19,1,-2.41425,-3.63726,1.22663,0.653882,0
20,1,-2.58785,-1.56753,-0.0462311,-1.3541,0
21,1,-2.65616,-0.981872,0.567964,0.337263,0
22,1,-2.55788,-1.44823,1.30389,-0.103902,0
23,1,-2.62436,-0.382739,0.386699,0.155418,0
24,1,-2.7261,-0.911001,-0.536834,0.125742,0
25,1,-2.59867,-1.37222,0.745118,0.666032,0
26,1,-2.76133,-0.815702,0.227138,1.59217,0
27,1,-2.65516,-1.7653,0.223534,1.01209,0
28,1,-2.55641,-0.809194,0.566412,1.20523,0
29,1,-2.52124,-1.51445,0.46544,-1.17143,0
30,1,-2.58339,-1.16906,0.64072,0.252372,0
31,1,-2.52022,-2.17756,1.23782,0.192247,0
32,1,-2.80779,-0.597563,0.541933,0.88364,0
33,1,-2.59821,-1.69561,0.8247,1.06761,0
34,1,-2.52533,-1.75184,0.910369,-0.29649,0
35,1,-2.55945,-1.05602,0.579475,-0.358266,0
36,1,-2.68766,-1.63604,-0.0801977,0.507983,0
37,1,-2.61856,-1.34794,0.833647,-0.173336,0
38,1,-2.91424,-1.91768,0.687238,1.3683,0
39,1,-2.40317,-2.06468,0.693811,0.0561354,0
40,1,-2.62652,-0.962589,0.015834,-0.169266,0
41,1,-2.40944,-1.3513,0.3698,-0.039927,0
42,1,-2.51109,-0.717081,0.0638171,-0.0165355,0
43,1,-2.54295,-2.21052,0.652328,-0.730907,0
44,1,-2.57054,-0.392574,-0.410361,0.487911,0
45,1,-2.46393,-1.88389,0.61585,-0.267297,0
46,1,-2.53532,-1.92002,0.314664,-0.307146,0
47,1,-2.50216,-0.833179,0.418392,-0.0807393,0
48,1,-2.60195,-1.13825,0.200595,-0.408314,0
49,1,-2.58632,-0.89662,0.802989,0.171129,0
50,1,-2.55244,-1.27279,0.490325,-1.37508,0
1,2,0.781157,0.546261,-0.443075,-0.339381,0
2,2,0.863273,0.340717,-0.571771,0.357549,0
3,2,0.991727,0.874874,-0.193591,-0.829436,0
4,2,0.856814,0.576209,-0.113522,-0.61796,0
5,2,0.988304,1.17224,-0.82814,-0.200473,0
6,2,0.938235,1.03228,-0.61801,-0.20254,0
7,2,0.962399,0.320851,0.482042,-0.864689,0
8,2,0.958588,0.514167,0.161858,0.401239,0
9,2,0.995349,1.28889,-0.451052,-0.554516,0
10,2,0.903249,-0.0680209,0.905029,-1.09306,0
11,2,0.684168,-0.235905,0.125029,-0.547374,0
12,2,0.681808,0.66377,-0.698551,1.44821,0
13,2,0.880147,0.525581,-0.497182,1.24366,0
14,2,1.06298,0.0870214,1.25028,-0.202475,0
15,2,0.861139,0.369921,-0.112495,-0.763663,0
16,2,0.821293,0.46086,-0.27162,-0.0260099,0
17,2,0.936287,0.869104,-0.568307,0.551391,0
18,2,0.930352,0.618809,-0.566195,-0.441204,0
19,2,0.973943,1.17524,-0.715584,0.359902,0
20,2,1.00079,0.297448,0.339963,-0.686643,0
21,2,0.973891,0.582723,0.0775851,-1.24488,0
22,2,0.891752,1.00389,-0.449229,-0.0879713,0
23,2,0.926994,0.667256,-0.466657,0.619415,0
24,2,0.842249,0.46765,-0.267993,-0.776952,0
25,2,0.936703,0.606212,-0.462404,0.326234,0
26,2,0.882672,0.659545,-0.155711,-0.867274,0
27,2,0.793948,0.501314,-0.232898,1.84723,0
28,2,1.04935,0.49355,0.13208,-1.23926,0
29,2,0.997176,0.782023,-0.199554,0.768424,0
30,2,1.01508,0.457826,0.470846,0.112021,0
31,2,0.878349,1.00842,-0.949706,-0.291721,0
32,2,1.01802,0.725521,-0.0929066,0.477364,0
33,2,0.886082,-0.470182,0.603895,-0.963629,0
34,2,0.957629,0.75749,-0.023727,-0.821585,0
35,2,1.01943,0.790807,0.492684,-0.799515,0
36,2,0.778069,0.564473,-0.17113,-0.315391,0
37,2,0.878123,0.676752,-0.630143,-1.17951,0
38,2,0.886771,0.586186,-0.271435,-1.09604,0
39,2,0.81795,0.952304,-0.507778,2.37407,0
40,2,1.15531,0.253082,0.4068,-0.494746,0
41,2,0.919904,0.595659,-0.284142,-1.88506,0
42,2,0.981777,0.749087,0.434059,-1.51884,0
43,2,0.881395,1.1344,-0.733744,0.489868,0
44,2,1.0289,1.04359,-0.0494253,0.415252,0
45,2,0.804827,0.87911,-0.662793,-0.324852,0
46,2,0.861289,0.0691007,0.405942,-1.27239,0
47,2,0.824649,0.631029,-0.352538,-0.510728,0
48,2,0.913394,0.474912,0.0587959,-0.100106,0
49,2,1.0112,0.670637,-0.289816,0.342753,0
50,2,0.95094,0.210813,0.0942029,-0.672434,0
1,3,0.667799,0.477232,0.218962,1.43184,0
2,3,0.751261,0.106787,0.555116,0.174472,0
3,3,0.692473,1.00158,-0.106709,1.21376,0
4,3,0.629366,1.02946,-0.26541,1.49229,0
5,3,0.566771,0.407907,-0.568035,0.763759,0
6,3,0.774285,0.402533,0.388413,1.80441,0
7,3,0.738958,0.184242,0.752173,-0.324891,0
8,3,0.708535,0.680053,-0.0587476,1.1107,0
9,3,0.6564,0.11652,0.0487068,-0.270964,0
10,3,0.635127,0.289877,0.237674,0.261041,0
11,3,0.806664,0.475245,0.0883091,0.601608,0
12,3,0.742685,0.48984,-0.00359133,0.614236,0
13,3,0.9297,1.1213,-0.138988,1.14655,0
14,3,0.692799,0.577356,-0.189529,0.459297,0
15,3,0.781614,0.606521,-0.0519166,1.74803,0
16,3,0.749341,0.592677,0.0996696,1.61577,0
17,3,0.576276,0.352545,-0.225029,0.128251,0
18,3,0.59415,0.511874,-0.308153,0.215223,0
19,3,0.777125,0.516641,0.194193,0.560617,0
20,3,0.757823,0.794562,-0.149286,0.909708,0
21,3,0.78846,1.14775,0.381685,0.640996,0
22,3,0.67013,1.06114,-0.361694,2.06535,0
23,3,0.738732,0.278424,0.134443,0.718151,0
24,3,0.620069,0.511962,-0.219978,1.03303,0
25,3,0.728462,0.661855,0.0154029,1.89439,0
26,3,0.672509,0.400539,-0.227823,1.15261,0
27,3,0.771844,0.411274,0.341304,0.848328,0
28,3,0.651642,1.05559,-0.274703,1.39771,0
29,3,0.686777,0.698031,-0.100469,1.04457,0
30,3,0.688962,0.900532,-0.145867,1.56307,0
31,3,0.898739,0.277357,0.627836,0.669417,0
32,3,0.705533,0.610763,-0.026331,-0.349961,0
33,3,0.843584,0.476143,-0.0153523,0.501271,0
34,3,0.982342,0.89967,0.0363431,-0.104514,0
35,3,0.961187,0.789075,0.141807,1.75877,0
36,3,0.836467,1.02664,0.300645,1.30884,0
37,3,0.733896,0.671809,0.258206,0.22345,0
38,3,0.774655,0.786027,-0.0626864,0.661502,0
39,3,0.675269,0.864638,-0.714223,0.475826,0
40,3,0.816959,0.479535,0.184315,0.875467,0
41,3,0.721477,0.320619,0.0756761,1.26298,0
42,3,0.674425,0.545138,0.177495,0.630608,0
43,3,0.732731,0.79466,-0.176672,1.22843,0
44,3,0.757779,0.581762,0.135947,0.275464,0
45,3,0.619718,0.194174,0.196278,1.83516,0
46,3,0.677397,1.30386,-0.527125,1.17639,0
47,3,0.730798,1.05516,-0.0902495,0.496037,0
48,3,0.420774,0.609542,-0.520564,0.944449,0
49,3,0.747222,0.182491,0.291083,1.94354,0
50,3,0.582499,0.504153,-0.488697,1.12255,0
1,4,-0.0912283,-0.157532,-0.947511,-0.631383,0
2,4,-0.0482195,-1.52987,0.845268,-1.36895,0
3,4,-0.0469402,-0.658713,0.426422,-2.3768,0
4,4,0.0538909,-1.35433,0.976908,-1.93572,0
5,4,-0.207629,-0.244732,-1.18195,-0.32332,0
6,4,-0.00559567,-0.545796,0.504695,-1.5342,0
7,4,0.0806664,-0.755828,0.502946,-2.04046,0
8,4,0.0756534,-1.04732,0.223459,-1.20119,0
9,4,-0.0143959,-0.540621,-0.2847,-1.44356,0
10,4,0.20033,-0.757618,0.451641,-1.53178,0
11,4,-0.0528935,-0.409388,-0.292517,-1.8693,0
12,4,0.0451638,-1.28158,0.73133,-1.04956,0
13,4,-0.048411,-0.987367,0.277871,-1.76822,0
14,4,0.166993,-1.04282,1.01219,-1.27824,0
15,4,-0.0323779,0.0365405,-0.694477,1.42795,0
16,4,0.0243714,-1.46495,1.5034,-1.66577,0
17,4,0.129392,-1.40246,1.26841,-1.64629,0
18,4,-0.00847595,-0.90466,0.493904,-1.5419,0
19,4,0.0854727,-0.285144,-0.586075,-0.814017,0
20,4,-0.0288705,-2.10342,1.4437,-0.896712,0
21,4,-0.0348775,-2.46663,1.44776,-0.916957,0
22,4,-0.156787,-0.622941,-0.378701,-2.02275,0
23,4,-0.223148,-0.32874,-0.838902,-0.455066,0
24,4,-0.0168198,-2.32822,1.54943,-1.27435,0
25,4,-0.0668163,-1.97295,1.14151,-1.41893,0
26,4,-0.136817,-0.0838616,-1.30365,1.46059,0
27,4,-0.0257802,-0.312666,-0.714363,-1.95251,0
28,4,0.0102675,-0.641351,0.563357,-1.00231,0
29,4,-0.0495784,-0.889668,0.509668,-2.64971,0
30,4,-0.21077,0.0343778,-1.06877,1.85653,0
31,4,-0.0900134,-0.420806,-0.360701,-1.82538,0
