standEta_Cl_abscissa,standEta_Cl_cdf,standEta_V1_abscissa,standEta_V1_cdf,standEta_Q_abscissa,standEta_Q_cdf,standEta_V2_abscissa,standEta_V2_cdf,split
-4,0,-4,0,-4,0,-4,0,All
-2.96472,0.00142857,-3.37194,0.00142857,-2.89076,0.00142857,-2.96239,0.00142857,All
-2.93913,0.00285714,-2.7265,0.00285714,-2.66507,0.00285714,-2.89005,0.00285714,All
-2.91331,0.00428571,-2.59216,0.00428571,-2.64537,0.00428571,-2.67216,0.00428571,All
-2.82259,0.00571429,-2.22671,0.00571429,-2.63746,0.00571429,-2.67009,0.00571429,All
-2.81792,0.00714286,-2.13825,0.00714286,-2.49252,0.00714286,-2.66368,0.00714286,All
-2.78534,0.00857143,-2.11873,0.00857143,-2.48541,0.00857143,-2.51809,0.00857143,All
-2.76048,0.01,-2.11568,0.01,-2.46329,0.01,-2.45635,0.01,All
-2.73469,0.0114286,-2.10955,0.0114286,-2.31973,0.0114286,-2.36049,0.0114286,All
-2.72841,0.0128571,-2.10814,0.0128571,-2.29515,0.0128571,-2.33227,0.0128571,All
-2.72672,0.0142857,-2.10339,0.0142857,-2.24154,0.0142857,-2.29066,0.0142857,All
-2.72282,0.0157143,-2.08227,0.0157143,-2.23015,0.0157143,-2.27852,0.0157143,All
-2.71347,0.0171429,-2.03701,0.0171429,-2.22874,0.0171429,-2.27137,0.0171429,All
-2.71175,0.0185714,-2.03353,0.0185714,-2.08716,0.0185714,-2.25484,0.0185714,All
-2.70376,0.02,-2.00646,0.02,-2.06267,0.02,-2.23617,0.02,All
-2.70355,0.0214286,-1.97285,0.0214286,-2.05386,0.0214286,-2.21146,0.0214286,All
-2.69487,0.0228571,-1.96408,0.0228571,-2.05338,0.0228571,-2.16111,0.0228571,All
-2.68188,0.0242857,-1.96091,0.0242857,-2.02606,0.0242857,-2.10727,0.0242857,All
-2.6746,0.0257143,-1.94934,0.0257143,-1.98787,0.0257143,-2.089,0.0257143,All
-2.6689,0.0271429,-1.9441,0.0271429,-1.98286,0.0271429,-2.08265,0.0271429,All
-2.66145,0.0285714,-1.93638,0.0285714,-1.97958,0.0285714,-2.06728,0.0285714,All
-2.65969,0.03,-1.92857,0.03,-1.9573,0.03,-2.00406,0.03,All
-2.65729,0.0314286,-1.92024,0.0314286,-1.92733,0.0314286,-1.99553,0.0314286,All
-2.6547,0.0328571,-1.90407,0.0328571,-1.90751,0.0328571,-1.97382,0.0328571,All
-2.65001,0.0342857,-1.90355,0.0342857,-1.90481,0.0342857,-1.95435,0.0342857,All
-2.64543,0.0357143,-1.88023,0.0357143,-1.88933,0.0357143,-1.93175,0.0357143,All
-2.6405,0.0371429,-1.87304,0.0371429,-1.889,0.0371429,-1.92688,0.0371429,All
-2.63923,0.0385714,-1.84995,0.0385714,-1.86455,0.0385714,-1.91973,0.0385714,All
-2.63898,0.04,-1.83342,0.04,-1.8616,0.04,-1.9191,0.04,All
-2.6257,0.0414286,-1.82629,0.0414286,-1.85215,0.0414286,-1.88675,0.0414286,All
-2.61836,0.0428571,-1.8223,0.0428571,-1.82065,0.0428571,-1.82458,0.0428571,All
-2.60938,0.0442857,-1.81257,0.0442857,-1.8184,0.0442857,-1.79149,0.0442857,All
-2.59469,0.0457143,-1.81126,0.0457143,-1.81486,0.0457143,-1.77787,0.0457143,All
-2.56668,0.0471429,-1.8107,0.0471429,-1.80386,0.0471429,-1.76681,0.0471429,All
-2.56332,0.0485714,-1.81009,0.0485714,-1.80091,0.0485714,-1.76472,0.0485714,All
-2.55414,0.05,-1.80877,0.05,-1.80028,0.05,-1.76218,0.05,All
-2.5523,0.0514286,-1.80045,0.0514286,-1.77367,0.0514286,-1.73414,0.0514286,All
-2.55123,0.0528571,-1.77038,0.0528571,-1.766,0.0528571,-1.73193,0.0528571,All
-2.54682,0.0542857,-1.76456,0.0542857,-1.76487,0.0542857,-1.71981,0.0542857,All
-2.54589,0.0557143,-1.75331,0.0557143,-1.7333,0.0557143,-1.719,0.0557143,All
-2.53553,0.0571429,-1.74806,0.0571429,-1.7253,0.0571429,-1.71814,0.0571429,All
-2.53049,0.0585714,-1.72463,0.0585714,-1.72302,0.0585714,-1.71499,0.0585714,All
-2.50283,0.06,-1.71863,0.06,-1.70849,0.06,-1.64483,0.06,All
-2.48492,0.0614286,-1.69699,0.0614286,-1.70546,0.0614286,-1.63301,0.0614286,All
-2.47774,0.0628571,-1.69259,0.0628571,-1.69386,0.0628571,-1.60292,0.0628571,All
-2.4774,0.0642857,-1.68105,0.0642857,-1.69254,0.0642857,-1.60246,0.0642857,All
-2.46909,0.0657143,-1.68102,0.0657143,-1.68339,0.0657143,-1.59873,0.0657143,All
-2.4592,0.0671429,-1.66948,0.0671429,-1.68273,0.0671429,-1.54267,0.0671429,All
-2.45717,0.0685714,-1.66574,0.0685714,-1.6823,0.0685714,-1.54216,0.0685714,All
-2.35227,0.07,-1.65891,0.07,-1.67453,0.07,-1.53979,0.07,All
-2.32374,0.0714286,-1.65662,0.0714286,-1.66468,0.0714286,-1.53734,0.0714286,All
-1.86259,0.0728571,-1.65176,0.0728571,-1.66138,0.0728571,-1.5251,0.0728571,All
-1.8404,0.0742857,-1.64803,0.0742857,-1.66119,0.0742857,-1.51447,0.0742857,All
-1.7865,0.0757143,-1.64559,0.0757143,-1.64904,0.0757143,-1.49999,0.0757143,All
-1.78472,0.0771429,-1.63641,0.0771429,-1.6404,0.0771429,-1.48939,0.0771429,All
-1.78136,0.0785714,-1.63313,0.0785714,-1.63496,0.0785714,-1.46091,0.0785714,All
-1.78035,0.08,-1.62579,0.08,-1.61196,0.08,-1.46028,0.08,All
-1.75118,0.0814286,-1.62075,0.0814286,-1.60587,0.0814286,-1.41676,0.0814286,All
-1.74598,0.0828571,-1.58995,0.0828571,-1.60234,0.0828571,-1.40965,0.0828571,All
-1.73606,0.0842857,-1.56196,0.0842857,-1.60165,0.0842857,-1.40753,0.0842857,All
-1.73519,0.0857143,-1.55684,0.0857143,-1.60105,0.0857143,-1.39575,0.0857143,All
-1.73366,0.0871429,-1.54775,0.0871429,-1.58421,0.0871429,-1.38934,0.0871429,All
-1.72272,0.0885714,-1.54362,0.0885714,-1.57686,0.0885714,-1.38555,0.0885714,All
-1.7195,0.09,-1.54311,0.09,-1.56925,0.09,-1.36942,0.09,All
-1.70244,0.0914286,-1.54115,0.0914286,-1.56828,0.0914286,-1.3573,0.0914286,All
-1.68268,0.0928571,-1.52849,0.0928571,-1.54602,0.0928571,-1.34452,0.0928571,All
-1.67828,0.0942857,-1.52384,0.0942857,-1.54314,0.0942857,-1.34333,0.0942857,All
-1.67493,0.0957143,-1.51582,0.0957143,-1.54069,0.0957143,-1.34264,0.0957143,All
-1.67209,0.0971429,-1.49022,0.0971429,-1.52832,0.0971429,-1.34092,0.0971429,All
-1.67206,0.0985714,-1.47662,0.0985714,-1.51287,0.0985714,-1.3408,0.0985714,All
-1.67197,0.1,-1.47509,0.1,-1.51109,0.1,-1.33906,0.1,All
-1.67192,0.101429,-1.47273,0.101429,-1.50939,0.101429,-1.3312,0.101429,All
-1.6719,0.102857,-1.44372,0.102857,-1.50281,0.102857,-1.3213,0.102857,All
-1.65982,0.104286,-1.42973,0.104286,-1.50175,0.104286,-1.32101,0.104286,All
-1.65114,0.105714,-1.42026,0.105714,-1.49538,0.105714,-1.30411,0.105714,All
-1.64338,0.107143,-1.41676,0.107143,-1.49469,0.107143,-1.28522,0.107143,All
-1.64195,0.108571,-1.39437,0.108571,-1.48772,0.108571,-1.23727,0.108571,All
-1.64194,0.11,-1.38555,0.11,-1.48542,0.11,-1.23253,0.11,All
-1.64135,0.111429,-1.36685,0.111429,-1.47796,0.111429,-1.22439,0.111429,All
-1.62612,0.112857,-1.35027,0.112857,-1.46867,0.112857,-1.21951,0.112857,All
-1.62526,0.114286,-1.32277,0.114286,-1.46336,0.114286,-1.19681,0.114286,All
-1.62458,0.115714,-1.31194,0.115714,-1.46224,0.115714,-1.1917,0.115714,All
-1.62186,0.117143,-1.28899,0.117143,-1.45423,0.117143,-1.17834,0.117143,All
-1.60771,0.118571,-1.28124,0.118571,-1.45226,0.118571,-1.16631,0.118571,All
-1.60174,0.12,-1.23098,0.12,-1.44334,0.12,-1.16258,0.12,All
-1.58871,0.121429,-1.2227,0.121429,-1.43754,0.121429,-1.16196,0.121429,All
-1.58158,0.122857,-1.19796,0.122857,-1.43491,0.122857,-1.14883,0.122857,All
-1.56714,0.124286,-1.19626,0.124286,-1.43285,0.124286,-1.13955,0.124286,All
-1.56605,0.125714,-1.19348,0.125714,-1.42892,0.125714,-1.13453,0.125714,All
-1.56208,0.127143,-1.17703,0.127143,-1.42805,0.127143,-1.13448,0.127143,All
-1.55982,0.128571,-1.15546,0.128571,-1.42776,0.128571,-1.12047,0.128571,All
-1.55673,0.13,-1.15238,0.13,-1.42141,0.13,-1.10957,0.13,All
-1.54902,0.131429,-1.14873,0.131429,-1.41876,0.131429,-1.10431,0.131429,All
-1.54529,0.132857,-1.12452,0.132857,-1.41637,0.132857,-1.10148,0.132857,All
-1.52412,0.134286,-1.1198,0.134286,-1.41456,0.134286,-1.09955,0.134286,All
-1.51804,0.135714,-1.11622,0.135714,-1.40671,0.135714,-1.09611,0.135714,All
-1.51345,0.137143,-1.11224,0.137143,-1.40344,0.137143,-1.08573,0.137143,All
-1.49966,0.138571,-1.106,0.138571,-1.39726,0.138571,-1.04367,0.138571,All
-1.45556,0.14,-1.09782,0.14,-1.38689,0.14,-1.04043,0.14,All
-1.40753,0.141429,-1.09618,0.141429,-1.36886,0.141429,-1.03803,0.141429,All
-1.39823,0.142857,-1.08786,0.142857,-1.3584,0.142857,-1.03221,0.142857,All
-0.61024,0.144286,-1.05226,0.144286,-1.35673,0.144286,-1.02694,0.144286,All
-0.608158,0.145714,-1.03785,0.145714,-1.34814,0.145714,-1.02518,0.145714,All
-0.607689,0.147143,-1.0182,0.147143,-1.34161,0.147143,-1.02378,0.147143,All
-0.602088,0.148571,-1.01802,0.148571,-1.32269,0.148571,-1.02158,0.148571,All
-0.58995,0.15,-0.998013,0.15,-1.32103,0.15,-1.01874,0.15,All
-0.585498,0.151429,-0.994443,0.151429,-1.31,0.151429,-1.0159,0.151429,All
-0.585269,0.152857,-0.991348,0.152857,-1.29764,0.152857,-1.00737,0.152857,All
-0.577646,0.154286,-0.989794,0.154286,-1.29502,0.154286,-1.00547,0.154286,All
-0.54009,0.155714,-0.989601,0.155714,-1.2866,0.155714,-0.996397,0.155714,All
-0.538002,0.157143,-0.98925,0.157143,-1.28445,0.157143,-0.988259,0.157143,All
-0.534661,0.158571,-0.980503,0.158571,-1.27935,0.158571,-0.983309,0.158571,All
-0.533747,0.16,-0.979908,0.16,-1.27749,0.16,-0.979945,0.16,All
-0.533164,0.161429,-0.977047,0.161429,-1.27363,0.161429,-0.963317,0.161429,All
-0.530401,0.162857,-0.973854,0.162857,-1.25844,0.162857,-0.951389,0.162857,All
-0.518739,0.164286,-0.960117,0.164286,-1.25607,0.164286,-0.945562,0.164286,All
-0.50684,0.165714,-0.959121,0.165714,-1.24398,0.165714,-0.937119,0.165714,All
-0.50587,0.167143,-0.950983,0.167143,-1.24395,0.167143,-0.911905,0.167143,All
-0.494311,0.168571,-0.943996,0.168571,-1.23847,0.168571,-0.895619,0.168571,All
-0.491412,0.17,-0.939607,0.17,-1.23354,0.17,-0.895615,0.17,All
-0.488007,0.171429,-0.938167,0.171429,-1.23354,0.171429,-0.895013,0.171429,All
-0.47978,0.172857,-0.933039,0.172857,-1.22184,0.172857,-0.880682,0.172857,All
-0.465889,0.174286,-0.930938,0.174286,-1.21179,0.174286,-0.858463,0.174286,All
-0.464742,0.175714,-0.927516,0.175714,-1.21066,0.175714,-0.85795,0.175714,All
-0.456008,0.177143,-0.921795,0.177143,-1.18298,0.177143,-0.842582,0.177143,All
-0.454868,0.178571,-0.920068,0.178571,-1.1788,0.178571,-0.837831,0.178571,All
-0.453515,0.18,-0.900651,0.18,-1.16889,0.18,-0.837094,0.18,All
-0.452,0.181429,-0.899029,0.181429,-1.16099,0.181429,-0.827675,0.181429,All
-0.450389,0.182857,-0.894729,0.182857,-1.13741,0.182857,-0.826558,0.182857,All
-0.449021,0.184286,-0.876276,0.184286,-1.13289,0.184286,-0.819699,0.184286,All
-0.447707,0.185714,-0.872185,0.185714,-1.08713,0.185714,-0.817939,0.185714,All
-0.447295,0.187143,-0.869569,0.187143,-1.07416,0.187143,-0.816965,0.187143,All
-0.441789,0.188571,-0.868793,0.188571,-1.07135,0.188571,-0.815178,0.188571,All
-0.439985,0.19,-0.862802,0.19,-1.06832,0.19,-0.812257,0.19,All
-0.43794,0.191429,-0.861993,0.191429,-1.06498,0.191429,-0.81191,0.191429,All
-0.436069,0.192857,-0.859571,0.192857,-1.06398,0.192857,-0.804744,0.192857,All
-0.433143,0.194286,-0.855186,0.194286,-1.06071,0.194286,-0.803312,0.194286,All
-0.410933,0.195714,-0.847901,0.195714,-1.05368,0.195714,-0.7997,0.195714,All
-0.401809,0.197143,-0.832171,0.197143,-1.04427,0.197143,-0.798649,0.197143,All
-0.396516,0.198571,-0.830105,0.198571,-1.04132,0.198571,-0.791238,0.198571,All
-0.373707,0.2,-0.802224,0.2,-1.03851,0.2,-0.784406,0.2,All
-0.373092,0.201429,-0.799267,0.201429,-1.03559,0.201429,-0.781783,0.201429,All
-0.369758,0.202857,-0.797628,0.202857,-1.0267,0.202857,-0.779125,0.202857,All
-0.35888,0.204286,-0.796741,0.204286,-1.0266,0.204286,-0.776566,0.204286,All
-0.321959,0.205714,-0.796108,0.205714,-1.02433,0.205714,-0.769338,0.205714,All
-0.317239,0.207143,-0.788147,0.207143,-1.01319,0.207143,-0.764803,0.207143,All
-0.310558,0.208571,-0.787512,0.208571,-1.00043,0.208571,-0.755509,0.208571,All
-0.307073,0.21,-0.778393,0.21,-0.988162,0.21,-0.753574,0.21,All
-0.305909,0.211429,-0.774978,0.211429,-0.98735,0.211429,-0.747206,0.211429,All
-0.303892,0.212857,-0.7682,0.212857,-0.95606,0.212857,-0.746436,0.212857,All
-0.296228,0.214286,-0.755499,0.214286,-0.947247,0.214286,-0.744226,0.214286,All
-0.293238,0.215714,-0.744403,0.215714,-0.931728,0.215714,-0.729341,0.215714,All
-0.284303,0.217143,-0.731367,0.217143,-0.915421,0.217143,-0.725441,0.217143,All
-0.280252,0.218571,-0.730799,0.218571,-0.913921,0.218571,-0.724631,0.218571,All
