iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,a1,a2
1,1533.67,1,10.2275,43.2233,11.1604,60.344,1,1,1,1,1,1
2,1507.04,1,4.73157,31.9793,12.6211,64.4474,0.974679,0.974679,1.04621,0.974679,0.974679,0.974679
3,1487.39,1,4.46983,29.018,12.4502,86.434,0.95,0.95,1.01972,0.95,0.95,0.95
4,1479.72,1,3.98016,27.9221,13.0627,104.27,0.925945,0.925945,0.993903,0.929582,0.925945,0.925945
5,1472.95,1,4.21028,31.2702,10.9054,103.043,0.9025,0.9025,0.968737,0.949543,0.9025,0.9025
6,1460.59,1,4.27267,29.5588,8.30388,101.619,0.879648,0.879648,0.944208,0.952946,0.879648,0.879648
7,1442.48,1,3.96734,31.7255,8.06455,102.104,0.857375,0.857375,0.9203,0.928817,0.857375,0.857375
8,1431.61,1,3.78872,28.5199,8.00813,101.762,0.835666,0.835666,0.896997,0.927841,0.835666,0.835666
9,1435.19,1,3.97938,25.1881,6.97159,98.9002,0.814506,0.814506,0.874285,1.00696,0.814506,0.814506
10,1424.32,1,3.91781,27.2775,8.16391,116.247,0.793882,0.793882,0.944587,1.00665,0.793882,0.793882
11,1413.32,1,4.46429,28.5492,7.98427,96.9989,0.773781,0.773781,0.920669,0.984555,0.773781,0.773781
12,1392.84,1,4.23445,27.8255,8.37322,88.5445,0.754188,0.754188,0.897357,0.959625,0.754188,0.754188
13,1403.28,1,3.80853,23.7633,8.50092,121.37,0.735092,0.735092,0.922397,1.02667,0.735092,0.735092
14,1383.26,1,3.75884,28.3663,7.28621,130.368,0.716479,0.716479,0.899041,1.00067,0.716479,0.716479
15,1370.3,1,4.18512,27.0627,7.11667,114.463,0.698337,0.698337,1.00899,0.975333,0.698337,0.698337
16,1366.53,1,4.28318,28.9776,7.6408,97.5932,0.680655,0.680655,0.983444,0.991161,0.680655,0.680655
17,1341.61,1,4.2474,23.7401,6.56393,107.803,0.66342,0.66342,0.958542,0.966064,0.66342,0.66342
18,1336.09,1,4.40417,20.3878,6.19385,85.8551,0.646622,0.646622,0.934271,0.948834,0.646622,0.646622
19,1325.67,1,4.39198,22.7632,7.0988,68.8505,0.630249,0.630249,0.910615,0.924809,0.630249,0.630249
20,1318.12,1,4.47238,23.9752,6.29133,61.5591,0.614291,0.614291,0.887558,0.901393,0.614291,0.614291
21,1290.88,1,4.841,24.5011,6.5525,58.7592,0.598737,0.598737,0.865084,0.878569,0.598737,0.598737
22,1279.66,1,4.77998,24.2359,6.33769,60.4171,0.583577,0.583577,0.84318,0.856323,0.583577,0.583577
23,1288.58,1,4.64141,23.1238,5.48468,57.5511,0.5688,0.5688,0.862635,0.850069,0.5688,0.5688
24,1277.38,1,4.46722,25.1281,5.19594,67.3627,0.554398,0.554398,0.840793,0.949511,0.554398,0.554398
25,1257.31,1,4.6411,23.8227,5.16058,65.7968,0.54036,0.54036,0.819504,0.925469,0.54036,0.54036
26,1244.66,1,4.52527,24.1912,5.24671,68.321,0.526678,0.526678,0.811617,0.902036,0.526678,0.526678
27,1249.92,1,4.69548,24.4958,6.04018,66.142,0.513342,0.513342,0.819283,0.879196,0.513342,0.513342
