Cl_pop,1,0.00894,-0.487,-0.808,0,0,0,0
V1_pop,0.00894,1,-0.00689,0.00538,0,0,0,0
Q_pop,-0.487,-0.00689,1,0.616,0,0,0,0
V2_pop,-0.808,0.00538,0.616,1,0,0,0,0
omega_Cl,0,0,0,0,1,-5.78e-05,-0.000365,-0.00732
omega_V1,0,0,0,0,-5.78e-05,1,0.00649,-0.0732
omega_Q,0,0,0,0,-0.000365,0.00649,1,-0.0961
b,0,0,0,0,-0.00732,-0.0732,-0.0961,1
