iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,b1,b2,f_pop,omega_Cl,omega_Q,omega_V1,omega_V2,omega_f
1,1231.8,1,10.2275,11.1604,43.2233,60.344,1,1,0.3,0.3,0.8,1,1,1,1,1
2,1230.65,1,8.14811,13.119,42.319,84.7528,0.95,0.95,0.285,0.285,0.821132,0.974679,1.17831,0.974679,0.974679,0.974679
3,1214.2,1,8.4329,11.4524,40.5283,79.6251,0.9025,0.9025,0.27075,0.27075,0.843909,0.95,1.16606,0.95,0.95,0.95
4,1196.79,1,8.48145,11.3626,40.9625,65.6201,0.857375,0.857375,0.257212,0.257212,0.826153,0.925945,1.13713,0.925945,0.969666,0.925945
5,1178.57,1,8.37252,10.6329,46.6554,71.9777,0.814506,0.814506,0.244352,0.244352,0.832089,0.9025,1.14554,0.9025,0.945114,0.9025
6,1161.79,1,8.14841,12.2765,43.109,80.8929,0.773781,0.773781,0.232134,0.232134,0.852244,0.879648,1.11653,0.879648,0.939926,0.879648
7,1141.88,1,7.87575,10.9698,43.6271,90.3312,0.735092,0.735092,0.220528,0.220528,0.834581,0.857375,1.08826,0.857375,0.916126,0.857375
8,1117.67,1,8.04399,12.1926,42.7331,81.2542,0.698337,0.698337,0.209501,0.209501,0.852073,0.835666,1.06071,0.835666,0.892929,0.835666
9,1105.51,1,8.18609,12.9085,43.0022,79.8915,0.66342,0.66342,0.199026,0.199026,0.872529,0.814506,1.03385,0.814506,0.87032,0.814506
10,1075.07,1,8.08983,11.1067,45.1708,79.9099,0.630249,0.630249,0.189075,0.189075,0.875063,0.793882,1.02035,0.793882,0.848283,0.793882
11,1071.35,1,7.97942,10.8235,45.6829,77.9793,0.598737,0.598737,0.179621,0.179621,0.858276,0.773781,1.05068,0.773781,0.826804,0.773781
12,1056.66,1,7.87211,10.8824,44.7413,71.5326,0.5688,0.5688,0.17064,0.17064,0.849381,0.754188,1.10802,0.754188,0.805869,0.754188
13,1039.73,1,7.95364,10.2837,45.9984,71.6196,0.54036,0.54036,0.162108,0.162108,0.832947,0.735092,1.07996,0.735092,0.792296,0.735092
