simulations,OFV
500,1057.8
1000,1056.82
1500,1056.25
2000,1056.46
2500,1056.71
3000,1056.45
3500,1056.57
4000,1056.61
4500,1056.74
5000,1056.8
5500,1056.69
6000,1056.71
6500,1056.63
7000,1056.78
7500,1056.83
8000,1056.87
8500,1057.11
9000,1057.01
9500,1056.97
10000,1056.91
10500,1056.9
11000,1057.01
11500,1056.85
12000,1056.77
12500,1056.75
13000,1056.74
13500,1056.67
14000,1056.75
14500,1056.61
15000,1056.64
15500,1056.69
16000,1056.73
16500,1056.68
17000,1056.59
17500,1056.62
18000,1056.56
18500,1056.67
19000,1056.55
19500,1056.56
20000,1056.52
20500,1056.58
21000,1056.38
21500,1056.41
22000,1056.39
22500,1056.35
23000,1056.26
23500,1056.26
24000,1056.25
24500,1056.27
25000,1056.16
25500,1056.18
26000,1056.11
26500,1056.1
27000,1056.13
27500,1056.09
28000,1056.12
28500,1056.15
29000,1056.2
29500,1056.25
30000,1056.32
