Cl_pop,1,-0.00226,0.0255,-0.0176,0,0,0,0,0,0,0
V1_pop,-0.00226,1,-0.132,0.693,0,0,0,0,0,0,0
Q_pop,0.0255,-0.132,1,-0.12,0,0,0,0,0,0,0
V2_pop,-0.0176,0.693,-0.12,1,0,0,0,0,0,0,0
omega_Cl,0,0,0,0,1,2.6e-5,-0.000514,-0.000273,-8.57e-5,-8.17e-5,-0.00489
omega_V1,0,0,0,0,2.6e-5,1,0.0199,-0.0232,0.503,-0.000643,-0.0385
corr_V2_V1,0,0,0,0,-0.000514,0.0199,1,0.0179,-0.375,0.00535,0.32
omega_Q,0,0,0,0,-0.000273,-0.0232,0.0179,1,-0.0235,-0.00128,-0.0765
omega_V2,0,0,0,0,-8.57e-5,0.503,-0.375,-0.0235,1,-0.00235,-0.141
a1,0,0,0,0,-8.17e-5,-0.000643,0.00535,-0.00128,-0.00235,1,-0.0159
a2,0,0,0,0,-0.00489,-0.0385,0.32,-0.0765,-0.141,-0.0159,1
