iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,a1,a2
1,1595.81,1,10.2275,43.2233,11.1604,60.344,1,1,1,1,1,1
2,1572.36,1,4.75649,30.554,12.9554,67.1686,0.974679,0.974679,1.01083,1.13408,0.974679,0.974679
3,1548.89,1,4.82525,25.9027,12.6979,85.6764,0.95,0.95,0.990653,1.15324,0.95,0.95
4,1538.51,1,4.32518,26.3119,13.9096,101.25,0.925945,0.925945,0.965569,1.12404,0.925945,0.925945
5,1528.32,1,4.54117,27.9338,11.5785,111.318,0.9025,0.9025,0.94112,1.09558,0.9025,0.9025
6,1518.98,1,4.23527,26.6345,9.74983,124.672,0.879648,0.879648,0.917291,1.06784,0.879648,0.879648
7,1505.8,1,4.33394,26.4527,9.61569,122.534,0.857375,0.857375,0.897333,1.0408,0.857375,0.857375
8,1491.31,1,4.14312,26.2268,9.35972,110.723,0.835666,0.835666,0.874612,1.1649,0.835666,0.835666
9,1492.04,1,4.00905,27.4001,8.31574,114.859,0.814506,0.814506,0.87147,1.1548,0.814506,0.814506
10,1472.07,1,3.92823,28.7772,8.61841,146.743,0.793882,0.793882,0.849404,1.12556,0.793882,0.793882
11,1459.57,1,3.96792,28.4134,6.57729,140.225,0.773781,0.773781,0.827896,1.10854,0.773781,0.773781
12,1442.55,1,3.54423,26.6638,5.55387,165.264,0.754188,0.754188,0.806934,1.08047,0.754188,0.754188
13,1443.32,1,3.47104,23.7799,5.53769,241.527,0.735092,0.735092,0.806434,1.05311,0.735092,0.735092
14,1422.93,1,3.41878,26.4715,5.08915,247.124,0.716479,0.716479,0.951087,1.02645,0.716479,0.716479
15,1407.36,1,3.36938,25.4433,5.25071,232.698,0.698337,0.698337,0.927004,1.00046,0.698337,0.698337
16,1406.77,1,3.5453,25.2315,5.69076,217.015,0.680655,0.680655,0.903532,0.975125,0.680655,0.680655
17,1389.16,1,3.48883,22.8973,5.83731,219.618,0.66342,0.66342,0.90353,0.950434,0.66342,0.66342
18,1395.02,1,3.22644,20.5439,5.97467,195.694,0.646622,0.646622,0.880652,1.11634,0.646622,0.646622
19,1368.8,1,3.40125,22.1862,6.18601,222.219,0.630249,0.630249,0.858353,1.08807,0.630249,0.630249
20,1357.57,1,3.57378,25.7805,5.87672,235.502,0.614291,0.614291,0.836619,1.06052,0.614291,0.614291
21,1350.52,1,3.57698,24.552,6.13721,210.214,0.598737,0.598737,0.815435,1.03367,0.598737,0.598737
22,1334.21,1,3.42895,23.657,5.30289,246.211,0.583577,0.583577,0.794788,1.00749,0.583577,0.583577
23,1318.27,1,3.53439,23.1114,4.59924,236.387,0.5688,0.5688,0.774664,0.981983,0.5688,0.5688
24,1323.36,1,3.36252,24.3566,4.2263,287.955,0.554398,0.554398,0.762883,0.957118,0.554398,0.554398
25,1305.05,1,3.76372,23.1911,4.17553,252.034,0.54036,0.54036,0.743567,0.932883,0.54036,0.54036
26,1292.58,1,3.65064,24.5189,4.72197,248.317,0.526678,0.526678,0.724739,0.909262,0.526678,0.526678
27,1284.43,1,3.53518,23.6501,5.18681,239.759,0.513342,0.513342,0.706388,0.993147,0.513342,0.513342
28,1273.86,1,3.59954,24.1414,5.06797,202.415,0.500344,0.500344,0.688502,0.97816,0.500344,0.500344
29,1257.03,1,3.43885,23.6793,5.18005,209.528,0.487675,0.487675,0.671069,0.953393,0.487675,0.487675
30,1243.78,1,3.49225,24.7132,5.29961,225.172,0.475327,0.475327,0.654077,0.929252,0.475327,0.475327
31,1238.17,1,3.35302,24.6619,4.6899,264.77,0.463291,0.463291,0.637515,0.905723,0.463291,0.463291
32,1230.4,1,3.45996,24.8303,4.92881,256.68,0.45156,0.45156,0.621373,0.88279,0.45156,0.45156
33,1217.44,1,3.54773,24.4489,4.61266,242.245,0.440127,0.440127,0.652186,0.860437,0.440127,0.440127
34,1217.65,1,3.38447,25.5081,5.04513,269.922,0.428982,0.428982,0.635673,0.875809,0.428982,0.428982
35,1202.12,1,3.54306,25.1299,5.06155,249.325,0.41812,0.41812,0.619577,0.853633,0.41812,0.41812
36,1194.6,1,3.60237,24.3211,5.33142,209.577,0.407533,0.419103,0.603889,0.832019,0.407533,0.407533
37,1178.75,1,3.71849,24.6549,4.90979,226.92,0.397214,0.408491,0.602413,0.810952,0.397214,0.397214
38,1172.6,1,3.78611,24.1769,4.78244,208.04,0.387157,0.398148,0.587159,0.790418,0.387157,0.387157
39,1156.5,1,3.7967,24.0399,4.65097,207.341,0.377354,0.388066,0.572292,0.776447,0.377354,0.377354
40,1147.1,1,3.71655,24.5575,4.73293,204.2,0.367799,0.37824,0.557801,0.756787,0.367799,0.367799
41,1143.35,1,3.83403,24.0078,4.71129,204.508,0.358486,0.368663,0.555531,0.737624,0.358486,0.358486
42,1128.6,1,3.91096,24.7865,4.73658,197.83,0.349409,0.372331,0.541465,0.735129,0.349409,0.349409
43,1122.3,1,3.94303,23.7933,4.36735,193.388,0.340562,0.374202,0.527755,0.729533,0.340562,0.340562
44,1105.47,1,4.00509,23.5892,4.59695,186.686,0.331938,0.364727,0.514392,0.725632,0.331938,0.331938
45,1107.82,1,3.96728,23.4343,4.6596,172.109,0.323534,0.355492,0.523505,0.738671,0.323534,0.323534
46,1103.11,1,3.87343,24.1045,4.22404,184.438,0.315341,0.348754,0.510249,0.759546,0.315341,0.315341
47,1092.26,1,3.7179,23.1637,4.34925,210.17,0.307357,0.339923,0.49733,0.740314,0.307357,0.307357
48,1080.49,1,3.67692,23.5559,4.19418,222.966,0.299574,0.331316,0.484737,0.721569,0.299574,0.299574
49,1077.89,1,3.6017,24.6839,4.16962,233.154,0.291989,0.337884,0.473959,0.703298,0.291989,0.291989
50,1067.98,1,3.68537,24.5049,4.25957,220.467,0.284596,0.329328,0.461958,0.68549,0.284596,0.284596
51,1058.38,1,3.86405,24.887,4.08732,211.416,0.27739,0.32099,0.450261,0.668133,0.27739,0.27739
52,1048.56,1,3.7877,24.8535,3.9893,221.52,0.270366,0.318466,0.492373,0.651216,0.270366,0.270366
53,1043.63,1,3.72851,24.4232,4.02197,218.37,0.26352,0.310402,0.479906,0.634727,0.26352,0.26352
54,1038.68,1,3.81981,24.098,3.75769,217.815,0.256848,0.330694,0.485042,0.618655,0.256848,0.256848
55,1033.61,1,3.7959,24.7844,4.06891,216.869,0.250344,0.324738,0.47276,0.60299,0.250344,0.250344
56,1033.84,1,3.66102,24.5707,3.9912,234.562,0.244005,0.330298,0.46079,0.587722,0.244005,0.244005
57,1022.71,1,3.65198,24.6491,3.99649,234.918,0.237827,0.331859,0.449122,0.572841,0.237827,0.237827
58,1014.82,1,3.55464,24.2404,4.09256,239.451,0.235382,0.323456,0.43775,0.558336,0.231805,0.231805
59,1002.4,1,3.5674,23.7894,4.03696,236.478,0.229422,0.315266,0.426666,0.544199,0.225936,0.225936
60,999.403,1,3.68797,23.8523,4.42341,230.788,0.223613,0.307284,0.415863,0.530419,0.220215,0.220215
61,995.955,1,3.70087,23.7435,4.64149,222.029,0.217951,0.317932,0.405333,0.516989,0.214639,0.214639
62,997.352,1,3.65682,23.8386,4.88019,228.406,0.212432,0.309882,0.410314,0.503898,0.218852,0.209204
63,982.985,1,3.68757,23.3419,4.43194,230.278,0.207053,0.302035,0.399924,0.491139,0.231887,0.203907
64,980.359,1,3.71718,24.4937,4.67148,226.662,0.201811,0.331881,0.389798,0.510984,0.226016,0.198744
65,977.413,1,3.7683,23.9996,4.57044,221.331,0.196701,0.325877,0.379928,0.498046,0.227406,0.193711
66,977.032,1,3.69855,23.0972,4.91639,217.954,0.19172,0.317626,0.370308,0.541738,0.222141,0.188807
67,981.482,1,3.68585,23.8936,4.80708,216.827,0.192948,0.355112,0.360932,0.530432,0.229564,0.184026
68,971.918,1,3.72343,23.257,4.92228,216.112,0.188062,0.34612,0.351793,0.522303,0.232781,0.179366
69,972.648,1,3.68327,22.7574,5.17351,227.366,0.1833,0.337356,0.348988,0.531807,0.239573,0.174825
70,969.652,1,3.67731,22.9912,4.95259,228.37,0.178659,0.341305,0.340151,0.559275,0.233812,0.170398
71,966.451,1,3.62415,23.8827,4.93127,239.654,0.174135,0.338376,0.331538,0.545114,0.237839,0.166083
72,967.468,1,3.63593,24.0532,4.51865,231.357,0.169726,0.353416,0.323143,0.588641,0.243688,0.161878
73,960.751,1,3.62628,24.0218,4.75112,235.802,0.165429,0.38131,0.314961,0.573736,0.253643,0.157779
74,955.724,1,3.58161,23.6664,4.88196,233.069,0.16124,0.371655,0.306986,0.559209,0.257425,0.153784
75,951.639,1,3.60263,23.1309,4.96364,233.322,0.157157,0.366373,0.317991,0.545049,0.257907,0.14989
76,946.119,1,3.55775,23.1523,4.93977,239.389,0.153178,0.357096,0.309939,0.531248,0.262742,0.146095
77,937.711,1,3.57081,23.6763,4.83383,242.507,0.149299,0.348055,0.302091,0.517797,0.272416,0.142396
78,927.455,1,3.55759,23.4724,4.6593,233.306,0.145519,0.339242,0.294442,0.504686,0.274869,0.13879
79,931.515,1,3.51427,22.975,4.76413,239.257,0.141834,0.330652,0.290493,0.491907,0.280909,0.135276
80,944.25,1,3.46282,23.2567,4.8995,244.596,0.145069,0.35465,0.297313,0.479451,0.288434,0.131851
81,928.294,1,3.45429,22.473,4.71076,253.704,0.142015,0.34567,0.289785,0.467311,0.28113,0.128512
82,927.661,1,3.5505,22.7825,4.52024,240.79,0.138419,0.33802,0.282448,0.455479,0.288384,0.125258
83,930.189,1,3.53302,23.3594,4.88278,239.656,0.134914,0.337346,0.315312,0.461557,0.290425,0.122087
84,908.137,1,3.54453,22.9097,4.9029,239.247,0.131498,0.328805,0.307328,0.44987,0.29067,0.118995
85,913.218,1,3.53491,23.0588,4.96079,240.149,0.128169,0.337978,0.299546,0.438479,0.283781,0.115982
86,904.083,1,3.51482,22.3288,4.71121,239.591,0.124923,0.332054,0.291962,0.427377,0.290499,0.113045
87,891.8,1,3.45296,22.6982,4.72144,243.748,0.12176,0.328773,0.284569,0.416555,0.294032,0.110183
88,889.98,1,3.51083,22.878,4.60265,241.921,0.118677,0.328111,0.277364,0.406008,0.293962,0.107393
89,894.195,1,3.52191,23.4457,4.79484,239.676,0.115672,0.336272,0.287476,0.403585,0.293891,0.104674
90,896.124,1,3.52189,22.7959,5.05834,243.161,0.122014,0.327757,0.280197,0.393366,0.290171,0.102024
91,884.248,1,3.53103,22.8463,4.83883,244.12,0.118924,0.340353,0.281182,0.384317,0.292858,0.0994403
92,882.752,1,3.56569,23.2099,4.94785,237.809,0.115913,0.352958,0.284698,0.394236,0.298618,0.0969224
93,889.027,1,3.54187,23.3623,4.80925,240.436,0.112978,0.344021,0.277489,0.419787,0.301313,0.0944682
94,881.23,1,3.55564,23.261,4.9447,236.382,0.110118,0.373838,0.270463,0.441883,0.298663,0.0920763
95,876.635,1,3.52787,23.0633,4.9062,237.408,0.107329,0.370037,0.263615,0.430694,0.299121,0.0897448
96,879.699,1,3.56259,22.8362,4.95709,231.216,0.104612,0.360667,0.25694,0.422782,0.302657,0.0874724
97,874.327,1,3.46929,22.9967,5.01751,247.098,0.103153,0.35492,0.250434,0.429584,0.301998,0.0852576
98,870.597,1,3.48533,23.1194,5.01085,245.776,0.102755,0.349219,0.253457,0.432506,0.304061,0.0830988
99,870.754,1,3.44957,23.19,5.20499,243.9,0.112436,0.35432,0.247039,0.43491,0.300983,0.0814775
100,865.734,1,3.43751,23.0401,5.0348,246.648,0.109589,0.345349,0.240784,0.449377,0.300025,0.0818796
101,873.953,1,3.42339,22.8738,4.98688,249.064,0.106814,0.348786,0.244554,0.465572,0.302471,0.083158
102,863.463,1,3.37414,22.8958,4.95882,257.339,0.10411,0.34015,0.238362,0.453784,0.305717,0.0810524
103,863.695,1,3.33519,22.6395,5.06496,259.719,0.101474,0.363336,0.232326,0.442293,0.304784,0.0808968
104,864.553,1,3.30286,22.5016,4.88857,263.352,0.107258,0.360742,0.231018,0.431094,0.305685,0.0796992
105,861.604,1,3.29967,22.358,5.13558,271.48,0.115866,0.370855,0.235835,0.420179,0.305427,0.0777315
106,854.289,1,3.32879,22.6278,5.21931,264.631,0.112932,0.361465,0.229863,0.40954,0.310888,0.0758728
107,861.684,1,3.30442,22.7898,5.09679,272.437,0.11558,0.356848,0.224043,0.39917,0.311861,0.0786442
108,859.548,1,3.27275,22.8462,4.94155,273.742,0.11421,0.35411,0.21837,0.391313,0.306225,0.0794435
109,859.015,1,3.34287,22.5021,4.94632,259.321,0.111319,0.355239,0.212841,0.381405,0.310984,0.0791336
110,862.555,1,3.36786,22.4754,5.04012,252.565,0.11144,0.354761,0.207452,0.377107,0.310035,0.0804401
111,851.322,1,3.39072,22.4933,4.97165,251.007,0.108619,0.352704,0.202199,0.367559,0.310441,0.0784033
112,847.238,1,3.41256,22.8706,4.90764,252.738,0.105868,0.370075,0.197079,0.358252,0.310727,0.0786268
113,841.872,1,3.45477,22.9195,5.0032,248.252,0.103188,0.373113,0.195838,0.349181,0.305027,0.0772522
114,849.812,1,3.44577,22.504,4.94478,251.565,0.100575,0.363666,0.203388,0.355023,0.311584,0.0776023
115,850.943,1,3.42091,22.8754,4.90996,249.898,0.102312,0.385906,0.198238,0.3463,0.31608,0.0756373
116,851.997,1,3.43921,22.9985,4.66353,248.835,0.100557,0.384316,0.193219,0.353257,0.317641,0.0753081
117,850.434,1,3.44709,23.0505,4.77767,246.944,0.0980107,0.381077,0.188326,0.361654,0.309598,0.0782562
118,860.746,1,3.45398,22.9462,4.83655,248.038,0.095529,0.371871,0.183558,0.390231,0.310498,0.0808607
119,856.247,1,3.44297,23.1118,4.81476,249.964,0.0931102,0.372441,0.17891,0.404285,0.310751,0.0798944
120,847.593,1,3.4707,22.8166,4.90632,244.245,0.1002,0.363011,0.175244,0.394049,0.302883,0.0790543
121,853.314,1,3.5135,22.7106,4.92998,243.319,0.11628,0.353819,0.170806,0.384071,0.307333,0.0784499
122,856.563,1,3.53658,23.0464,4.91861,236.78,0.120851,0.355423,0.166501,0.374346,0.318855,0.0771459
123,845.963,1,3.56189,23.3188,4.90343,235.945,0.117791,0.360321,0.182237,0.364868,0.310782,0.0751925
124,847.652,1,3.54097,22.9573,4.83896,237.415,0.114808,0.366811,0.177623,0.355629,0.315033,0.0758639
125,847.259,1,3.51867,22.8526,4.79215,238.485,0.111901,0.357524,0.173125,0.347478,0.313658,0.0757301
126,842.749,1,3.5147,22.9175,4.89942,239.522,0.109068,0.354458,0.184926,0.33868,0.306415,0.0754758
127,846.463,1,3.51116,23.1201,4.90551,239.543,0.112594,0.365502,0.210575,0.330104,0.306372,0.0748634
128,844.819,1,3.48727,22.7916,4.86426,245.171,0.118921,0.356248,0.205243,0.322154,0.307543,0.0752279
129,848.565,1,3.45099,23.2084,4.78381,250.761,0.121187,0.375599,0.200046,0.313997,0.31004,0.0763603
130,857.631,1,3.39498,22.898,4.89504,252.072,0.130073,0.370381,0.194981,0.321683,0.307979,0.0797622
131,858.747,1,3.38865,23.1957,5.02805,257.321,0.133981,0.361002,0.192279,0.335421,0.301609,0.0800748
132,859.258,1,3.37389,22.7857,4.9262,262.261,0.130589,0.351862,0.18741,0.349146,0.308589,0.0806471
