parameter,value
Cl_pop,5.26839398295295
beta_Cl_logtCLCRMLMIN,0.620423030427948
V1_pop,20.2990101532158
Q_pop,6.27371505058599
V2_pop,22.7628768734287
omega_Cl,0.208189816918806
omega_V1,0.281542361659584
omega_Q,0.644866900468442
omega_V2,0.27800515643029
corr_V2_V1,0.998856160368789
a1,0.303201130190724
a2,0.0630963457674879
