parameter,value,se_lin,rse_lin
Cl_pop,5.25775169096247,0.288930728261489,5.49532852146919
beta_Cl_logtCLCRMLMIN,0.579831059192555,0.236480525438176,40.784383949264
V1_pop,21.8018840276129,1.92517173981451,8.83029988314865
Q_pop,5.54764247876539,1.26224035285159,22.7527342953884
V2_pop,14.4539765743423,1.67985492336245,11.6220952394818
omega_Cl,0.201198434121681,0.0390160596799136,19.3918306821004
omega_V1,0.274360467534555,0.0633919455917209,23.1053497471303
omega_Q,0.387973141014755,0.285138123214125,73.494294596873
omega_V2,0.212541883384804,0.150829953564841,70.9648146345661
corr_V2_V1,0.998719967276878,0.541781170460831,54.247555692519
a1,0.291430149042314,0.0215391639689142,7.39084958769548
a2,0.0850749041974442,0.00823688870682234,9.6819253392351
