simulations,OFV
500,967.67
1000,966.34
1500,967.33
2000,967.511
2500,969.241
3000,970.234
3500,970.146
4000,970.445
4500,970.803
5000,970.947
5500,970.967
6000,970.628
6500,970.78
7000,970.136
7500,970.229
8000,970.449
8500,970.628
9000,970.52
9500,970.055
10000,969.652
10500,969.444
11000,969.436
11500,969.455
12000,968.905
12500,968.408
13000,967.961
13500,967.954
14000,968.035
14500,967.962
15000,967.95
15500,967.774
16000,967.758
16500,967.886
17000,967.9
17500,967.766
18000,967.896
18500,968.025
19000,968.067
19500,967.977
20000,967.968
20500,968.007
21000,968.049
21500,968.178
22000,968.108
22500,968.092
23000,968.144
23500,968.122
24000,968.171
24500,968.252
25000,968.404
25500,968.485
26000,968.51
26500,968.557
27000,968.583
27500,968.62
28000,968.783
28500,968.849
29000,968.909
29500,969.019
30000,969.102
