time,median,p5,p15,p25,p35,p45,p55,p65,p75,p85,p95,split
-60,0,0,0,0,0,0,0,0,0,0,0,All
-59.9284,1.60883,0.903658,1.21417,1.3471,1.45455,1.55665,1.65948,1.77285,1.91976,2.15003,3.096,All
-59.8569,3.14789,1.77167,2.3863,2.64496,2.8515,3.04621,3.2469,3.4641,3.74366,4.18774,6.04845,All
-59.7853,4.61688,2.60299,3.51495,3.89471,4.19394,4.47551,4.7622,5.08105,5.48508,6.13292,8.84304,All
-59.7137,6.02731,3.40645,4.60942,5.09943,5.48638,5.84692,6.21725,6.62997,7.14772,7.98875,11.5286,All
-59.6421,7.38211,4.17387,5.66091,6.26123,6.72592,7.16792,7.61219,8.11614,8.73786,9.7539,14.0775,All
-59.5706,8.6861,4.90094,6.67704,7.37631,7.91949,8.43586,8.95226,9.54581,10.2646,11.4576,16.5228,All
-59.499,9.94383,5.60851,7.65967,8.45202,9.07478,9.65039,10.2404,10.9179,11.7302,13.088,18.8749,All
-59.4274,11.1492,6.28517,8.61064,9.48512,10.1854,10.8273,11.4747,12.228,13.1345,14.6461,21.1195,All
-59.3559,12.3082,6.93234,9.51921,10.4822,11.2556,11.9604,12.6621,13.4937,14.492,16.1334,23.2786,All
-59.2843,13.4263,7.55312,10.3905,11.4547,12.297,13.0502,13.81,14.7137,15.7969,17.5491,25.3323,All
-59.2127,14.5106,8.15,11.2285,12.3791,13.2971,14.0967,14.9233,15.8985,17.0469,18.967,27.3133,All
-59.1411,15.5558,8.73519,12.0609,13.2845,14.2573,15.1148,15.9976,17.0386,18.2617,20.333,29.2074,All
-59.0696,16.5654,9.29264,12.8576,14.1525,15.197,16.1031,17.0469,18.1357,19.4546,21.6535,31.0899,All
-58.998,17.5426,9.81873,13.6167,15.0007,16.1075,17.0532,18.0494,19.2032,20.5984,22.9174,32.852,All
-58.9264,18.4965,10.3435,14.3622,15.829,16.9883,17.9875,19.021,20.2407,21.6956,24.1273,34.6638,All
-58.8549,19.4191,10.8545,15.0988,16.6254,17.8359,18.8815,19.9684,21.2398,22.7604,25.3244,36.4243,All
