iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,b1,b2,f_pop,omega_Cl,omega_Q,omega_V1,omega_V2,omega_f
1,1286.71,1,10.2275,11.1604,43.2233,60.344,1,1,0.3,0.3,0.8,1,1,1,1,1
2,1273.94,1,9.26026,12.0977,46.5716,100.395,0.95,0.95,0.285,0.285,0.988675,0.974679,1.1113,0.974679,0.974679,0.974679
3,1256.12,1,9.30326,10.6228,44.1443,98.7218,0.9025,0.9025,0.27075,0.27075,1.00822,0.95,1.14599,0.95,0.95,0.95
4,1237.28,1,9.54476,10.9399,45.1194,88.9217,0.857375,0.857375,0.257212,0.257212,1.00882,0.925945,1.11698,0.925945,0.95737,0.925945
5,1217.02,1,9.55603,10.8509,51.4624,88.2356,0.814506,0.814506,0.244352,0.244352,0.969595,0.9025,1.08869,0.9025,0.933129,0.9025
6,1183.6,1,9.28626,11.6582,47.5122,90.9272,0.773781,0.773781,0.232134,0.232134,0.96911,0.879648,1.06113,0.879648,0.909502,0.879648
7,1188.42,1,9.26971,12.9538,47.1683,85.7987,0.735092,0.735092,0.220528,0.220528,0.993726,0.857375,1.03426,0.857375,0.97039,0.857375
8,1157.88,1,9.43661,14.0454,46.4664,81.5434,0.698337,0.698337,0.209501,0.209501,1.00897,0.835666,1.00807,0.835666,0.945819,0.835666
9,1138.66,1,9.50608,13.4108,49.2963,93.5369,0.66342,0.66342,0.199026,0.199026,1.01419,0.814506,0.982545,0.814506,0.921871,0.814506
10,1112.44,1,9.41195,12.9104,45.4917,88.7165,0.630249,0.630249,0.189075,0.189075,1.00139,0.793882,0.957666,0.793882,0.898528,0.793882
11,1098.76,1,9.42278,13.1326,47.3397,87.043,0.598737,0.598737,0.179621,0.179621,1.0048,0.773781,0.964496,0.773781,0.875777,0.773781
12,1088.59,1,9.34718,12.5654,46.714,92.0324,0.5688,0.5688,0.17064,0.17064,1.00921,0.754188,0.940074,0.754188,0.853602,0.754188
13,1078.32,1,9.41844,11.5953,48.6481,94.467,0.54036,0.54036,0.162108,0.162108,1.00022,0.735092,0.962557,0.735092,0.831988,0.735092
14,1059.71,1,9.51348,13.2342,45.1664,102.278,0.513342,0.513342,0.154003,0.154003,1.0128,0.716479,0.938184,0.716479,0.810922,0.716479
15,1043.29,1,9.53231,14.0096,46.5541,107.194,0.487675,0.487675,0.146302,0.146302,1.02186,0.698337,0.914429,0.698337,0.790389,0.698337
16,1035.41,1,9.40232,14.2292,47.0784,109.172,0.463291,0.463291,0.138987,0.138987,1.02024,0.680655,0.891275,0.680655,0.773092,0.680655
17,1005.88,1,9.34649,13.7019,47.5807,110.121,0.440127,0.440127,0.132038,0.132038,1.02022,0.66342,0.868708,0.66342,0.773372,0.66342
18,1000.6,1,9.29561,12.3815,50.1459,107.256,2.22045e-16,0.41812,0.148904,0.125436,1.01046,0.646622,0.846711,0.646622,0.764944,0.646622
19,990.158,1,9.13494,12.5388,48.1974,110.849,2.10942e-16,0.397214,0.141459,0.119164,0.994956,0.630249,0.825272,0.630249,0.745575,0.630249
20,979.719,1,9.27225,12.9753,47.9621,105.007,2.22045e-16,0.426173,0.137687,0.111581,1.00861,0.614291,0.821051,0.614291,0.729518,0.614291
21,965.516,1,9.303,12.3649,48.8561,110.65,2.22045e-16,0.449157,0.133837,0.111645,1.0114,0.598737,0.800261,0.598737,0.711046,0.598737
22,964.682,1,9.29521,11.8191,49.5029,108.66,2.22045e-16,0.448477,0.131501,0.114505,1.01747,0.583577,0.779998,0.583577,0.693042,0.583577
