simulations, -2LL
1000,596.305
2000,595.886
3000,595.752
4000,595.534
5000,595.712
6000,595.735
7000,595.873
8000,595.906
9000,595.568
10000,595.529
11000,595.549
12000,595.559
13000,595.552
14000,595.59
15000,595.626
16000,595.624
17000,595.685
18000,595.686
19000,595.74
20000,595.729
21000,595.699
22000,595.723
23000,595.701
24000,595.665
25000,595.704
26000,595.719
27000,595.741
28000,594.818
29000,594.776
30000,594.822
