simulations,OFV
500,946.201
1000,945.814
1500,946.47
2000,943.545
2500,943.867
3000,944.147
3500,944.201
4000,944.518
4500,944.857
5000,944.664
5500,944.224
6000,944.314
6500,943.952
7000,944.06
7500,943.608
8000,943.905
8500,944.142
9000,943.94
9500,943.698
10000,943.487
10500,943.085
11000,943.024
11500,942.884
12000,942.81
12500,942.922
13000,942.642
13500,942.432
14000,942.277
14500,941.664
15000,941.695
15500,941.586
16000,941.663
16500,941.56
17000,941.619
17500,941.73
18000,941.513
18500,941.695
19000,941.682
19500,941.667
20000,941.581
20500,941.231
21000,941.137
21500,941.216
22000,941.231
22500,941.203
23000,940.96
23500,940.926
24000,940.888
24500,940.889
25000,940.928
25500,940.929
26000,940.888
26500,940.877
27000,940.86
27500,940.913
28000,941.003
28500,941.016
29000,940.969
29500,941.04
30000,941.148
