simulations,OFV
500,961.097
1000,960.864
1500,962.632
2000,961.915
2500,962.281
3000,962.754
3500,962.122
4000,962.133
4500,962.123
5000,962.192
5500,962.291
6000,961.854
6500,961.996
7000,961.441
7500,961.383
8000,961.683
8500,961.89
9000,961.773
9500,961.554
10000,961.352
10500,961.321
11000,961.333
11500,961.333
12000,961.258
12500,961.37
13000,961.268
13500,961.043
14000,960.928
14500,961.071
15000,961.075
15500,960.753
16000,960.913
16500,960.941
17000,960.991
17500,960.984
18000,960.842
18500,960.947
19000,960.999
19500,960.888
20000,960.904
20500,960.934
21000,960.993
21500,961.094
22000,961.184
22500,961.12
23000,961.027
23500,961
24000,960.995
24500,961.01
25000,961.113
25500,961.111
26000,961.113
26500,961.131
27000,961.068
27500,961.093
28000,961.209
28500,961.23
29000,961.286
29500,961.345
30000,961.41
