pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-1.99791,0.0216881,-3.39788,0.0020182,-2.12483,0.0211065,All
-1.46959,0.10844,-3.29318,0.0020182,-1.58195,0.0633196,All
-0.941262,0.433762,-3.18847,0.00403639,-1.03907,0.401024,All
-0.412938,0.45545,-3.08377,0,-0.496186,0.464344,All
0.115386,0.477138,-2.97907,0,0.0466948,0.48545,All
0.64371,0.303633,-2.87437,0.010091,0.589576,0.295491,All
1.17203,0.0867523,-2.76967,0.0222002,1.13246,0.105533,All
1.70036,0.0867523,-2.66496,0.0121092,1.67534,0.0633196,All
2.22868,0.0867523,-2.56026,0.0161456,2.21822,0.042213,All
2.75701,0.0216881,-2.45556,0.0343093,2.7611,0.0844261,All
,,-2.35086,0.0282547,,,All
,,-2.24615,0.0242184,,,All
,,-2.14145,0.0423821,,,All
,,-2.03675,0.0504549,,,All
,,-1.93205,0.0605459,,,All
,,-1.82735,0.0605459,,,All
,,-1.72264,0.0766914,,,All
,,-1.61794,0.0666005,,,All
,,-1.51324,0.127146,,,All
,,-1.40854,0.12311,,,All
,,-1.30384,0.16751,,,All
,,-1.19913,0.131183,,,All
,,-1.09443,0.149347,,,All
,,-0.989729,0.236129,,,All
,,-0.885026,0.314839,,,All
,,-0.780324,0.294657,,,All
,,-0.675622,0.359239,,,All
,,-0.57092,0.34713,,,All
,,-0.466218,0.296675,,,All
,,-0.361516,0.397585,,,All
,,-0.256813,0.437949,,,All
,,-0.152111,0.44804,,,All
,,-0.047409,0.433912,,,All
,,0.0572931,0.419785,,,All
,,0.161995,0.439967,,,All
,,0.266698,0.425839,,,All
,,0.3714,0.452076,,,All
,,0.476102,0.381439,,,All
,,0.580804,0.318875,,,All
,,0.685506,0.339057,,,All
,,0.790208,0.308784,,,All
,,0.894911,0.256311,,,All
,,0.999613,0.215947,,,All
,,1.10431,0.203838,,,All
,,1.20902,0.183656,,,All
,,1.31372,0.171547,,,All
,,1.41842,0.135219,,,All
,,1.52312,0.125128,,,All
,,1.62783,0.0847642,,,All
,,1.73253,0.0605459,,,All
,,1.83723,0.0625641,,,All
,,1.94193,0.0807278,,,All
,,2.04663,0.0484367,,,All
,,2.15134,0.0222002,,,All
,,2.25604,0.0484367,,,All
,,2.36074,0.0282547,,,All
,,2.46544,0.020182,,,All
,,2.57015,0.0242184,,,All
,,2.67485,0.00807278,,,All
,,2.77955,0.00807278,,,All
,,2.88425,0.0121092,,,All
,,2.98895,0.010091,,,All
,,3.09366,0.0020182,,,All
,,3.19836,0.00403639,,,All
,,3.30306,0.0020182,,,All
,,3.40776,0.0020182,,,All
,,3.51247,0.0020182,,,All
,,3.61717,0,,,All
,,3.72187,0,,,All
,,3.82657,0.0020182,,,All
