pwRes_abscissa,pwRes_cdf,iwRes_abscissa,iwRes_cdf,npde_abscissa,npde_cdf,split
-4,0,-4,0,-4,0,All
-3.23883,0.0104167,-3.9466,0.000208333,-2.86348,0.0104167,All
-1.78214,0.0208333,-3.94125,0.000416667,-1.73485,0.0208333,All
-1.71444,0.03125,-3.89036,0.000625,-1.67664,0.03125,All
-1.58024,0.0416667,-3.8888,0.000833333,-1.59607,0.0416667,All
-1.41549,0.0520833,-3.88597,0.00104167,-1.43594,0.0520833,All
-1.41336,0.0625,-3.87938,0.00125,-1.39021,0.0625,All
-1.22377,0.0729167,-3.87661,0.00145833,-1.24534,0.0729167,All
-1.19186,0.0833333,-3.85256,0.00166667,-1.1701,0.0833333,All
-1.15408,0.09375,-3.84511,0.001875,-1.14277,0.09375,All
-1.14418,0.104167,-3.82833,0.00208333,-1.13826,0.104167,All
-1.11591,0.114583,-3.81919,0.00229167,-1.13438,0.114583,All
-1.06339,0.125,-3.81321,0.0025,-1.06513,0.125,All
-1.056,0.135417,-3.8103,0.00270833,-1.02626,0.135417,All
-0.972048,0.145833,-3.80623,0.00291667,-0.977362,0.145833,All
-0.940498,0.15625,-3.7956,0.003125,-0.972291,0.15625,All
-0.927855,0.166667,-3.78075,0.00333333,-0.931741,0.166667,All
-0.871293,0.177083,-3.77756,0.00354167,-0.896546,0.177083,All
-0.805777,0.1875,-3.77734,0.00375,-0.837535,0.1875,All
-0.802052,0.197917,-3.76934,0.00395833,-0.79223,0.197917,All
-0.761775,0.208333,-3.75881,0.00416667,-0.770738,0.208333,All
-0.712449,0.21875,-3.74898,0.004375,-0.734349,0.21875,All
-0.688841,0.229167,-3.7213,0.00458333,-0.730453,0.229167,All
-0.652134,0.239583,-3.71114,0.00479167,-0.700784,0.239583,All
-0.639882,0.25,-3.70374,0.005,-0.698425,0.25,All
-0.626951,0.260417,-3.69297,0.00520833,-0.662406,0.260417,All
-0.624552,0.270833,-3.69113,0.00541667,-0.656854,0.270833,All
-0.573893,0.28125,-3.68224,0.005625,-0.617567,0.28125,All
