iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtWTKG,beta_Cl_tCLCRMLMIN,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
1,1467.43,1,5.6796,0.757903,0.609706,40.6172,12.4684,47.6947,1,1,1,1,0.998743,1,1
2,1451.6,1,8.65473,1.26792,0.15682,53.4191,15.7445,63.5696,0.974679,0.974679,1.09155,0.974679,0.998743,0.974679,0.974679
3,1436.5,1,6.08116,0.873988,0.468491,51.0767,15.2203,61.4911,0.95,0.95,1.06391,0.95,0.998743,0.95,0.95
4,1422.09,1,5.98089,0.957933,0.447789,49.0912,17.208,58.919,0.925945,0.925945,1.05688,0.925945,0.998743,0.925945,0.925945
5,1413.22,1,5.95238,0.896152,0.426449,55.8823,14.3856,67.0199,0.9025,0.9025,1.03012,0.9025,0.998743,0.9025,0.9025
6,1403.63,1,5.94165,1.16068,0.430892,55.4923,14.1679,66.4576,0.879648,0.879648,1.00404,0.879648,0.998743,0.879648,0.879648
7,1387.95,1,8.56612,1.11845,0.13345,57.42,13.1853,68.2855,0.857375,0.857375,0.978613,0.857375,0.998743,0.857375,0.857375
8,1364.96,1,6.01283,0.859324,0.467567,57.0834,12.7926,67.2009,0.835666,0.835666,0.953834,0.835666,0.998743,0.835666,0.835666
9,1369.64,1,7.59654,1.00949,0.260603,66.5024,12.3638,78.0015,0.814506,0.814506,1.00854,0.814506,0.998743,0.814506,0.814506
10,1357.96,1,8.30576,1.10577,0.159482,65.9853,12.7345,77.3624,0.793882,0.793882,0.98941,0.793882,0.998743,0.793882,0.793882
11,1342.49,1,7.3669,1.13765,0.31798,69.019,12.5321,80.5645,0.773781,0.773781,0.964357,0.773781,0.998743,0.773781,0.773781
12,1327.72,1,7.44813,0.855443,0.32522,65.6463,11.8099,76.1518,0.754188,0.754188,0.966373,0.754188,0.998743,0.754188,0.754188
13,1325.3,1,9.26611,1.35386,0.0725992,71.3226,13.7718,82.6017,0.735092,0.735092,0.982718,0.735092,0.998743,0.735092,0.735092
14,1314.83,1,9.85827,1.35005,-0.0151012,65.6516,11.3997,76.2346,0.716479,0.716479,0.964337,0.716479,0.998743,0.716479,0.716479
15,1301.74,1,10.1928,1.40078,0.0116907,62.1948,12.9754,72.2048,0.698337,0.698337,0.939919,0.698337,0.998743,0.698337,0.698337
16,1277.6,1,7.64923,1.08021,0.253756,57.2742,15.237,66.3806,0.680655,0.680655,0.91612,0.680655,0.998743,0.680655,0.680655
17,1268.88,1,7.09118,0.982845,0.329111,60.6668,14.2413,70.429,0.66342,0.66342,0.892923,0.66342,0.998743,0.66342,0.66342
18,1263.24,1,5.47229,0.894124,0.559761,58.4309,15.5163,67.6117,0.646622,0.646622,0.870314,0.646622,0.998743,0.646622,0.646622
19,1250.99,1,6.5812,0.95653,0.449598,58.2039,15.4778,66.7522,0.630249,0.630249,0.848277,0.630249,0.998743,0.630249,0.630249
20,1236.57,1,9.41267,1.24835,0.126987,51.5644,15.4804,58.9629,0.614291,0.614291,0.826798,0.614291,0.998743,0.614291,0.614291
21,1226.41,1,9.2356,0.954014,0.126766,46.0601,17.6823,53.1402,0.598737,0.598737,0.805863,0.598737,0.998743,0.598737,0.598737
