Cl_pop,1,-0.000447,0.021,-0.0107,0,0,0,0,0,0,0
V1_pop,-0.000447,1,-0.139,0.626,0,0,0,0,0,0,0
Q_pop,0.021,-0.139,1,-0.0739,0,0,0,0,0,0,0
V2_pop,-0.0107,0.626,-0.0739,1,0,0,0,0,0,0,0
omega_Cl,0,0,0,0,1,4.12e-5,-0.000668,-0.000205,5.26e-6,-7.88e-5,-0.00481
omega_V1,0,0,0,0,4.12e-5,1,0.0398,-0.0242,0.406,-0.000644,-0.0393
corr_V2_V1,0,0,0,0,-0.000668,0.0398,1,0.0399,-0.423,0.00546,0.333
omega_Q,0,0,0,0,-0.000205,-0.0242,0.0399,1,-0.0255,-0.000952,-0.0581
omega_V2,0,0,0,0,5.26e-6,0.406,-0.423,-0.0255,1,-0.00273,-0.167
a1,0,0,0,0,-7.88e-5,-0.000644,0.00546,-0.000952,-0.00273,1,-0.0154
a2,0,0,0,0,-0.00481,-0.0393,0.333,-0.0581,-0.167,-0.0154,1
