time_pwRes,time_pwRes_spline,time_iwRes,time_iwRes_spline,time_npde,time_npde_spline,prediction_pwRes,prediction_pwRes_spline,prediction_iwRes,prediction_iwRes_spline,prediction_npde,prediction_npde_spline,split
1,-0.357363,1,-0.457859,1,-0.363884,7.66186,0.0173929,4.2123,-0.515495,7.66186,0.00521165,All
1.05006,-0.347014,1.05006,-0.442337,1.05006,-0.353952,7.90715,-0.0674788,4.43697,-0.375763,7.90715,-0.0662549,All
1.10263,-0.336147,1.10263,-0.426039,1.10263,-0.343523,8.1603,-0.09575,4.67363,-0.2371,8.1603,-0.0906467,All
1.15782,-0.324736,1.15782,-0.408924,1.15782,-0.332571,8.24936,-0.100028,4.92291,-0.120031,8.24936,-0.094512,All
1.21,-0.313949,1.21,-0.392746,1.21,-0.322219,8.42155,-0.105191,5.18548,-0.0159144,8.42155,-0.0994001,All
1.21578,-0.312754,1.21578,-0.390953,1.21578,-0.321072,8.69117,-0.0864121,5.26025,0.00739372,8.69117,-0.0847261,All
1.27664,-0.300171,1.27664,-0.372082,1.27664,-0.308997,8.83685,-0.0756911,5.46206,0.0683668,8.83685,-0.0763368,All
1.34055,-0.286959,1.34055,-0.352267,1.34055,-0.296317,8.96941,-0.0675415,5.75339,0.131997,8.96941,-0.0700498,All
1.40766,-0.273086,1.40766,-0.33146,1.40766,-0.283002,9.25657,-0.0535794,6.06026,0.180431,9.25657,-0.0595179,All
1.42,-0.270535,1.42,-0.327633,1.42,-0.280554,9.42434,-0.0481379,6.30819,0.202695,9.42434,-0.055636,All
1.47813,-0.258518,1.47813,-0.309611,1.47813,-0.269021,9.55291,-0.0463191,6.3835,0.208354,9.55291,-0.0546153,All
1.55212,-0.24322,1.55212,-0.286668,1.55212,-0.25434,9.85875,-0.0476236,6.72397,0.217826,9.85875,-0.0568676,All
1.62982,-0.242389,1.62982,-0.286362,1.62982,-0.253267,10.0118,-0.0482766,7.08261,0.214809,10.0118,-0.0579949,All
1.63,-0.24241,1.63,-0.286399,1.63,-0.253287,10.1744,-0.0489698,7.35614,0.201118,10.1744,-0.0591919,All
1.71141,-0.252254,1.71141,-0.302811,1.71141,-0.262252,10.5001,-0.0524886,7.46038,0.195277,10.5001,-0.0633361,All
1.79708,-0.262612,1.79708,-0.320084,1.79708,-0.271687,10.5993,-0.0549528,7.85829,0.169423,10.5993,-0.0657397,All
1.84,-0.267802,1.84,-0.328737,1.84,-0.276414,10.8363,-0.0614712,8.27743,0.139923,10.8363,-0.0719535,All
1.88704,-0.27349,1.88704,-0.338221,1.88704,-0.281595,11.1832,-0.0712654,8.40408,0.132239,11.1832,-0.081204,All
1.98151,-0.284912,1.98151,-0.357266,1.98151,-0.291998,11.1868,-0.0713546,8.71893,0.116569,11.1868,-0.0812873,All
2.05,-0.285958,2.05,-0.359534,2.05,-0.292752,11.5412,-0.0800282,9.18397,0.0994969,11.5412,-0.0893866,All
2.0807,-0.285227,2.0807,-0.358637,2.0807,-0.291965,11.7743,-0.0857337,9.45203,0.093584,11.7743,-0.0947142,All
2.18486,-0.282747,2.18486,-0.355593,2.18486,-0.289294,11.9107,-0.0890716,9.67382,0.0899499,11.9107,-0.0978311,All
2.26,-0.280958,2.26,-0.353397,2.26,-0.287367,12.292,-0.0969401,10.1898,0.0857334,12.292,-0.105142,All
2.29423,-0.280143,2.29423,-0.352397,2.29423,-0.28649,12.3618,-0.0981027,10.5,0.0851593,12.3618,-0.106214,All
2.40908,-0.277409,2.40908,-0.349041,2.40908,-0.283545,12.6855,-0.103495,10.7333,0.0853126,12.6855,-0.111185,All
2.47,-0.275959,2.47,-0.347261,2.47,-0.281983,12.9493,-0.107888,11.3058,0.0858599,12.9493,-0.115236,All
2.52968,-0.274538,2.52968,-0.345518,2.52968,-0.280452,13.0917,-0.110259,11.5479,0.0858423,13.0917,-0.117422,All
2.65631,-0.271524,2.65631,-0.341818,2.65631,-0.277205,13.5108,-0.117241,11.9088,0.0839973,13.5108,-0.123858,All
2.68,-0.27096,2.68,-0.341125,2.68,-0.276598,13.5368,-0.117674,12.544,0.0754188,13.5368,-0.124258,All
2.78929,-0.268358,2.78929,-0.337932,2.78929,-0.273796,13.9433,-0.122336,12.5959,0.0743134,13.9433,-0.128505,All
2.89,-0.265961,2.89,-0.334989,2.89,-0.271213,14.1243,-0.1244,13.213,0.0578219,14.1243,-0.130386,All
2.92892,-0.265034,2.92892,-0.333852,2.92892,-0.270215,14.3897,-0.127428,13.6438,0.0427876,14.3897,-0.133144,All
3.07554,-0.261544,3.07554,-0.329568,3.07554,-0.266456,14.7118,-0.130221,13.9178,0.0318918,14.7118,-0.135711,All
3.1,-0.260961,3.1,-0.328853,3.1,-0.265828,14.8504,-0.131411,14.6601,-0.00225667,14.8504,-0.136805,All
3.2295,-0.257879,3.2295,-0.325069,3.2295,-0.262508,15.2993,-0.135264,14.6918,-0.00386078,15.2993,-0.140347,All
3.31,-0.255962,3.31,-0.322717,3.31,-0.260443,15.3259,-0.135492,15.442,-0.0434217,15.3259,-0.140557,All
3.39116,-0.25403,3.39116,-0.320346,3.39116,-0.258362,15.8165,-0.139703,15.7397,-0.0597139,15.8165,-0.144429,All
3.52,-0.250963,3.52,-0.316581,3.52,-0.255059,15.8868,-0.140306,16.2657,-0.0896855,15.8868,-0.144984,All
3.56093,-0.249989,3.56093,-0.315385,3.56093,-0.254009,16.3229,-0.144049,16.7876,-0.119572,16.3229,-0.148425,All
3.73,-0.235618,3.73,-0.294185,3.73,-0.240058,16.4743,-0.145348,17.1332,-0.13843,16.4743,-0.14962,All
3.73918,-0.234751,3.73918,-0.292898,3.73918,-0.23922,16.8454,-0.148635,17.8356,-0.176756,16.8454,-0.152728,All
3.92637,-0.217091,3.92637,-0.266676,3.92637,-0.222149,17.0618,-0.151556,18.0471,-0.188297,17.0618,-0.155603,All
3.94,-0.215805,3.94,-0.264766,3.94,-0.220905,17.3848,-0.155918,18.8835,-0.229833,17.3848,-0.159896,All
4.12292,-0.204565,4.12292,-0.248593,4.12292,-0.21001,17.6493,-0.15949,19.0097,-0.235329,17.6493,-0.163411,All
4.15,-0.203336,4.15,-0.246882,4.15,-0.208816,17.9413,-0.163434,19.9315,-0.270182,17.9413,-0.167293,All
4.32931,-0.195197,4.32931,-0.23555,4.32931,-0.200906,18.2368,-0.167423,20.0236,-0.273066,18.2368,-0.171219,All
4.36,-0.193804,4.36,-0.23361,4.36,-0.199552,18.5157,-0.17119,20.9794,-0.302995,18.5157,-0.174927,All
4.54603,-0.185361,4.54603,-0.221853,4.54603,-0.191345,18.8243,-0.175356,21.0916,-0.306063,18.8243,-0.179028,All
4.57,-0.184273,4.57,-0.220339,4.57,-0.190288,19.1085,-0.179195,22.0274,-0.327563,19.1085,-0.182805,All
4.77361,-0.175031,4.77361,-0.207472,4.77361,-0.181306,19.4117,-0.18329,22.2165,-0.331479,19.4117,-0.186836,All
4.78,-0.174741,4.78,-0.207067,4.78,-0.181024,19.7202,-0.189812,23.0753,-0.346434,19.7202,-0.19335,All
4.99,-0.165209,4.99,-0.193796,4.99,-0.17176,19.9992,-0.196803,23.4015,-0.351599,19.9992,-0.200363,All
5.01257,-0.164185,5.01257,-0.19237,5.01257,-0.170764,20.3516,-0.205632,24.1233,-0.36303,20.3516,-0.209219,All
5.2,-0.155678,5.2,-0.180525,5.2,-0.162496,20.5867,-0.211525,24.6497,-0.370766,20.5867,-0.215129,All
5.2635,-0.152796,5.2635,-0.176512,5.2635,-0.159695,21.0031,-0.22196,25.1712,-0.37796,21.0031,-0.225595,All
5.41,-0.146146,5.41,-0.167253,5.41,-0.153232,21.1742,-0.226247,25.9644,-0.389092,21.1742,-0.229895,All
5.52699,-0.140836,5.52699,-0.15986,5.52699,-0.148071,21.6755,-0.23881,26.2192,-0.392864,21.6755,-0.242496,All
5.62,-0.137804,5.62,-0.155628,5.62,-0.145112,21.7617,-0.241136,27.2671,-0.410183,21.7617,-0.244834,All
5.80367,-0.135429,5.80367,-0.152263,5.80367,-0.142736,22.3492,-0.255581,27.3493,-0.41168,22.3492,-0.259352,All
5.83,-0.135088,5.83,-0.151781,5.83,-0.142396,22.3695,-0.255952,28.315,-0.431453,22.3695,-0.259725,All
6.04,-0.132355,6.04,-0.14728,6.04,-0.139665,22.9367,-0.266335,28.808,-0.441873,22.9367,-0.270151,All
6.0942,-0.131631,6.0942,-0.145402,6.0942,-0.138944,23.0856,-0.269061,29.363,-0.456235,23.0856,-0.272888,All
6.25,-0.129549,6.25,-0.140001,6.25,-0.13687,23.5242,-0.277089,30.3446,-0.481902,23.5242,-0.28095,All
6.39927,-0.127555,6.39927,-0.134827,6.39927,-0.134884,23.8247,-0.28259,30.4109,-0.483638,23.8247,-0.286473,All
6.46,-0.126743,6.46,-0.132722,6.46,-0.134075,24.1117,-0.287843,31.4589,-0.512648,24.1117,-0.291748,All
6.67,-0.123937,6.67,-0.125444,6.67,-0.131281,24.5875,-0.296551,31.9631,-0.52831,24.5875,-0.300493,All
