simulations,OFV
500,943.171
1000,943.792
1500,942.702
2000,943.162
2500,944.643
3000,944.63
3500,944.061
4000,944.193
4500,944.687
5000,944.643
5500,944.687
6000,944.602
6500,944.536
7000,944.435
7500,944.572
8000,944.728
8500,945.029
9000,944.751
9500,944.594
10000,944.425
10500,944.286
11000,944.456
11500,944.483
12000,944.43
12500,944.454
13000,944.381
13500,944.192
14000,944.191
14500,944.236
15000,944.236
15500,944.117
16000,944.166
16500,944.142
17000,944.171
17500,944.088
18000,944.105
18500,944.191
19000,944.065
19500,943.942
20000,943.894
20500,943.809
21000,943.502
21500,943.557
22000,943.653
22500,943.602
23000,943.491
23500,943.447
24000,943.489
24500,943.386
25000,943.441
25500,943.444
26000,943.378
26500,943.227
27000,943.149
27500,943.176
28000,943.275
28500,943.284
29000,943.296
29500,943.362
30000,943.437
