simulations, -2LL
1000,590.013
2000,588.962
3000,588.942
4000,589.116
5000,589.11
6000,589.085
7000,589.257
8000,589.237
9000,588.564
10000,588.64
11000,588.646
12000,588.746
13000,588.851
14000,588.941
15000,588.953
16000,589.063
17000,589.134
18000,589.194
19000,589.261
20000,589.267
21000,589.234
22000,589.289
23000,589.293
24000,589.29
25000,589.307
26000,589.292
27000,589.3
28000,589.257
29000,589.286
30000,589.268
