popPred_spline_abscissa,popPred_spline,popPred_ci_abscissa,popPred_piLower,popPred_piUpper,indivPred_spline_abscissa,indivPred_spline,indivPred_ci_abscissa,indivPred_piLower,indivPred_piUpper,split
7.73007,7.81463,7.73007,6.50721,8.95293,3.99212,3.97471,3.99212,3.36059,4.62366,All
7.97564,8.08163,7.97564,6.71393,9.23735,4.20294,4.15908,4.20294,3.53806,4.86783,All
8.22901,8.3645,8.22901,6.92722,9.5308,4.4249,4.35319,4.4249,3.7249,5.1249,All
8.31391,8.45971,8.31391,6.99868,9.62913,4.65858,4.56072,4.65858,3.92161,5.39554,All
8.49043,8.65842,8.49043,7.14728,9.83357,4.90459,4.79043,4.90459,4.12871,5.68048,All
8.76015,8.96255,8.76015,7.37433,10.146,4.95874,4.84099,4.95874,4.17429,5.74319,All
8.89774,9.11587,8.89774,7.49016,10.3053,5.1636,5.03446,5.1636,4.34674,5.98046,All
9.03844,9.27255,9.03844,7.6086,10.4683,5.43629,5.30051,5.43629,4.57629,6.29629,All
9.32557,9.58474,9.32557,7.85031,10.8008,5.72338,5.5865,5.72338,4.81796,6.62879,All
9.48157,9.75322,9.48157,7.98163,10.9815,5.92536,5.79039,5.92536,4.988,6.86272,All
9.62182,9.9047,9.62182,8.09969,11.144,6.02563,5.8918,6.02563,5.0724,6.97885,All
9.92749,10.2348,9.92749,8.357,11.498,6.34384,6.21921,6.34384,5.34027,7.3474,All
10.0654,10.3838,10.0654,8.4731,11.6577,6.67885,6.56912,6.67885,5.62229,7.73541,All
10.2429,10.5754,10.2429,8.62249,11.8632,6.89198,6.79172,6.89198,5.8017,7.98226,All
10.5683,10.922,10.5683,8.8964,12.2401,7.03156,6.93781,7.03156,5.9192,8.14392,All
10.6492,11.0076,10.6492,8.96458,12.3339,7.40289,7.32872,7.40289,6.23179,8.57399,All
10.904,11.2752,10.904,9.17902,12.6289,7.79383,7.73934,7.79383,6.56088,9.02678,All
11.2331,11.6187,11.2331,9.45605,13.0101,7.8586,7.80724,7.8586,6.6154,9.10179,All
11.2504,11.6364,11.2504,9.47062,13.0301,8.20542,8.16856,8.20542,6.90736,9.50348,All
11.6078,12.0032,11.6078,9.77148,13.4441,8.63874,8.61441,8.63874,7.27214,10.0054,All
11.8169,12.2179,11.8169,9.94752,13.6863,8.82522,8.80416,8.82522,7.42911,10.2213,All
11.9765,12.3817,11.9765,10.0819,13.8712,9.09495,9.07637,9.09495,7.65617,10.5337,All
12.357,12.7722,12.357,10.4022,14.3118,9.57525,9.557,9.57525,8.06049,11.09,All
12.4007,12.8171,12.4007,10.439,14.3625,9.79184,9.77347,9.79184,8.24281,11.3409,All
12.7496,13.1751,12.7496,10.7326,14.7665,10.0809,10.06,10.0809,8.48616,11.6757,All
12.9846,13.4163,12.9846,10.9305,15.0387,10.6133,10.5862,10.6133,8.93431,12.2923,All
13.1546,13.5908,13.1546,11.0736,15.2356,10.7585,10.7296,10.7585,9.05652,12.4604,All
13.5684,14.0155,13.5684,11.4219,15.7149,11.1738,11.14,11.1738,9.40613,12.9414,All
13.5725,14.0197,13.5725,11.4254,15.7196,11.7251,11.6873,11.7251,9.87022,13.5799,All
14.0036,14.4558,14.0036,11.7883,16.219,11.7638,11.7259,11.7638,9.90286,13.6248,All
14.1522,14.6045,14.1522,11.9134,16.3911,12.3851,12.3489,12.3851,10.4258,14.3444,All
14.4485,14.9012,14.4485,12.1628,16.7342,12.6917,12.6596,12.6917,10.6839,14.6995,All
14.7361,15.1881,14.7361,12.4049,17.0672,13.0391,13.0121,13.0391,10.9764,15.1019,All
14.9075,15.3538,14.9075,12.5492,17.2658,13.6583,13.6443,13.6583,11.4976,15.819,All
15.3199,15.7525,15.3199,12.8964,17.7434,13.7277,13.7154,13.7277,11.5561,15.8994,All
15.3811,15.8117,15.3811,12.9479,17.8143,14.4527,14.4615,14.4527,12.1663,16.739,All
15.8697,16.2841,15.8697,13.3592,18.3802,14.6249,14.6395,14.6249,12.3113,16.9385,All
15.9037,16.317,15.9037,13.3878,18.4196,15.2159,15.2511,15.2159,12.8088,17.623,All
16.3738,16.7715,16.3738,13.7836,18.9641,15.5915,15.6405,15.5915,13.125,18.0581,All
16.4876,16.8814,16.4876,13.8793,19.0958,16.0195,16.0846,16.0195,13.4853,18.5537,All
16.894,17.2744,16.894,14.2215,19.5666,16.5582,16.6435,16.5582,13.9387,19.1776,All
17.0714,17.4459,17.0714,14.3708,19.772,16.8654,16.9622,16.8654,14.1974,19.5335,All
17.4307,17.7932,17.4307,14.6732,20.1882,17.5248,17.6433,17.5248,14.7524,20.2971,All
17.6552,18.0103,17.6552,14.8623,20.4482,17.7561,17.8812,17.7561,14.9472,20.565,All
17.9844,18.3286,17.9844,15.1394,20.8295,18.4914,18.6372,18.4914,15.5662,21.4167,All
18.2391,18.5748,18.2391,15.3537,21.1244,18.6938,18.8453,18.6938,15.7365,21.6511,All
18.5558,18.8809,18.5558,15.6203,21.4912,19.458,19.6249,19.458,16.3799,22.5362,All
18.8229,19.1392,18.8229,15.8452,21.8006,19.681,19.8504,19.681,16.5676,22.7944,All
19.1452,19.4508,19.1452,16.1165,22.1739,20.4246,20.5968,20.4246,17.1936,23.6557,All
19.4067,19.7037,19.4067,16.3367,22.4768,20.7203,20.8922,20.7203,17.4425,23.9982,All
19.7534,20.0389,19.7534,16.6285,22.8783,21.3913,21.5606,21.3913,18.0073,24.7753,All
19.9906,20.2681,19.9906,16.8282,23.153,21.8146,21.9795,21.8146,18.3636,25.2655,All
20.381,20.6431,20.381,17.1568,23.6051,22.3579,22.5157,22.3579,18.821,25.8948,All
20.5744,20.8252,20.5744,17.3196,23.8292,22.9666,23.1137,22.9666,19.3334,26.5998,All
21.0284,21.2526,21.0284,17.7018,24.355,23.3245,23.4638,23.3245,19.6347,27.0143,All
21.1582,21.3748,21.1582,17.8111,24.5054,24.1794,24.3,24.1794,20.3544,28.0045,All
21.6964,21.8814,21.6964,18.2642,25.1287,24.2911,24.4091,24.2911,20.4484,28.1339,All
21.7421,21.9243,21.7421,18.3026,25.1816,25.2577,25.3519,25.2577,21.2621,29.2534,All
22.3259,22.4739,22.3259,18.794,25.8578,25.4564,25.5457,25.4564,21.4293,29.4834,All
22.3857,22.5301,22.3857,18.8444,25.927,26.2244,26.2951,26.2244,22.0758,30.3729,All
22.9097,23.0276,22.9097,19.2855,26.5339,26.8007,26.8585,26.8007,22.5609,31.0404,All
23.0968,23.2059,23.0968,19.443,26.7506,27.191,27.2404,27.191,22.8895,31.4925,All
23.4936,23.584,23.4936,19.777,27.2101,28.1576,28.1924,28.1576,23.7032,32.612,All
23.8306,23.9051,23.8306,20.0607,27.6005,28.216,28.25,28.216,23.7524,32.6797,All
24.0774,24.1403,24.0774,20.2685,27.8863,29.1242,29.1463,29.1242,24.5169,33.7315,All
24.5876,24.6265,24.5876,20.698,28.4773,29.7061,29.7205,29.7061,25.0067,34.4055,All
24.6612,24.6966,24.6612,20.7599,28.5625,30.0908,30.1002,30.0908,25.3306,34.8511,All
25.2451,25.2532,25.2451,21.2514,29.2387,31.0575,31.0611,31.0575,26.1443,35.9706,All
25.3687,25.374,25.3687,21.3555,29.3819,31.2749,31.2787,31.2749,26.3273,36.2224,All
25.8289,25.8236,25.8289,21.7429,29.9149,32.0241,32.0282,32.0241,26.958,37.0901,All
26.1746,26.1613,26.1746,22.0339,30.3153,32.9265,32.9364,32.9265,27.7177,38.1353,All
26.4127,26.394,26.4127,22.2344,30.5911,32.9907,33.0013,32.9907,27.7717,38.2097,All
26.9966,26.9643,26.9966,22.7258,31.2673,33.9573,33.9821,33.9573,28.5854,39.3292,All
27.0061,26.9737,27.0061,22.7339,31.2784,34.6653,34.7067,34.6653,29.1814,40.1492,All
27.5804,27.5347,27.5804,23.2173,31.9435,34.9239,34.9717,34.9239,29.3991,40.4487,All
27.8641,27.8118,27.8641,23.4561,32.272,35.8905,35.9664,35.8905,30.2128,41.5683,All
28.1642,28.1051,28.1642,23.7088,32.6197,36.496,36.595,36.496,30.7225,42.2694,All
28.7481,28.6754,28.7481,24.2003,33.2959,36.8572,36.9713,36.8572,31.0265,42.6878,All
28.7492,28.6766,28.7492,24.2012,33.2972,37.8238,37.9874,37.8238,31.8402,43.8073,All
