iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtWTKG,beta_Cl_tCLCRMLMIN,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
1,1446.02,1,5.6796,0.757903,0.609706,40.6172,12.4684,47.6947,1,1,1,1,0.998743,1,1
2,1440.42,1,3.03089,1.17889,1.18164,45.6652,17.7657,53.8107,0.974679,0.974679,1.03337,0.974679,0.998743,0.974679,0.974679
3,1423.22,1,2.87848,1.38911,1.19245,46.7523,16.6863,55.6647,0.95,0.95,1.0072,0.95,0.998743,0.95,0.95
4,1409.5,1,2.99809,1.40254,1.13612,51.8148,18.5429,61.622,0.925945,0.925945,1.0051,0.925945,0.998743,0.925945,0.925945
5,1399.75,1,6.35071,1.21604,0.401277,49.1745,15.7908,58.1917,0.9025,0.9025,1.03625,0.9025,0.998743,0.9025,0.9025
6,1389.01,1,3.66259,1.07951,0.958227,54.8671,15.3815,64.9984,0.879648,0.879648,1.05656,0.879648,0.998743,0.879648,0.879648
7,1380.36,1,4.72458,0.937187,0.752897,53.7238,16.6651,63.9158,0.857375,0.857375,1.02981,0.857375,0.998743,0.857375,0.857375
8,1355.23,1,4.0533,1.12026,0.896983,53.3682,17.4315,62.7006,0.835666,0.835666,1.00374,0.835666,0.998743,0.835666,0.835666
9,1353.08,1,5.4136,0.902318,0.643799,55.4052,15.4868,65.3073,0.814506,0.814506,0.984491,0.814506,0.998743,0.814506,0.814506
10,1335.01,1,5.74011,0.822626,0.603121,57.1537,14.5879,67.3082,0.793882,0.793882,0.959563,0.793882,0.998743,0.793882,0.793882
11,1326.45,1,4.75103,1.13197,0.783178,56.4448,15.2373,66.1179,0.773781,0.773781,0.935266,0.773781,0.998743,0.773781,0.773781
12,1319.81,1,5.86077,1.01815,0.571476,51.4579,13.498,60.0347,0.754188,0.754188,0.976075,0.754188,0.998743,0.754188,0.754188
13,1319.96,1,5.69748,1.13553,0.597303,54.9985,17.2035,64.2819,0.735092,0.735092,1.04335,0.735092,0.998743,0.735092,0.735092
14,1309.06,1,5.78356,1.07922,0.524026,51.8617,14.7692,60.8102,0.716479,0.716479,1.12052,0.716479,0.998743,0.716479,0.716479
15,1282.8,1,5.62885,1.0873,0.597667,48.1922,17.9274,56.4973,0.698337,0.698337,1.09214,0.698337,0.998743,0.698337,0.698337
16,1282.44,1,5.61546,0.734237,0.583207,41.5691,21.4903,48.7601,0.680655,0.680655,1.16505,0.680655,0.998743,0.680655,0.680655
17,1263.74,1,5.05566,0.941136,0.666107,39.9609,23.4102,46.9067,0.66342,0.66342,1.19913,0.66342,0.998743,0.66342,0.66342
18,1251.91,1,5.57394,0.868471,0.597008,41.2411,22.0512,48.3535,0.646622,0.646622,1.16876,0.646622,0.998743,0.646622,0.646622
19,1243.2,1,6.50895,0.983565,0.471547,39.6451,23.712,46.3808,0.630249,0.630249,1.13917,0.630249,0.998743,0.630249,0.630249
20,1231.3,1,5.35818,1.02939,0.648803,35.5513,23.9426,41.3692,0.614291,0.614291,1.11033,0.614291,0.998743,0.614291,0.614291
21,1223.28,1,4.91292,1.16788,0.692941,34.0294,24.1238,40.0019,0.598737,0.598737,1.08221,0.598737,0.998743,0.598737,0.598737
22,1218.82,1,6.09777,0.872373,0.535036,36.8246,21.4829,43.3599,0.583577,0.583577,1.05481,0.583577,0.998743,0.583577,0.583577
23,1198.4,1,5.65824,0.982572,0.597554,37.116,18.9288,43.9173,0.5688,0.5688,1.0281,0.5688,0.998743,0.5688,0.5688
24,1175.21,1,6.07667,0.979292,0.54765,37.6245,16.7642,44.2394,0.554398,0.554398,1.00207,0.554398,0.998743,0.554398,0.554398
25,1171.87,1,7.3913,0.642903,0.370495,38.2775,16.7084,44.9332,0.54036,0.54036,0.976697,0.54036,0.998743,0.54036,0.54036
26,1168.39,1,5.90307,0.935472,0.552403,38.5242,16.931,45.2623,0.526678,0.526678,0.951966,0.526678,0.998743,0.526678,0.526678
27,1159.24,1,5.5857,0.873052,0.601734,38.8837,17.514,45.7464,0.513342,0.513342,0.980198,0.513342,0.998743,0.513342,0.513342
