iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtCLCR,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,corr_V1_Cl,b
1,805.914,1,5.2,0.62,21.22,4.99,28.28,1.5,1.5,1,0.62,0.3
2,795.703,1,5.12714,0.915454,28.4324,6.43478,36.057,1.46202,1.46202,1.04503,0.62,0.285
3,787.667,1,5.16647,1.19055,28.1771,8.30316,37.5218,1.425,1.425,1.15877,0.62,0.27075
4,779.613,1,4.79811,1.6173,30.1105,9.12718,52.5305,1.38892,1.38892,1.16378,0.62,0.257212
5,763.12,1,4.61936,1.881,23.5866,9.6258,63.6933,1.35375,1.35375,1.13431,0.62,0.244352
6,750.166,1,5.00803,1.56616,29.9758,9.36895,59.7125,1.31947,1.31947,1.10559,0.62,0.232134
7,745.536,1,5.04421,1.10516,22.7649,10.3789,66.0569,1.28606,1.28606,1.0776,0.62,0.220528
8,734.688,1,4.91276,1.29661,20.7299,11.3619,66.4698,1.2535,1.2535,1.10332,0.62,0.209501
9,723.908,1,4.62121,1.38527,19.6494,12.0332,55.6684,1.22176,1.22176,1.09567,0.62,0.199026
10,717.234,1,4.63004,1.64628,20.6054,12.8551,44.8827,1.19082,1.19082,1.06793,0.62,0.189075
11,705.412,1,4.67672,1.62138,17.6538,14.3159,40.184,1.16067,1.16067,1.04088,0.62,0.179621
12,690.412,1,4.75612,1.39306,16.8748,13.0535,34.9099,1.13128,1.13128,1.01453,0.62,0.17064
13,685.714,1,4.7918,1.47018,14.5377,16.901,34.6917,1.10264,1.10264,0.98884,0.62,0.162108
14,673.821,1,4.84702,1.09393,13.7855,18.3042,36.7515,1.07472,1.07472,0.974933,0.62,0.154003
15,644.703,1,4.83107,0.956947,13.2259,16.4342,31.2962,1.04751,1.04751,0.950248,0.62,0.146302
16,640.171,1,4.89514,0.811765,13.4417,20.4666,28.949,1.02098,1.02098,0.926187,0.62,0.138987
17,622.763,1,4.79808,0.696938,11.1578,22.8073,30.306,0.995131,0.995131,0.902735,0.62,0.132038
18,616.031,1,4.8579,1.0208,13.001,22.3047,30.5664,0.969933,0.969933,0.879877,0.62,0.125436
19,607.089,1,4.83185,0.948621,13.1107,21.2541,31.45,0.945374,0.945374,0.857598,0.62,0.119164
20,596.448,1,4.87833,1.10812,12.7891,18.1834,31.45,0.921437,0.921437,0.835884,0.62,0.113206
21,589.75,1,4.94654,0.693418,11.4587,17.1336,29.8775,0.898105,0.898105,0.814719,0.62,0.107546
22,575.721,1,4.88409,0.889815,11.4582,17.1859,30.531,0.875365,0.875365,0.794089,0.62,0.102168
23,560.023,1,4.87995,0.5485,11.5893,18.0597,29.0522,0.8532,0.8532,0.773983,0.62,0.0970601
24,547.461,1,5.0034,0.586469,11.9015,18.0118,29.4153,0.831597,0.831597,0.754385,0.62,0.0922071
25,540.033,1,4.9789,0.592435,10.7542,18.3435,29.6681,0.81054,0.81054,0.735284,0.62,0.0875967
26,534.178,1,4.88256,0.540028,10.6368,18.6126,29.8072,0.790017,0.790017,0.716752,0.62,0.0832169
27,527.617,1,4.92551,0.398887,10.3795,23.4853,29.5627,0.770013,0.770013,0.698603,0.62,0.079056
28,513.977,1,4.92926,0.462514,10.2706,20.0106,29.7936,0.750516,0.750516,0.680914,0.62,0.0751032
