iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,corr_V2_V1,omega_Cl,omega_Q,omega_V1,omega_V2
1,2019.91,1,2.59104,2.88311,10.5064,34.1276,3,3,0,1.5,1.5,1.5,1.5
2,2000.49,1,3.09046,3.90641,11.9383,36.4626,2.92404,2.92404,0,1.46202,1.57316,1.60622,1.46202
3,1988.67,1,4.21453,5.28314,16.048,54.7043,2.85,2.85,0,1.425,1.53333,1.56555,1.51
4,1967.18,1,3.08067,8.12938,22.3085,81.8117,2.77784,2.77784,0,1.38892,1.4945,1.52591,1.47176
5,1960.18,1,3.25884,8.29646,33.6771,92.7708,2.7075,2.7075,0,1.35375,1.45666,1.48728,1.4345
6,1956.23,1,3.42413,7.39948,36.9329,109.639,2.63894,2.63894,0,1.31947,1.41978,1.55582,1.39817
7,1936.14,1,2.83061,7.24634,49.6989,127.584,2.57212,2.57212,0,1.28606,1.38383,1.51643,1.36277
8,1924.37,1,2.45676,8.83981,56.7068,122.759,2.507,2.507,0,1.2535,1.34879,1.47803,1.41088
9,1929.48,1,2.31953,7.92073,69.6291,118.708,2.44352,2.44352,0,1.22176,1.47834,1.44061,1.54286
10,1921.94,1,1.93066,7.74057,60.5646,141.101,2.38165,2.38165,0,1.19082,1.57511,1.40413,1.50379
11,1913.1,1,2.14236,6.20848,76.3701,129.35,2.32134,2.32134,0,1.16067,1.53523,1.36858,1.63439
12,1895.18,1,2.31581,6.8816,75.9673,116.525,2.26257,2.26257,0,1.13128,1.49635,1.33392,1.59301
13,1884.64,1,2.57373,10.2737,59.0936,150.205,2.20528,2.20528,0,1.10264,1.53162,1.30015,1.55267
14,1871.88,1,2.49281,8.68372,71.1901,153.167,2.14944,2.14944,0,1.07472,1.67094,1.26723,1.51336
15,1860.93,1,2.27744,9.45199,57.3645,160.294,2.09501,2.09501,0,1.04751,1.63716,1.23514,1.47504
16,1854.27,1,2.22829,16.8266,54.9127,133.123,2.04197,2.04197,0,1.02098,1.5957,1.20387,1.43769
17,1827.96,1,2.28624,11.6095,41.7762,174.879,1.99026,1.99026,0,0.995131,1.5553,1.17338,1.40129
18,1823.98,1,2.34214,12.5058,38.023,178.484,1.93987,1.93987,0,0.969933,1.51592,1.14367,1.3658
19,1800.59,1,2.77919,11.2805,37.2811,176.249,1.89075,1.89075,0,0.945374,1.47753,1.11471,1.33122
20,1791.25,1,2.71377,9.36844,41.9656,157.717,1.84287,1.84287,0,0.921437,1.44012,1.08649,1.29751
21,1789.22,1,2.59458,12.2341,43.1644,162.01,1.79621,1.79621,0,0.898105,1.40366,1.05898,1.26466
22,1764.34,1,2.61755,12.1236,34.4769,191.734,1.75073,1.75073,0,0.875365,1.36811,1.03217,1.23264
23,1771.4,1,2.4034,11.3001,33.0006,229.924,1.7064,1.7064,0,0.8532,1.48662,1.15241,1.20143
24,1755.15,1,2.49836,10.1163,36.8971,311.253,1.66319,1.66319,0,0.831597,1.54625,1.12323,1.17101
25,1740.52,1,2.8197,8.84418,29.8715,290.617,1.62108,1.62108,0,0.81054,1.50709,1.09479,1.14136
26,1724.8,1,3.04463,10.2848,35.2533,322.461,1.58003,1.58003,0,0.790017,1.46893,1.06707,1.11246
27,1720.74,1,3.1268,8.43642,30.3605,288.165,1.54003,1.54003,0,0.770013,1.56817,1.04005,1.08429
28,1704.28,1,2.93001,6.46954,46.4995,273.351,1.50103,1.50103,0,0.750516,1.52846,1.01372,1.05683
29,1703.69,1,2.97033,5.8409,36.8433,228.078,1.46302,1.46302,0,0.731512,1.48976,0.98805,1.16814
30,1687.33,1,3.36273,5.87573,35.5524,261.17,1.42598,1.42598,0,0.71299,1.45204,0.963032,1.13856
31,1681.76,1,2.92538,4.60909,43.7786,230.677,1.38987,1.38987,0,0.694937,1.41527,0.938647,1.10973
32,1669.73,1,3.03901,5.14654,44.5379,224.795,1.35468,1.35468,0,0.677341,1.37943,0.91488,1.10154
33,1655.13,1,3.79109,4.93526,38.932,204.853,1.32038,1.32038,0,0.66019,1.39792,0.891715,1.10639
34,1647.7,1,3.61686,5.46446,45.8125,196.923,1.28695,1.28695,0,0.643474,1.54167,0.869136,1.07837
35,1629.81,1,3.50393,5.84928,37.9689,214.544,1.25436,1.25436,0,0.627181,1.50264,0.847129,1.05107
36,1626.89,1,3.33997,7.36724,35.6441,222.964,1.2226,1.2226,0,0.6113,1.46459,0.829643,1.02445
37,1613.45,1,3.31993,7.34846,39.9842,191.134,1.19164,1.19164,0,0.595821,1.4275,0.818569,0.998515
38,1601.67,1,3.39088,7.71994,34.4766,154.117,1.16147,1.16147,0,0.580735,1.39136,0.797842,0.973232
39,1579.58,1,3.8589,6.45747,32.1386,163.127,1.13206,1.13206,0,0.56603,1.35613,0.77764,0.948589
40,1570.35,1,3.95784,7.16482,31.0763,187.465,1.1034,1.1034,0,0.551698,1.40408,0.75795,0.972476
41,1564.94,1,3.85624,8.38704,33.4576,178.007,1.07546,1.07546,0,0.537729,1.36853,0.738758,0.947853
42,1545.72,1,4.04106,7.00466,30.0296,158.81,1.04823,1.04823,0,0.524113,1.33388,0.720052,0.923853
43,1533.49,1,4.06121,6.16975,29.0483,141.955,1.02168,1.02168,0,0.510842,1.30011,0.70182,0.913695
44,1517.75,1,4.00272,5.83993,27.9774,156.31,0.995815,0.995815,0,0.497908,1.26719,0.68405,0.890559
45,1510.87,1,4.03711,6.65433,26.4859,123.984,0.970601,0.970601,0,0.4853,1.2351,0.666729,0.86801
46,1503.35,1,3.94237,4.41781,28.8917,136.78,0.946024,0.946024,0,0.473012,1.23495,0.649847,0.846031
47,1489.02,1,4.01257,5.77453,27.3387,149.037,0.922071,0.922071,0,0.461035,1.20368,0.633393,0.824609
48,1470.98,1,4.02464,6.16805,24.7039,155.498,0.898723,0.898723,0,0.449362,1.21656,0.617355,0.80373
49,1474.04,1,3.80188,5.4468,27.0458,182.469,0.875967,0.875967,0,0.437984,1.18576,0.601723,0.783379
50,1452.1,1,3.81174,5.62024,26.1334,200.43,0.853787,0.853787,0,0.426894,1.33239,0.586487,0.763543
51,1441.14,1,4.06612,4.04732,29.842,198.48,0.832169,0.832169,0,0.416084,1.29865,0.571637,0.74421
52,1429.37,1,3.95235,3.37814,27.065,180.205,0.811098,0.811098,0,0.405549,1.26974,0.557163,0.725366
53,1431.22,1,3.94659,3.76168,26.8902,204.477,0.79056,0.79056,0,0.39528,1.32524,0.543055,0.77485
54,1427.34,1,3.91597,2.88795,26.0463,187.538,0.770543,0.770543,0,0.385271,1.36717,0.529305,0.879923
55,1408.78,1,3.91348,3.83812,26.636,196.715,0.751032,0.751032,0,0.375516,1.33255,0.52493,0.857643
56,1407.94,1,3.80042,3.45437,26.4761,193.324,0.732016,0.732016,0,0.366008,1.29881,0.511638,0.835927
57,1388.68,1,4.07514,3.55526,27.2618,193.443,0.713481,0.713481,0,0.35674,1.26593,0.498684,0.822639
58,1380.51,1,3.72715,3.31896,27.1968,217.641,0.695415,0.695415,0,0.347707,1.23387,0.486057,0.809486
59,1369.72,1,3.64821,3.26153,26.5905,231.086,0.677807,0.677807,0,0.364856,1.20263,0.473749,0.78899
