iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,beta_Cl_logtCLCRMLMIN,corr_V2_V1,omega_Cl,omega_Q,omega_V1,omega_V2
1,1509.53,1,7.8892,6.10874,20.5065,10.8487,1,1,0.624405,0.998761,1.5,1.5,1.5,1.2
2,1494.08,1,4.74282,9.94712,30.6723,15.0706,0.974679,0.974679,0.272012,0.998761,1.46202,1.46595,1.46202,1.16962
3,1488.89,1,4.84155,9.45333,31.0047,15.4161,0.95,0.95,0.320283,0.998761,1.425,1.47961,1.425,1.14
4,1474.67,1,4.4099,11.5435,29.113,14.6682,0.925945,0.925945,0.370864,0.998761,1.38892,1.55966,1.38892,1.11113
5,1464.54,1,4.28965,8.01714,34.8053,16.7824,0.9025,0.9025,0.610699,0.998761,1.35375,1.54885,1.35375,1.083
6,1460.97,1,4.28567,8.4012,38.5882,18.1169,0.879648,0.879648,0.811803,0.998761,1.31947,1.65263,1.31947,1.05558
7,1446.8,1,4.6102,9.63257,41.8021,19.1009,0.857375,0.857375,0.70453,0.998761,1.28606,1.69315,1.28606,1.02885
8,1426.95,1,4.75847,8.02314,38.689,17.9612,0.835666,0.835666,0.291683,0.998761,1.2535,1.67622,1.2535,1.0028
9,1416.41,1,4.93613,6.11248,41.4511,19.0586,0.814506,0.814506,0.65769,0.998761,1.22176,1.65683,1.22176,0.977407
10,1405.69,1,5.42478,5.49214,35.3099,16.8143,0.793882,0.793882,0.312319,0.998761,1.19082,1.68581,1.19082,0.952659
11,1397.85,1,5.26002,4.58363,38.4436,17.7957,0.773781,0.773781,0.574434,0.998761,1.16067,1.64312,1.16067,0.928537
12,1381.17,1,5.23797,3.66268,35.2865,16.5592,0.754188,0.754188,0.400846,0.998761,1.13128,1.60152,1.13128,0.905026
13,1374.7,1,5.22879,5.21728,34.1133,16.0699,0.735092,0.735092,0.494743,0.998761,1.10264,1.56581,1.10264,0.88211
14,1365.45,1,5.03267,4.15438,33.7378,15.9027,0.716479,0.716479,0.458739,0.998761,1.07472,1.73528,1.07472,0.859775
15,1351.38,1,5.0575,4.98423,31.8198,15.1794,0.698337,0.698337,0.780525,0.998761,1.04751,1.69134,1.04751,0.838005
16,1343.64,1,4.90753,5.7188,30.3204,14.5394,0.680655,0.680655,0.65054,0.998761,1.02098,1.64852,1.02098,0.816786
17,1329.88,1,4.93147,5.62445,29.5733,14.3318,0.66342,0.66342,0.606281,0.998761,0.995131,1.60677,0.995131,0.796105
18,1317.65,1,5.35003,7.21307,30.444,14.6255,0.646622,0.646622,0.40821,0.998761,0.969933,1.59568,0.969933,0.775947
19,1303.35,1,5.08088,8.09315,29.9725,14.4058,0.630249,0.630249,0.494195,0.998761,0.945374,1.78789,0.945374,0.756299
20,1284.69,1,5.31501,7.3508,29.3277,14.1158,0.614291,0.614291,0.67216,0.998761,0.921437,1.74262,0.921437,0.737149
21,1283.64,1,5.38448,8.44554,28.6451,13.9255,0.598737,0.598737,0.475589,0.998761,0.898105,1.6985,0.898105,0.718484
22,1271.2,1,5.21212,8.52063,29.302,14.2072,0.583577,0.583577,0.325999,0.998761,0.875365,1.65549,0.875365,0.700292
23,1264.14,1,5.01527,6.66357,29.0557,14.1898,0.5688,0.5688,0.560861,0.998761,0.8532,1.61357,0.8532,0.68256
24,1244.88,1,5.46146,5.24317,29.7491,14.4249,0.554398,0.554398,0.542215,0.998761,0.831597,1.57271,0.831597,0.665277
25,1241.64,1,5.39996,4.62958,29.6657,14.3453,0.54036,0.54036,0.524799,0.998761,0.81054,1.53289,0.81054,0.648432
26,1230.09,1,5.38505,4.58127,31.4641,15.1329,0.526678,0.526678,0.32016,0.998761,0.790017,1.58111,0.790017,0.632013
27,1220.01,1,5.54608,5.23636,33.661,15.9459,0.513342,0.513342,0.225313,0.998761,0.770013,1.54107,0.770013,0.61601
28,1197.07,1,5.46697,4.65387,32.1873,15.1895,0.500344,0.500344,0.347907,0.998761,0.750516,1.50205,0.750516,0.600413
29,1190.34,1,5.43426,4.5654,30.7865,14.6416,0.487675,0.487675,0.30556,0.998761,0.731512,1.61115,0.731512,0.58521
30,1176.97,1,5.48327,4.97375,31.1574,14.7347,0.475327,0.475327,0.351452,0.998761,0.71299,1.57036,0.71299,0.570392
31,1184.03,1,5.53977,4.61201,30.8334,14.5153,0.463291,0.463291,0.357367,0.998761,0.694937,1.5306,0.694937,0.555949
32,1163.7,1,5.35439,3.44428,29.9602,14.1119,0.45156,0.45156,0.450984,0.998761,0.677341,1.49184,0.677341,0.541873
33,1147.78,1,5.20113,3.30443,28.8258,13.6769,0.440127,0.440127,0.514471,0.998761,0.66019,1.45407,0.66019,0.528152
