simulations,OFV
500,1267.84
1000,1266.77
1500,1266.3
2000,1266.32
2500,1266.38
3000,1266.79
3500,1266.95
4000,1266.89
4500,1267.08
5000,1267.06
5500,1267.15
6000,1267.07
6500,1267.17
7000,1267.29
7500,1267.39
8000,1267.32
8500,1267.35
9000,1267.21
9500,1267.19
10000,1267.19
10500,1267.2
11000,1267.26
11500,1267.21
12000,1267.18
12500,1267.18
13000,1267.2
13500,1267.28
14000,1267.29
14500,1267.24
15000,1267.27
15500,1267.31
16000,1267.29
16500,1267.23
17000,1267.17
17500,1267.18
18000,1267.1
18500,1267.17
19000,1267.15
19500,1267.09
20000,1267.1
20500,1267.09
21000,1266.98
21500,1266.9
22000,1266.9
22500,1266.86
23000,1266.83
23500,1266.84
24000,1266.82
24500,1266.84
25000,1266.84
25500,1266.86
26000,1266.84
26500,1266.83
27000,1266.81
27500,1266.8
28000,1266.82
28500,1266.8
29000,1266.79
29500,1266.8
30000,1266.81
