iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,b1,b2,f_pop,omega_Cl,omega_Q,omega_V1,omega_V2,omega_f
1,1266.11,1,10.2275,11.1604,43.2233,60.344,1,1,0.3,0.3,0.8,1,1,1,1,1
2,1249.23,1,9.53649,15.9223,46.9885,88.9462,0.95,0.95,0.285,0.285,0.950797,0.974679,1.08707,0.974679,1.06634,0.974679
3,1227.16,1,9.0183,15.0781,47.8645,92.4009,0.9025,0.9025,0.27075,0.27075,0.921221,0.95,1.05954,0.95,1.13644,0.95
4,1205.14,1,9.11084,13.7357,48.724,79.4488,0.857375,0.857375,0.257212,0.257212,0.924528,0.925945,1.03271,0.925945,1.29545,0.925945
5,1192.22,1,9.47375,11.055,49.4062,80.7686,0.814506,0.814506,0.244352,0.244352,0.92276,0.9025,1.01379,0.9025,1.26265,0.9025
6,1169.92,1,9.29421,12.3669,45.4621,83.8438,0.773781,0.773781,0.232134,0.232134,0.905934,0.879648,0.988123,0.879648,1.23068,0.879648
7,1153.05,1,9.48816,11.7071,50.4062,75.0751,0.735092,0.735092,0.220528,0.220528,0.924071,0.857375,0.963103,0.857375,1.19952,0.857375
8,1122.29,1,9.61076,11.7644,51.3971,75.2649,0.698337,0.698337,0.209501,0.209501,0.932707,0.835666,0.938716,0.835666,1.16914,0.835666
9,1117.32,1,9.35994,12.6153,47.2569,80.947,0.66342,0.66342,0.199026,0.199026,0.920106,0.814506,0.914948,0.814506,1.13954,0.814506
10,1090.4,1,9.42522,13.6666,48.75,77.6158,0.630249,0.630249,0.189075,0.189075,0.924748,0.793882,0.891781,0.793882,1.11069,0.793882
11,1079.1,1,9.62893,14.7532,48.3709,84.289,0.598737,0.598737,0.179621,0.179621,0.938004,0.773781,0.8692,0.773781,1.08256,0.773781
12,1066.12,1,9.62233,13.9345,49.7272,76.5289,0.5688,0.5688,0.17064,0.17064,0.928975,0.754188,0.899795,0.754188,1.05515,0.754188
13,1052.29,1,9.8828,12.6416,52.3856,79.4875,0.54036,0.54036,0.162108,0.162108,0.930194,0.735092,0.877012,0.735092,1.02843,0.735092
14,1030.23,1,9.76816,13.0919,48.4596,73.7056,0.513342,0.513342,0.154003,0.154003,0.950218,0.716479,0.870333,0.716479,1.00239,0.716479
15,1011.38,1,9.81034,11.7332,50.3919,83.7502,0.487675,0.487675,0.146302,0.146302,0.958086,0.698337,0.848296,0.698337,0.977013,0.698337
16,999.206,1,9.8401,11.9138,49.851,79.9111,0.463291,0.463291,0.138987,0.138987,0.955482,0.680655,0.826816,0.680655,0.999481,0.680655
17,994.027,1,9.69126,12.7067,49.0489,79.3663,0.440127,0.440127,0.132038,0.132038,0.949427,0.66342,0.805881,0.66342,0.985378,0.66342
18,982.108,1,9.78363,11.921,48.8193,80.8899,0.41812,0.41812,0.125436,0.125436,0.963963,0.646622,0.838476,0.646622,0.960427,0.646622
19,971.348,1,9.7676,12.2782,47.8746,76.9367,0.397214,0.280092,0.119164,0.13354,0.969928,0.630249,0.817245,0.630249,0.95442,0.630249
20,960.101,1,9.81315,12.5984,48.8239,80.2567,0.377354,0.351322,0.113206,0.132736,0.950458,0.614291,0.805396,0.614291,0.937861,0.614291
21,948.153,1,9.78681,12.5322,48.1622,88.167,0.358486,0.385458,0.107546,0.128881,0.956604,0.598737,0.785003,0.598737,0.914114,0.598737
22,941.62,1,9.82527,13.0645,46.7543,89.4082,0.340562,0.353873,0.102168,0.132548,0.954984,0.583577,0.765126,0.583577,0.890968,0.583577
23,935.714,1,9.91214,13.7573,46.5055,89.2701,0.0271344,0.239321,0.115599,0.138622,0.96319,0.5688,0.784022,0.5688,0.876121,0.5688
24,935.938,1,9.849,14.3561,45.4949,89.9083,0.0040029,0.222574,0.116458,0.141294,0.955434,0.554398,0.831987,0.554398,0.91234,0.554398
25,929.015,1,9.92994,14.6681,45.4972,84.0175,2.22045e-16,0.243189,0.112366,0.139478,0.960272,0.54036,0.880802,0.54036,0.931115,0.54036
26,917.203,1,9.97236,15.1031,44.0133,75.5105,2.22045e-16,0.265919,0.11028,0.134091,0.958404,0.526678,0.858499,0.526678,0.912386,0.526678
27,914.234,1,9.99613,15.8299,45.1062,69.146,2.22045e-16,0.298507,0.108759,0.135702,0.954874,0.513342,0.836761,0.513342,0.90091,0.513342
28,910.222,1,9.97355,14.7432,45.8331,78.2652,2.22045e-16,0.281579,0.108478,0.137944,0.955583,0.500344,0.815574,0.500344,0.878099,0.500344
29,912.206,1,9.84884,14.0378,45.147,77.8389,2.22045e-16,0.27681,0.106386,0.141722,0.963804,0.487675,0.794923,0.487675,0.855865,0.487675
30,905.061,1,9.7901,13.9489,44.5872,78.5914,2.22045e-16,0.338953,0.103246,0.137402,0.951152,0.475327,0.783189,0.475327,0.834194,0.475327
31,910.201,1,9.81257,14.1722,45.0575,74.1851,2.22045e-16,0.293649,0.104996,0.141264,0.949847,0.463291,0.827377,0.463291,0.831595,0.463291
