standEta_Cl_abscissa,standEta_Cl_cdf,standEta_V1_abscissa,standEta_V1_cdf,standEta_Q_abscissa,standEta_Q_cdf,standEta_V2_abscissa,standEta_V2_cdf,split
-4,0,-4,0,-4,0,-4,0,All
-2.85698,0.00714286,-2.93929,0.00714286,-2.46891,0.00714286,-2.65349,0.00714286,All
-2.80841,0.0142857,-2.33264,0.0142857,-2.38416,0.0142857,-2.486,0.0142857,All
-2.69587,0.0214286,-2.10959,0.0214286,-2.27411,0.0214286,-2.16886,0.0214286,All
-2.69057,0.0285714,-2.02987,0.0285714,-2.22886,0.0285714,-2.01167,0.0285714,All
-2.67625,0.0357143,-1.88064,0.0357143,-2.10056,0.0357143,-1.97895,0.0357143,All
-2.66998,0.0428571,-1.86363,0.0428571,-2.09571,0.0428571,-1.95233,0.0428571,All
-2.65374,0.05,-1.83444,0.05,-2.02027,0.05,-1.87228,0.05,All
-2.62007,0.0571429,-1.70748,0.0571429,-1.8514,0.0571429,-1.59843,0.0571429,All
-2.59191,0.0642857,-1.68956,0.0642857,-1.81002,0.0642857,-1.45647,0.0642857,All
-2.5586,0.0714286,-1.6884,0.0714286,-1.77025,0.0714286,-1.40612,0.0714286,All
-1.8616,0.0785714,-1.68098,0.0785714,-1.76183,0.0785714,-1.25554,0.0785714,All
-1.75232,0.0857143,-1.59755,0.0857143,-1.72226,0.0857143,-1.14594,0.0857143,All
-1.6709,0.0928571,-1.51564,0.0928571,-1.6689,0.0928571,-1.03829,0.0928571,All
-1.62136,0.1,-1.50743,0.1,-1.66567,0.1,-0.991398,0.1,All
-1.60983,0.107143,-1.45564,0.107143,-1.43195,0.107143,-0.940445,0.107143,All
-1.60905,0.114286,-1.45123,0.114286,-1.41278,0.114286,-0.905512,0.114286,All
-1.59298,0.121429,-1.43894,0.121429,-1.40058,0.121429,-0.822446,0.121429,All
-1.58954,0.128571,-1.39844,0.128571,-1.29265,0.128571,-0.807683,0.128571,All
-1.57708,0.135714,-1.11538,0.135714,-1.27442,0.135714,-0.796618,0.135714,All
-1.53935,0.142857,-1.08757,0.142857,-1.26846,0.142857,-0.79002,0.142857,All
-0.576315,0.15,-1.07201,0.15,-1.25337,0.15,-0.773789,0.15,All
-0.524489,0.157143,-1.06469,0.157143,-1.22323,0.157143,-0.763933,0.157143,All
-0.488068,0.164286,-1.02451,0.164286,-1.21266,0.164286,-0.746713,0.164286,All
-0.465009,0.171429,-0.992265,0.171429,-1.20606,0.171429,-0.739532,0.171429,All
-0.464503,0.178571,-0.861062,0.178571,-1.16779,0.178571,-0.700692,0.178571,All
-0.446763,0.185714,-0.78637,0.185714,-1.15396,0.185714,-0.699388,0.185714,All
-0.434474,0.192857,-0.765133,0.192857,-1.14443,0.192857,-0.666179,0.192857,All
-0.40277,0.2,-0.759542,0.2,-1.13794,0.2,-0.625771,0.2,All
-0.363307,0.207143,-0.756023,0.207143,-1.1285,0.207143,-0.622037,0.207143,All
-0.355558,0.214286,-0.715874,0.214286,-1.12363,0.214286,-0.585443,0.214286,All
-0.32377,0.221429,-0.704434,0.221429,-0.996469,0.221429,-0.554972,0.221429,All
-0.267374,0.228571,-0.694378,0.228571,-0.971242,0.228571,-0.542241,0.228571,All
-0.255468,0.235714,-0.684506,0.235714,-0.959141,0.235714,-0.468358,0.235714,All
-0.235393,0.242857,-0.630598,0.242857,-0.858263,0.242857,-0.44679,0.242857,All
-0.219525,0.25,-0.550156,0.25,-0.767664,0.25,-0.439946,0.25,All
-0.21807,0.257143,-0.523116,0.257143,-0.698852,0.257143,-0.437911,0.257143,All
-0.211055,0.264286,-0.520779,0.264286,-0.629022,0.264286,-0.413592,0.264286,All
-0.210468,0.271429,-0.509072,0.271429,-0.619041,0.271429,-0.396192,0.271429,All
-0.207464,0.278571,-0.449356,0.278571,-0.609831,0.278571,-0.360243,0.278571,All
-0.190189,0.285714,-0.42275,0.285714,-0.609012,0.285714,-0.351158,0.285714,All
-0.185783,0.292857,-0.365463,0.292857,-0.57725,0.292857,-0.33693,0.292857,All
-0.182314,0.3,-0.298571,0.3,-0.546046,0.3,-0.316292,0.3,All
-0.164867,0.307143,-0.283977,0.307143,-0.482534,0.307143,-0.299944,0.307143,All
-0.164685,0.314286,-0.282071,0.314286,-0.473437,0.314286,-0.281271,0.314286,All
-0.151485,0.321429,-0.280493,0.321429,-0.465249,0.321429,-0.231648,0.321429,All
-0.122796,0.328571,-0.267296,0.328571,-0.429182,0.328571,-0.222818,0.328571,All
-0.120127,0.335714,-0.232155,0.335714,-0.412431,0.335714,-0.184715,0.335714,All
-0.095898,0.342857,-0.21689,0.342857,-0.401539,0.342857,-0.181282,0.342857,All
-0.0942348,0.35,-0.211048,0.35,-0.387409,0.35,-0.178667,0.35,All
-0.0756987,0.357143,-0.207375,0.357143,-0.355182,0.357143,-0.175035,0.357143,All
-0.0501082,0.364286,-0.184925,0.364286,-0.341293,0.364286,-0.15299,0.364286,All
-0.0396729,0.371429,-0.158783,0.371429,-0.285045,0.371429,-0.144816,0.371429,All
-0.0335317,0.378571,-0.116843,0.378571,-0.257716,0.378571,-0.138042,0.378571,All
