iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
1,1480.69,1,5.16,21.01,5.51,25.66,1,1,1,1,0.998761,1,1
2,1465.42,1,4.79089,26.3898,8.34468,32.5375,0.974679,0.974679,1.01635,0.974679,0.998761,0.974679,0.974679
3,1455.75,1,4.92488,27.6666,8.05324,34.6266,0.95,0.95,0.991037,0.95,0.998761,0.95,0.95
4,1443.5,1,4.41303,29.1541,9.65893,36.4865,0.925945,0.925945,1.00717,0.925945,0.998761,0.925945,0.925945
5,1430.71,1,4.44691,26.9135,7.37763,33.4009,0.9025,0.9025,1.01845,0.9025,0.998761,0.9025,0.9025
6,1427.93,1,4.46229,30.2395,8.00988,37.6468,0.879648,0.879648,1.11292,0.879648,0.998761,0.879648,0.879648
7,1412.09,1,4.80551,34.8177,8.82853,43.0989,0.857375,0.857375,1.08474,0.857375,0.998761,0.857375,0.857375
8,1390.14,1,4.7282,33.2428,8.84931,40.6701,0.835666,0.835666,1.05727,0.835666,0.998761,0.835666,0.835666
9,1392.98,1,4.94943,36.3398,7.77989,44.4536,0.814506,0.814506,1.08593,0.814506,0.998761,0.814506,0.814506
10,1380.72,1,4.81175,35.5584,7.79478,43.4187,0.793882,0.793882,1.05844,0.793882,0.998761,0.793882,0.793882
11,1369.33,1,5.02359,38.0789,8.64004,46.349,0.773781,0.773781,1.03164,0.773781,0.998761,0.773781,0.773781
12,1350.92,1,5.10746,34.8896,8.16864,42.4968,0.754188,0.754188,1.13656,0.754188,0.998761,0.754188,0.754188
13,1348.27,1,5.12868,35.6206,9.47276,43.5239,0.735092,0.735092,1.26155,0.735092,0.998761,0.735092,0.735092
14,1347.94,1,4.78011,32.7195,7.36949,40.0721,0.716479,0.716479,1.37935,0.716479,0.998761,0.716479,0.716479
15,1326.18,1,5.09812,31.3331,7.89683,38.416,0.698337,0.698337,1.34443,0.698337,0.998761,0.698337,0.698337
16,1319.37,1,5.03268,26.2868,8.3479,32.2835,0.680655,0.680655,1.45593,0.680655,0.998761,0.680655,0.680655
17,1300.69,1,4.86355,26.2808,8.00937,32.4187,0.66342,0.66342,1.41907,0.66342,0.998761,0.66342,0.66342
18,1290.55,1,5.07148,29.3561,7.57004,36.0462,0.646622,0.646622,1.38313,0.646622,0.998761,0.646622,0.646622
19,1287.97,1,5.13851,29.256,8.85652,35.8099,0.630249,0.630249,1.47613,0.630249,0.998761,0.630249,0.630249
20,1273.44,1,5.12711,25.4114,9.51795,31.179,0.614291,0.614291,1.48523,0.614291,0.998761,0.614291,0.614291
21,1257.79,1,5.28938,24.8468,12.1331,30.658,0.598737,0.598737,1.44763,0.598737,0.998761,0.598737,0.598737
22,1245.22,1,5.23729,27.7495,9.08027,34.3862,0.583577,0.583577,1.41097,0.583577,0.998761,0.583577,0.583577
23,1236.09,1,5.1672,27.7892,6.37697,34.5037,0.5688,0.5688,1.37525,0.5688,0.998761,0.5688,0.5688
24,1221.26,1,5.36679,28.6964,5.55986,35.5244,0.554398,0.554398,1.34042,0.554398,0.998761,0.554398,0.554398
25,1209.71,1,5.25662,28.8666,6.34431,35.8318,0.54036,0.54036,1.30648,0.54036,0.998761,0.54036,0.54036
26,1187.39,1,5.27168,27.8989,7.66952,34.8922,0.526678,0.526678,1.2734,0.526678,0.998761,0.526678,0.526678
27,1187.51,1,5.23705,27.2264,8.3887,34.0225,0.513342,0.513342,1.24116,0.513342,0.998761,0.513342,0.513342
28,1168.3,1,5.35287,27.456,8.40126,34.1716,0.500344,0.500344,1.20973,0.500344,0.998761,0.500344,0.500344
29,1162.15,1,5.37755,26.8458,10.0277,33.1589,0.487675,0.487675,1.1791,0.487675,0.998761,0.487675,0.487675
30,1143.53,1,5.39942,27.1903,8.0847,33.6056,0.475327,0.475327,1.14925,0.475327,0.998761,0.475327,0.475327
31,1136.75,1,5.27512,28.6811,6.09268,35.2493,0.463291,0.463291,1.12015,0.463291,0.998761,0.463291,0.463291
32,1124.08,1,5.26721,27.8411,5.70078,34.1857,0.45156,0.45156,1.09178,0.45156,0.998761,0.45156,0.45156
33,1123.83,1,5.24281,26.9719,4.92515,33.0668,0.440127,0.440127,1.10919,0.440127,0.998761,0.440127,0.440127
34,1109.64,1,5.08914,26.0784,5.36648,32.1063,0.428982,0.428982,1.10466,0.428982,0.998761,0.428982,0.428982
35,1100.87,1,5.17717,26.4289,6.04511,32.5079,0.41812,0.41812,1.07669,0.41812,0.998761,0.41812,0.41812
36,1088.41,1,5.30619,27.7715,6.86654,34.1399,0.407533,0.407533,1.04942,0.407533,0.998761,0.407533,0.407533
37,1080.32,1,5.28924,26.5404,6.92196,32.6528,0.397214,0.397214,1.02285,0.397214,0.998761,0.397214,0.397214
38,1064.58,1,5.19966,26.6334,6.14546,32.8664,0.387157,0.387157,0.996953,0.387157,0.998761,0.387157,0.387157
39,1045.56,1,5.23135,26.2225,6.45877,32.3737,0.377354,0.377354,0.97171,0.377354,0.998761,0.377354,0.377354
40,1044.32,1,5.24404,27.6076,6.52312,34.0797,0.367799,0.367799,0.947106,0.367799,0.998761,0.367799,0.367799
41,1034.41,1,5.27309,27.243,6.96607,33.6098,0.358486,0.358486,0.923124,0.358486,0.998761,0.358486,0.358486
42,1018.19,1,5.32562,25.3321,6.91258,31.2398,0.349409,0.349409,0.89975,0.349409,0.998761,0.349409,0.349409
43,1011.86,1,5.20384,26.2215,8.24263,32.3687,0.340562,0.340562,0.876968,0.340562,0.998761,0.340562,0.340562
44,1001.49,1,5.29575,26.2983,8.08005,32.5605,0.331938,0.331938,0.854763,0.331938,0.998761,0.331938,0.331938
45,990.017,1,5.35845,25.5857,7.09892,31.6525,0.323534,0.323534,0.83312,0.323534,0.998761,0.323534,0.323534
46,979.262,1,5.30923,26.0058,6.88423,32.2161,0.315341,0.315341,0.812025,0.315341,0.998761,0.315341,0.315341
