simulations,OFV
500,946.247
1000,947.887
1500,948.274
2000,948.714
2500,949.093
3000,949.306
3500,948.924
4000,948.845
4500,948.869
5000,948.868
5500,948.934
6000,948.808
6500,948.35
7000,948.635
7500,948.619
8000,948.693
8500,948.879
9000,948.518
9500,948.297
10000,948.206
10500,948.248
11000,948.267
11500,948.336
12000,948.31
12500,947.9
13000,947.777
13500,947.684
14000,947.82
14500,947.544
15000,947.513
15500,947.607
16000,947.63
16500,947.514
17000,947.582
17500,947.696
18000,947.704
18500,947.741
19000,947.749
19500,947.786
20000,947.745
20500,947.649
21000,947.524
21500,947.475
22000,947.562
22500,947.614
23000,947.561
23500,947.451
24000,947.501
24500,947.559
25000,947.521
25500,947.4
26000,947.432
26500,947.429
27000,947.452
27500,947.429
28000,947.478
28500,947.502
29000,947.552
29500,947.577
30000,947.585
